"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Ltb",2.18373704186371e-27,1.11628262661821,0.496,0.165,3.65885141364265e-23,"Granulocytes 1","Ltb"
"Blvrb",5.50369675781935e-27,-1.61536050008606,0.194,0.468,9.22144391772632e-23,"Granulocytes 1","Blvrb"
"Marcksl1",6.84161628008772e-27,-1.53509221561727,0.259,0.532,1.1463128077287e-22,"Granulocytes 1","Marcksl1"
"Ifrd1",9.66247151392991e-27,-1.4601472973816,0.188,0.479,1.61894710215896e-22,"Granulocytes 1","Ifrd1"
"Ninj1",1.2300077468766e-26,-0.928768491663709,0.535,0.809,2.06087797989175e-22,"Granulocytes 1","Ninj1"
"Tmem14c",1.65296842885822e-26,1.03002472881051,0.606,0.288,2.76954860255194e-22,"Granulocytes 1","Tmem14c"
"Basp1",4.18791294365705e-26,-1.10173136277724,0.571,0.796,7.01684813709739e-22,"Granulocytes 1","Basp1"
"Nampt",1.83058080053802e-25,-1.2828706070658,0.127,0.401,3.06713813130146e-21,"Granulocytes 1","Nampt"
"Gcnt2",2.22024250122791e-25,1.15577927109338,0.484,0.172,3.72001631080736e-21,"Granulocytes 1","Gcnt2"
"Zfp36l2",2.2781157777267e-25,1.05316095291781,0.592,0.26,3.81698298558109e-21,"Granulocytes 1","Zfp36l2"
"Sirpb1c",2.32792575534641e-25,1.01528473465152,0.359,0.084,3.90043960308291e-21,"Granulocytes 1","Sirpb1c"
"Cd37",2.34062916454044e-25,1.06131469845982,0.545,0.234,3.9217241651875e-21,"Granulocytes 1","Cd37"
"Gmfg",7.52400351700668e-25,0.91019645399906,0.769,0.517,1.26064678927447e-20,"Granulocytes 1","Gmfg"
"Txnrd1",1.19745141594338e-24,-1.28565482034835,0.202,0.476,2.00632984741314e-20,"Granulocytes 1","Txnrd1"
"Plgrkt",1.36839285589823e-24,-1.02681529573845,0.265,0.562,2.29274223005748e-20,"Granulocytes 1","Plgrkt"
"Lcp1",1.66705707334741e-24,0.796535222834957,0.853,0.609,2.79315412639359e-20,"Granulocytes 1","Lcp1"
"Fgl2",2.47678366293879e-24,0.912326656941652,0.359,0.088,4.14985102725394e-20,"Granulocytes 1","Fgl2"
"S100a9",3.80076177180469e-24,1.3460262399519,0.853,0.648,6.36817634865876e-20,"Granulocytes 1","S100a9"
"Laptm5",5.36997580271372e-24,0.870056103169007,0.78,0.498,8.99739445744684e-20,"Granulocytes 1","Laptm5"
"Rsad2",5.62810966105404e-24,-2.28366487151614,0.118,0.352,9.42989773709604e-20,"Granulocytes 1","Rsad2"
"Lrrfip2",1.65464913283059e-23,-0.992414940212276,0.18,0.461,2.77236462205766e-19,"Granulocytes 1","Lrrfip2"
"Man2b1",1.71200772517692e-23,1.00172770349028,0.41,0.127,2.86846894353393e-19,"Granulocytes 1","Man2b1"
"Higd1a",4.44382446505025e-23,-1.1975565322356,0.324,0.552,7.44562789119169e-19,"Granulocytes 1","Higd1a"
"Serp1",4.68049587282845e-23,1.02311339059283,0.588,0.281,7.84217083492408e-19,"Granulocytes 1","Serp1"
"Plp2",1.32865147019886e-22,0.902832803158709,0.451,0.159,2.22615553831819e-18,"Granulocytes 1","Plp2"
"Pgk1",1.57432018671643e-22,-0.905935228565451,0.455,0.738,2.63777347284338e-18,"Granulocytes 1","Pgk1"
"Ralgds",1.94872939409876e-22,-0.937055251140311,0.033,0.236,3.26509609981247e-18,"Granulocytes 1","Ralgds"
"Creg1",2.13826167676945e-22,-1.28964064111746,0.555,0.676,3.58265743942721e-18,"Granulocytes 1","Creg1"
"Arid5b",2.23745467785418e-22,-0.981226831620993,0.169,0.444,3.74885531274468e-18,"Granulocytes 1","Arid5b"
"Supt4a",2.31088006535388e-22,0.738263696955555,0.784,0.485,3.87187954950042e-18,"Granulocytes 1","Supt4a"
"Bcl2l11",2.33102794893383e-22,-1.08845762203724,0.278,0.556,3.90563732843863e-18,"Granulocytes 1","Bcl2l11"
"Ccr1",4.24203727226729e-22,0.912455879687478,0.706,0.406,7.10753344968384e-18,"Granulocytes 1","Ccr1"
"Fcer1g",6.64523735296236e-22,-0.685812583588102,0.988,0.989,1.11340951848884e-17,"Granulocytes 1","Fcer1g"
"Aoah",7.18110611794191e-22,-1.03433437355605,0.076,0.311,1.20319433006117e-17,"Granulocytes 1","Aoah"
"Rps27a",8.04240034378705e-22,0.589679650919579,0.955,0.863,1.34750417760152e-17,"Granulocytes 1","Rps27a"
"R3hdm4",8.08240275225685e-22,0.874814519123843,0.302,0.067,1.35420658114063e-17,"Granulocytes 1","R3hdm4"
"Il17ra",8.24625124103963e-22,0.995708857442254,0.422,0.15,1.38165939543619e-17,"Granulocytes 1","Il17ra"
"Serf1",9.07413212423211e-22,-1.65391833101501,0.09,0.328,1.52037083741509e-17,"Granulocytes 1","Serf1"
"Ier2",9.62065845408642e-22,0.907934747989114,0.486,0.189,1.61194132398218e-17,"Granulocytes 1","Ier2"
"Cyth4",1.14486608011921e-21,1.03132668231781,0.435,0.161,1.91822311723973e-17,"Granulocytes 1","Cyth4"
"Pgam1",1.30749809959756e-21,-0.801415421186611,0.647,0.811,2.19071306587572e-17,"Granulocytes 1","Pgam1"
"Tmem154",1.47929119485857e-21,0.772983249233321,0.259,0.043,2.47855239698554e-17,"Granulocytes 1","Tmem154"
"Gbe1",1.48773430514434e-21,-1.05188161272165,0.033,0.227,2.49269882826935e-17,"Granulocytes 1","Gbe1"
"Gpsm3",1.58545355428403e-21,0.891033184322226,0.602,0.3,2.65642743020289e-17,"Granulocytes 1","Gpsm3"
"Il1r2",2.65537840330599e-21,1.0978238893401,0.445,0.161,4.44908651473919e-17,"Granulocytes 1","Il1r2"
"Pi16",2.76839051656584e-21,0.759967299932846,0.188,0.013,4.63843831050607e-17,"Granulocytes 1","Pi16"
"Ftl1-ps1",3.26937432777828e-21,-0.942588287901362,0.222,0.483,5.4778366861925e-17,"Granulocytes 1","Ftl1-ps1"
"Gbp2",4.43666076658865e-21,-1.78136577245274,0.086,0.311,7.43362511441928e-17,"Granulocytes 1","Gbp2"
"Fgr",4.56994149377902e-21,0.815238975224799,0.624,0.322,7.65693697282675e-17,"Granulocytes 1","Fgr"
"Mapkapk2",4.87320566247105e-21,-1.00716898612167,0.28,0.554,8.16505608747025e-17,"Granulocytes 1","Mapkapk2"
"Fam162a",5.05686455735001e-21,-1.3282414271949,0.247,0.496,8.47277656583995e-17,"Granulocytes 1","Fam162a"
"Lamp1",5.16869114790418e-21,-0.88380240566216,0.48,0.727,8.66014201831345e-17,"Granulocytes 1","Lamp1"
"Lamtor4",5.90490427172332e-21,0.95010366004272,0.431,0.17,9.89366710727242e-17,"Granulocytes 1","Lamtor4"
"Kmt5a",6.28750469746178e-21,-0.999562143634097,0.202,0.431,1.05347141205972e-16,"Granulocytes 1","Kmt5a"
"Cdkn1a",6.51516365189766e-21,-1.26368461911413,0.276,0.526,1.09161566987545e-16,"Granulocytes 1","Cdkn1a"
"Cd300ld",9.30845107467787e-21,1.02037460705476,0.476,0.212,1.55963097756228e-16,"Granulocytes 1","Cd300ld"
"Grcc10",1.00009239372659e-20,0.960012687058204,0.551,0.275,1.6756548056889e-16,"Granulocytes 1","Grcc10"
"Ly6e",1.05726772273685e-20,0.598611786766118,0.6,0.294,1.77145206944559e-16,"Granulocytes 1","Ly6e"
"Myh9",1.09416453676052e-20,0.872772804923266,0.578,0.292,1.83327268134226e-16,"Granulocytes 1","Myh9"
"Gcnt1",1.30331012358978e-20,0.916537188411189,0.345,0.094,2.18369611207467e-16,"Granulocytes 1","Gcnt1"
"Gngt2",1.3732234416201e-20,0.658397268851553,0.561,0.26,2.30083587643447e-16,"Granulocytes 1","Gngt2"
"C5ar2",1.46059685337202e-20,0.754530688736034,0.194,0.017,2.44723002782481e-16,"Granulocytes 1","C5ar2"
"Txn1",1.65525701605625e-20,-0.706066652015558,0.955,0.964,2.77338313040225e-16,"Granulocytes 1","Txn1"
"Gm2a",1.99599375699412e-20,1.07890474377371,0.461,0.189,3.34428753984365e-16,"Granulocytes 1","Gm2a"
"Hdc",2.37324214412303e-20,0.796579692051395,0.516,0.223,3.97636721247814e-16,"Granulocytes 1","Hdc"
"Ifnar2",2.41981333918164e-20,-0.906877853481494,0.416,0.659,4.05439724979883e-16,"Granulocytes 1","Ifnar2"
"Ccl6",2.60543853361922e-20,1.57076352927362,0.412,0.167,4.36541226307901e-16,"Granulocytes 1","Ccl6"
"Pirb",2.87386876220675e-20,0.898004240988159,0.563,0.273,4.8151671110774e-16,"Granulocytes 1","Pirb"
"Abcc1",3.55843045262711e-20,-0.736888673298756,0.047,0.258,5.96215022337673e-16,"Granulocytes 1","Abcc1"
"Dok3",5.1828688443358e-20,0.749668942989444,0.327,0.086,8.68389674868463e-16,"Granulocytes 1","Dok3"
"Bcl2a1b",7.46479684465474e-20,-1.34957995512779,0.233,0.483,1.2507267113219e-15,"Granulocytes 1","Bcl2a1b"
"Cd9",7.68858809963392e-20,-0.654517915228087,0.733,0.893,1.28822293609366e-15,"Granulocytes 1","Cd9"
"Mtus1",8.32036405391571e-20,0.75989272054744,0.21,0.026,1.39407699723358e-15,"Granulocytes 1","Mtus1"
"Slc3a2",9.59421808655422e-20,-0.855860528339675,0.251,0.521,1.60751124040216e-15,"Granulocytes 1","Slc3a2"
"Arhgap15",1.23092974624982e-19,0.66147670643084,0.163,0.009,2.06242278984158e-15,"Granulocytes 1","Arhgap15"
"Sema4a",2.666701959266e-19,0.981779633376037,0.363,0.118,4.46805913275018e-15,"Granulocytes 1","Sema4a"
"Gapdh",3.22816031704499e-19,-0.848230108287143,0.878,0.929,5.40878261120887e-15,"Granulocytes 1","Gapdh"
"Il6ra",3.57987670381916e-19,0.753508423598457,0.278,0.062,5.998083417249e-15,"Granulocytes 1","Il6ra"
"Sh3bp5",4.20709879524519e-19,-0.903988907235222,0.049,0.189,7.04899403143332e-15,"Granulocytes 1","Sh3bp5"
"Slc15a3",4.62920932641197e-19,-0.993757129563937,0.278,0.524,7.75624022640325e-15,"Granulocytes 1","Slc15a3"
"Sec61b",4.63797387700226e-19,0.751311889203332,0.698,0.423,7.77092523091729e-15,"Granulocytes 1","Sec61b"
"Bax",5.80617932293108e-19,-0.926132542333158,0.324,0.599,9.72825345557103e-15,"Granulocytes 1","Bax"
"Ifngr1",6.54616834091353e-19,0.941914726437545,0.484,0.24,1.09681050552006e-14,"Granulocytes 1","Ifngr1"
"Ndufa8",1.15680578351831e-18,0.718561851597783,0.359,0.114,1.93822809028494e-14,"Granulocytes 1","Ndufa8"
"Hcst",1.32157852057684e-18,0.855692912233369,0.602,0.337,2.21430481122649e-14,"Granulocytes 1","Hcst"
"Zfp36",1.35820604161107e-18,0.837733987057664,0.696,0.453,2.27567422271935e-14,"Granulocytes 1","Zfp36"
"Nos2",1.58461708856066e-18,-1.23036639137885,0.114,0.339,2.65502593188338e-14,"Granulocytes 1","Nos2"
"Cfp",1.93491426204376e-18,0.791461984400472,0.269,0.06,3.24194884605432e-14,"Granulocytes 1","Cfp"
"Gnai2",2.28773282053505e-18,0.585910258999828,0.886,0.7,3.83309634080647e-14,"Granulocytes 1","Gnai2"
"Rac2",2.43451975760713e-18,0.602380520862256,0.89,0.749,4.07903785387075e-14,"Granulocytes 1","Rac2"
"Abcc5",2.92926420326381e-18,-1.07622656513071,0.037,0.197,4.90798217256851e-14,"Granulocytes 1","Abcc5"
"Gna13",2.95251317765338e-18,-0.89660264220656,0.292,0.547,4.94693582915824e-14,"Granulocytes 1","Gna13"
"Sub1",3.47318698647803e-18,0.843440460210506,0.631,0.386,5.81932479584394e-14,"Granulocytes 1","Sub1"
"1600010M07Rik",3.64823515063633e-18,0.890135166665789,0.269,0.062,6.11261799489116e-14,"Granulocytes 1","1600010M07Rik"
"Cd101",4.36479807058344e-18,0.766949186210317,0.208,0.03,7.31321916726255e-14,"Granulocytes 1","Cd101"
"Gsn",4.42062931282711e-18,0.902759255634534,0.557,0.285,7.40676441364183e-14,"Granulocytes 1","Gsn"
"Alox5",4.86974083305621e-18,0.696368810880013,0.208,0.03,8.15925076578569e-14,"Granulocytes 1","Alox5"
"Cxcr4",5.02208132272603e-18,0.857398714841983,0.508,0.232,8.41449725622747e-14,"Granulocytes 1","Cxcr4"
"Il4ra",5.60735111236242e-18,0.93597101736876,0.394,0.146,9.39511678876323e-14,"Granulocytes 1","Il4ra"
"B2m",5.77774189651583e-18,-0.86489576864725,0.939,0.959,9.68060654761227e-14,"Granulocytes 1","B2m"
"Ndufb11",6.07324713321773e-18,0.776097391214964,0.386,0.139,1.01757255717063e-13,"Granulocytes 1","Ndufb11"
"Svil",8.0858923392028e-18,0.772356362312818,0.288,0.073,1.35479126143343e-13,"Granulocytes 1","Svil"
"Sell",9.34921786107601e-18,0.865292933929288,0.437,0.178,1.56646145262329e-13,"Granulocytes 1","Sell"
"Lbr",9.93486121494866e-18,0.796579501857673,0.284,0.071,1.66458599656465e-13,"Granulocytes 1","Lbr"
"Capg",1.06258230825547e-17,-0.675280759557356,0.376,0.657,1.78035665748204e-13,"Granulocytes 1","Capg"
"Lgals3",1.29871006126417e-17,-0.826207339892436,0.704,0.841,2.17598870764811e-13,"Granulocytes 1","Lgals3"
"Rbpj",1.3021759246392e-17,-0.927751373865763,0.312,0.547,2.18179576173298e-13,"Granulocytes 1","Rbpj"
"Otulinl",1.59053554579707e-17,1.05948535935445,0.224,0.049,2.66494230698299e-13,"Granulocytes 1","Otulinl"
"Ptpn18",1.85349018725225e-17,0.855971605915815,0.349,0.116,3.10552280874114e-13,"Granulocytes 1","Ptpn18"
"Ucp2",1.99932068740609e-17,0.856132247273298,0.476,0.219,3.34986181174891e-13,"Granulocytes 1","Ucp2"
"Pnrc1",2.23166624174001e-17,-0.725141495274751,0.673,0.8,3.73915678803538e-13,"Granulocytes 1","Pnrc1"
"Gsap",2.29653211798777e-17,-0.860886682397462,0.159,0.401,3.84783956368851e-13,"Granulocytes 1","Gsap"
"Tspan13",2.7147947900165e-17,0.87280442252106,0.286,0.075,4.54863867067264e-13,"Granulocytes 1","Tspan13"
"Prex1",3.56122522184519e-17,0.733647935011428,0.233,0.045,5.96683285920162e-13,"Granulocytes 1","Prex1"
"Atf3",3.95361223082866e-17,-1.11272305683186,0.11,0.303,6.62427729275341e-13,"Granulocytes 1","Atf3"
"S100a8",5.23495257889226e-17,0.990086558018916,0.947,0.914,8.77116304593399e-13,"Granulocytes 1","S100a8"
"Isg15",5.91094638623251e-17,-1.52995903349088,0.339,0.455,9.90379067013257e-13,"Granulocytes 1","Isg15"
"Celf2",6.01322885083097e-17,0.839504682080379,0.386,0.144,1.00751649395673e-12,"Granulocytes 1","Celf2"
"Gla",6.64761935614851e-17,-0.891287392691169,0.173,0.418,1.11380862312268e-12,"Granulocytes 1","Gla"
"Arpc2",6.91928935292853e-17,0.574942636024203,0.876,0.719,1.15932693108317e-12,"Granulocytes 1","Arpc2"
"D1Ertd622e",7.96153751439055e-17,0.853716048966814,0.308,0.092,1.33395561053614e-12,"Granulocytes 1","D1Ertd622e"
"Ikbke",8.40132692281703e-17,-0.889771926686644,0.129,0.356,1.40764232591799e-12,"Granulocytes 1","Ikbke"
"Steap4",9.07373076487062e-17,0.74675143966202,0.292,0.082,1.52030358965407e-12,"Granulocytes 1","Steap4"
"Il1f9",9.95379949573701e-17,-1.17536071878467,0.335,0.494,1.66775910551074e-12,"Granulocytes 1","Il1f9"
"Atp5l",1.01718854705815e-16,0.564462273421408,0.914,0.788,1.70429941059594e-12,"Granulocytes 1","Atp5l"
"Hist1h1c",1.04692526891421e-16,1.0805186724848,0.459,0.217,1.75412328806577e-12,"Granulocytes 1","Hist1h1c"
"Micos10",1.05414744722639e-16,0.797115463643086,0.557,0.313,1.76622404782781e-12,"Granulocytes 1","Micos10"
"Socs3",1.15843525886493e-16,0.956375630202925,0.537,0.29,1.94095827622819e-12,"Granulocytes 1","Socs3"
"C9orf72",1.29491021749933e-16,-0.696146308246448,0.049,0.234,2.16962206942013e-12,"Granulocytes 1","C9orf72"
"Irak3",1.32056229101228e-16,-0.877068810299042,0.178,0.416,2.21260211859107e-12,"Granulocytes 1","Irak3"
"Cflar",1.38264329966009e-16,-0.90869592886377,0.282,0.498,2.31661884858048e-12,"Granulocytes 1","Cflar"
"Psme2",1.57149776381187e-16,-1.04192101156671,0.29,0.461,2.63304450326678e-12,"Granulocytes 1","Psme2"
"Cd33",1.59673604744381e-16,0.887931205693012,0.543,0.285,2.6753312474921e-12,"Granulocytes 1","Cd33"
"Tnfaip8l2",1.70769383442846e-16,0.54650121892973,0.296,0.092,2.86124101958489e-12,"Granulocytes 1","Tnfaip8l2"
"Tgif1",1.7722073903638e-16,-0.892749002255647,0.133,0.354,2.96933348255455e-12,"Granulocytes 1","Tgif1"
"Arap3",1.85403212920883e-16,0.608052719123714,0.171,0.019,3.1064308324894e-12,"Granulocytes 1","Arap3"
"Grk2",2.02048944660759e-16,0.749562057616723,0.392,0.152,3.38533006779101e-12,"Granulocytes 1","Grk2"
"Fuca1",2.78541183021006e-16,0.784951017436597,0.371,0.139,4.66695752151696e-12,"Granulocytes 1","Fuca1"
"Malt1",3.14484578463693e-16,-1.00556527703891,0.143,0.35,5.26918911215918e-12,"Granulocytes 1","Malt1"
"Rab20",3.1671991937221e-16,-0.691971364230481,0.22,0.476,5.30664224908138e-12,"Granulocytes 1","Rab20"
"Dock10",3.68814814748277e-16,-0.856903962318986,0.084,0.285,6.17949222110739e-12,"Granulocytes 1","Dock10"
"F630028O10Rik",4.0441552704068e-16,0.955576542555235,0.357,0.131,6.77598215556659e-12,"Granulocytes 1","F630028O10Rik"
"Lmnb1",4.39238184302666e-16,0.811007289846953,0.373,0.139,7.35943577799117e-12,"Granulocytes 1","Lmnb1"
"H2afj",4.49548455179041e-16,0.671846068055201,0.794,0.594,7.53218436652484e-12,"Granulocytes 1","H2afj"
"Emilin2",5.32451177975115e-16,0.778967608638566,0.588,0.328,8.92121948697305e-12,"Granulocytes 1","Emilin2"
"Cd14",5.53707457639981e-16,-1.02939970336823,0.49,0.687,9.27736845275787e-12,"Granulocytes 1","Cd14"
"Psmb8",5.60195922424128e-16,-0.874482625477899,0.437,0.446,9.38608268021626e-12,"Granulocytes 1","Psmb8"
"Pygl",5.93528339526034e-16,0.767906450614068,0.543,0.303,9.9445673287587e-12,"Granulocytes 1","Pygl"
"Pfkfb4",6.20415560532669e-16,0.696217697231575,0.239,0.054,1.03950627167249e-11,"Granulocytes 1","Pfkfb4"
"Ppp1r18",6.32512928063457e-16,0.675274547177397,0.461,0.208,1.05977541097032e-11,"Granulocytes 1","Ppp1r18"
"Ctnnbip1",6.46483808956543e-16,0.648888923945278,0.182,0.026,1.08318362190669e-11,"Granulocytes 1","Ctnnbip1"
"5830428M24Rik",6.72111789839111e-16,0.817759319905482,0.218,0.043,1.12612330387543e-11,"Granulocytes 1","5830428M24Rik"
"Spp1",6.96691658694303e-16,-2.45280233782099,0.198,0.373,1.1673068741423e-11,"Granulocytes 1","Spp1"
"Mafg",1.06596548467563e-15,-0.770103532670605,0.163,0.386,1.78602516957401e-11,"Granulocytes 1","Mafg"
"Pik3ap1",1.07201951578225e-15,-0.87483841017739,0.216,0.431,1.79616869869317e-11,"Granulocytes 1","Pik3ap1"
"Ccdc126",1.23773276882631e-15,-0.949264659075306,0.11,0.313,2.07382125416847e-11,"Granulocytes 1","Ccdc126"
"P4ha1",1.87241784711487e-15,-0.861767532366955,0.216,0.453,3.13723610284096e-11,"Granulocytes 1","P4ha1"
"Rflnb",2.05339238398317e-15,0.654145107412947,0.169,0.021,3.44045893936381e-11,"Granulocytes 1","Rflnb"
"C3",2.09963419861213e-15,-0.818312377169729,0.31,0.558,3.51793709977463e-11,"Granulocytes 1","C3"
"Sp140",2.10762867703155e-15,-0.977231487249618,0.12,0.281,3.53133184836636e-11,"Granulocytes 1","Sp140"
"Siglecf",2.17167886308254e-15,0.798776789466208,0.176,0.026,3.63864793509479e-11,"Granulocytes 1","Siglecf"
"Gm9733",2.26547077520351e-15,0.617672615102238,0.157,0.017,3.79579628385349e-11,"Granulocytes 1","Gm9733"
"Rasgrp4",2.60032606152804e-15,0.712232314125254,0.253,0.064,4.35684631609022e-11,"Granulocytes 1","Rasgrp4"
"H2-Q10",2.68434538231592e-15,1.10565423899584,0.382,0.172,4.49762068807032e-11,"Granulocytes 1","H2-Q10"
"Cox6c",2.73972919449882e-15,0.722407019768942,0.682,0.433,4.59041626538278e-11,"Granulocytes 1","Cox6c"
"Ptprc",3.10398697887025e-15,0.730834404189178,0.814,0.676,5.20073018309711e-11,"Granulocytes 1","Ptprc"
"Junb",3.14147263218567e-15,0.705924734339961,0.904,0.811,5.26353739522709e-11,"Granulocytes 1","Junb"
"Npc2",3.2945015053262e-15,-0.927531281316108,0.504,0.68,5.51993727217405e-11,"Granulocytes 1","Npc2"
"Fcgr3",3.4068643350508e-15,0.653425504793348,0.651,0.391,5.70820119337761e-11,"Granulocytes 1","Fcgr3"
"Elp1",3.60422693161185e-15,0.794801457358526,0.292,0.092,6.03888222391566e-11,"Granulocytes 1","Elp1"
"Itgam",3.77646787247069e-15,0.698118782341762,0.553,0.298,6.32747192032465e-11,"Granulocytes 1","Itgam"
"Samhd1",3.89853939405681e-15,0.566043323926379,0.545,0.288,6.53200275474219e-11,"Granulocytes 1","Samhd1"
"Hp",4.02116663908767e-15,0.861235175406724,0.641,0.427,6.73746470379138e-11,"Granulocytes 1","Hp"
"Icam1",4.1974553789382e-15,-1.08963170953877,0.082,0.251,7.03283648741095e-11,"Granulocytes 1","Icam1"
"Myl6",4.50431765661519e-15,0.541198912645697,0.9,0.773,7.54698423365875e-11,"Granulocytes 1","Myl6"
"Tmem59",4.81774296036132e-15,0.690956096882558,0.618,0.371,8.07212833008539e-11,"Granulocytes 1","Tmem59"
"Fpr1",5.04814533480031e-15,-0.99208688450779,0.239,0.446,8.45816750845792e-11,"Granulocytes 1","Fpr1"
"Slc31a1",5.07991462246751e-15,-0.857378350536746,0.127,0.326,8.51139694994431e-11,"Granulocytes 1","Slc31a1"
"Rps24",5.5175953522082e-15,0.60346701664222,0.853,0.663,9.24473101262484e-11,"Granulocytes 1","Rps24"
"Pilrb2",6.1801078869569e-15,0.687015479313344,0.337,0.12,1.03547707645963e-10,"Granulocytes 1","Pilrb2"
"Mapk6",6.82173976466881e-15,-0.632357157248677,0.043,0.208,1.14298249757026e-10,"Granulocytes 1","Mapk6"
"Arhgap9",6.95898899071701e-15,0.652568854255129,0.261,0.073,1.16597860539463e-10,"Granulocytes 1","Arhgap9"
"Anxa2",7.09821129289263e-15,0.59984574714692,0.753,0.526,1.18930530212416e-10,"Granulocytes 1","Anxa2"
"Hsd17b11",7.44996209777547e-15,0.623861746918113,0.28,0.084,1.24824114948228e-10,"Granulocytes 1","Hsd17b11"
"Ptges",7.46774546833539e-15,-0.866231287165993,0.031,0.18,1.25122075321959e-10,"Granulocytes 1","Ptges"
"Ccnd3",7.55466558445636e-15,0.714837122413051,0.288,0.088,1.26578421867566e-10,"Granulocytes 1","Ccnd3"
"Dynll1",7.71014564606527e-15,0.744439207476148,0.739,0.506,1.29183490299824e-10,"Granulocytes 1","Dynll1"
"Psmb5",8.07964793762667e-15,-0.699173025493401,0.451,0.558,1.35374501194935e-10,"Granulocytes 1","Psmb5"
"Il18bp",8.91633729489275e-15,-0.978570548748264,0.053,0.182,1.49393231375928e-10,"Granulocytes 1","Il18bp"
"Ier3",1.00668529659649e-14,-0.968561113474351,0.576,0.777,1.68670121444742e-10,"Granulocytes 1","Ier3"
"D8Ertd738e",1.01039108254859e-14,0.587519588162373,0.778,0.556,1.69291025881016e-10,"Granulocytes 1","D8Ertd738e"
"6530402F18Rik",1.0935658013571e-14,-0.718634083623237,0.031,0.172,1.83226950017382e-10,"Granulocytes 1","6530402F18Rik"
"Fas",1.1503228713245e-14,-0.851209177492793,0.216,0.408,1.9273659709042e-10,"Granulocytes 1","Fas"
"Rin3",1.18350891328517e-14,0.714424023171263,0.345,0.129,1.9829691842093e-10,"Granulocytes 1","Rin3"
"Amer2",1.20548486278625e-14,0.781553564554246,0.184,0.034,2.01978988759837e-10,"Granulocytes 1","Amer2"
"AI467606",1.21140521551418e-14,0.653692109220716,0.192,0.034,2.02970943859401e-10,"Granulocytes 1","AI467606"
"Rp9",1.24316425398476e-14,0.684970543948085,0.355,0.135,2.08292170755146e-10,"Granulocytes 1","Rp9"
"Pstpip1",1.38677188329763e-14,0.756098186925566,0.359,0.139,2.32353629046519e-10,"Granulocytes 1","Pstpip1"
"Cnn2",1.40929697061575e-14,0.692545618177793,0.271,0.079,2.36127707426669e-10,"Granulocytes 1","Cnn2"
"Xbp1",1.41181065034548e-14,0.829819835807752,0.3,0.099,2.36548874465386e-10,"Granulocytes 1","Xbp1"
"Tnip1",1.45713361298966e-14,-0.794309206252939,0.182,0.401,2.44142736856417e-10,"Granulocytes 1","Tnip1"
"Tln1",1.64186143534098e-14,0.723913343060091,0.514,0.273,2.75093883491382e-10,"Granulocytes 1","Tln1"
"Clic1",1.6967571889052e-14,0.51757140629064,0.871,0.745,2.84291667001066e-10,"Granulocytes 1","Clic1"
"Cdc42se1",1.70938020779065e-14,0.78931920857939,0.388,0.167,2.86406653815324e-10,"Granulocytes 1","Cdc42se1"
"Rara",1.71017025278953e-14,0.669647351887649,0.298,0.097,2.86539025854886e-10,"Granulocytes 1","Rara"
"Arrb2",1.77964637192267e-14,0.694202779949454,0.394,0.167,2.98179749615643e-10,"Granulocytes 1","Arrb2"
"Preb",1.84299101849443e-14,0.605864078547022,0.194,0.036,3.08793145148742e-10,"Granulocytes 1","Preb"
"Pbxip1",1.84654840402279e-14,0.759219214928514,0.347,0.131,3.09389185094019e-10,"Granulocytes 1","Pbxip1"
"Schip1",1.85720488604066e-14,-0.646705683758097,0.01,0.127,3.11174678656112e-10,"Granulocytes 1","Schip1"
"Fry",2.06762427729131e-14,0.438287313967546,0.122,0.009,3.4643044766016e-10,"Granulocytes 1","Fry"
"Prdx1",2.12328042548224e-14,-1.66370562222932,0.31,0.481,3.55755635289549e-10,"Granulocytes 1","Prdx1"
"Fes",2.15819642165694e-14,0.637597663433791,0.329,0.118,3.61605810448621e-10,"Granulocytes 1","Fes"
"Midn",2.46151110997299e-14,0.720158515077123,0.255,0.071,4.12426186475974e-10,"Granulocytes 1","Midn"
"Ifi204",2.89595242576383e-14,-1.15646207291515,0.12,0.268,4.8521682893673e-10,"Granulocytes 1","Ifi204"
