"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Emp3",1.47660244715817e-43,-1.10086047505986,0.312,0.618,2.47404740021351e-39,"Microglia 1","Emp3"
"Rpl34",2.33076102880726e-43,-0.50863047989175,0.993,0.993,3.90519010376656e-39,"Microglia 1","Rpl34"
"Lpar6",5.36026345206319e-43,0.873904237961297,0.553,0.241,8.98112141393188e-39,"Microglia 1","Lpar6"
"Cyth4",6.88195819771728e-43,0.678332128790119,0.898,0.695,1.15307209602753e-38,"Microglia 1","Cyth4"
"Picalm",7.26187547829422e-43,0.710077985497527,0.88,0.659,1.2167272363882e-38,"Microglia 1","Picalm"
"Rpl36al",7.83249740089298e-43,-0.726955510459916,0.857,0.942,1.31233493951962e-38,"Microglia 1","Rpl36al"
"Lilrb4a",7.89293445755712e-43,-0.968649149245494,0.025,0.267,1.32246116836369e-38,"Microglia 1","Lilrb4a"
"Rpl36",8.19558485102129e-43,-0.546694241918477,0.97,0.989,1.37317024178862e-38,"Microglia 1","Rpl36"
"Uqcr10",1.58289306433516e-42,-1.01298619876914,0.448,0.703,2.65213732929356e-38,"Microglia 1","Uqcr10"
"Tab2",1.92655629607623e-42,0.821576876457364,0.59,0.296,3.22794507407573e-38,"Microglia 1","Tab2"
"Tm6sf1",2.15353800089506e-42,0.803554699240876,0.715,0.412,3.60825292049967e-38,"Microglia 1","Tm6sf1"
"Fxyd5",3.02688387141288e-42,-1.03460460506487,0.152,0.466,5.07154392655229e-38,"Microglia 1","Fxyd5"
"Otulinl",3.61085844535461e-42,0.716272249089489,0.857,0.626,6.04999332519164e-38,"Microglia 1","Otulinl"
"Atp5j",7.4833180356525e-42,-0.926293262750758,0.655,0.844,1.25382993687358e-37,"Microglia 1","Atp5j"
"Col27a1",7.62954413861047e-42,0.87860513873805,0.453,0.161,1.27833012042418e-37,"Microglia 1","Col27a1"
"Fosb",9.18554372141024e-42,0.906552952799055,0.387,0.099,1.53903785052229e-37,"Microglia 1","Fosb"
"Tsc22d4",1.11207146315513e-41,0.743017860227189,0.823,0.623,1.86327573651643e-37,"Microglia 1","Tsc22d4"
"Gm10076",1.20622967868763e-41,-0.802214612274639,0.607,0.836,2.02103782664113e-37,"Microglia 1","Gm10076"
"Calm1",1.25872020158508e-41,-0.788096286160971,0.805,0.909,2.10898569775579e-37,"Microglia 1","Calm1"
"Cyfip1",1.32378103244667e-41,0.723407855892145,0.843,0.652,2.2179951198644e-37,"Microglia 1","Cyfip1"
"F11r",1.72020105046993e-41,0.688334832856795,0.883,0.639,2.88219686006237e-37,"Microglia 1","F11r"
"Ubl5",2.1317726261644e-41,-0.829213166053462,0.698,0.84,3.57178503513845e-37,"Microglia 1","Ubl5"
"Itgb5",2.15681261496822e-41,0.635897482207313,0.947,0.783,3.61373953637926e-37,"Microglia 1","Itgb5"
"Ndufb1-ps",2.16686041216031e-41,-0.886624987274942,0.59,0.798,3.63057462057459e-37,"Microglia 1","Ndufb1-ps"
"Gm15503",3.08452927624081e-41,0.816366645732498,0.418,0.129,5.16812880234147e-37,"Microglia 1","Gm15503"
"Atp5k",3.11981222459939e-41,-0.978510503191871,0.417,0.681,5.22724538231628e-37,"Microglia 1","Atp5k"
"Rpl7a",3.43955936154387e-41,-0.544214259051224,0.943,0.968,5.76298171026675e-37,"Microglia 1","Rpl7a"
"Numb",3.4566224730618e-41,0.830794337018521,0.608,0.303,5.79157095361505e-37,"Microglia 1","Numb"
"Fgd2",3.544314765069e-41,0.766444557075719,0.685,0.369,5.93849938887311e-37,"Microglia 1","Fgd2"
"Atp5l",4.1337359374591e-41,-0.826734874208283,0.725,0.868,6.92607456321273e-37,"Microglia 1","Atp5l"
"Zmiz1",4.59435342854819e-41,0.850895943669591,0.605,0.316,7.6978391695325e-37,"Microglia 1","Zmiz1"
"Ifi27l2a",5.08423873946634e-41,-1.79829299752296,0.328,0.605,8.51864200797585e-37,"Microglia 1","Ifi27l2a"
"Irf2bp2",5.49867133612636e-41,0.866689388944852,0.652,0.373,9.21302382367972e-37,"Microglia 1","Irf2bp2"
"Klf6",6.83738667003337e-41,0.88806570867055,0.65,0.34,1.14560413656409e-36,"Microglia 1","Klf6"
"Mt1",7.22617043890686e-41,-1.63293051801541,0.518,0.76,1.21074485703884e-36,"Microglia 1","Mt1"
"Scamp2",7.99246220000083e-41,0.679673957297173,0.883,0.682,1.33913704161014e-36,"Microglia 1","Scamp2"
"Rps27l",8.03782065430167e-41,-0.939289335682616,0.543,0.757,1.34673685062824e-36,"Microglia 1","Rps27l"
"Atp5h",8.21444178072162e-41,-0.807859268575849,0.688,0.859,1.37632972035991e-36,"Microglia 1","Atp5h"
"Csmd3",9.08335357529943e-41,0.882754770458087,0.41,0.138,1.52191589154142e-36,"Microglia 1","Csmd3"
"Tnrc6b",1.71417364645796e-40,0.813472298610678,0.535,0.237,2.87209794464032e-36,"Microglia 1","Tnrc6b"
"Mir99ahg",1.95339364376386e-40,0.813680249197214,0.545,0.247,3.27291105012635e-36,"Microglia 1","Mir99ahg"
"Zfp652",2.72169145494145e-40,0.801115804310892,0.507,0.201,4.5601940327544e-36,"Microglia 1","Zfp652"
"Cox5b",3.42699581228882e-40,-0.845466937160271,0.597,0.816,5.74193148348991e-36,"Microglia 1","Cox5b"
"Hspe1",9.32021562244011e-40,-0.768053215005405,0.67,0.859,1.56160212753984e-35,"Microglia 1","Hspe1"
"Rnf13",1.62433949693698e-39,0.729300412311966,0.733,0.476,2.72158082711791e-35,"Microglia 1","Rnf13"
"Foxn3",2.31624789857584e-39,0.785948581957129,0.607,0.302,3.88087335406382e-35,"Microglia 1","Foxn3"
"Dennd4a",3.05103926849975e-39,0.782044153829262,0.668,0.376,5.11201629437133e-35,"Microglia 1","Dennd4a"
"Rpl22",4.00327655467294e-39,-0.541057299986717,0.968,0.982,6.70748986735451e-35,"Microglia 1","Rpl22"
"Rpl21",4.26297822243016e-39,-0.432312648535659,0.988,0.99,7.14262001168174e-35,"Microglia 1","Rpl21"
"Ptprc",5.71957153541135e-39,0.706668400399636,0.84,0.623,9.58314210758172e-35,"Microglia 1","Ptprc"
"Rack1",5.94800059238395e-39,-0.544994379864821,0.935,0.963,9.96587499253931e-35,"Microglia 1","Rack1"
"Srsf5",9.17857619187559e-39,0.723837923388809,0.795,0.543,1.53787044094875e-34,"Microglia 1","Srsf5"
"Tmem256",9.22301592860106e-39,-0.906481879225124,0.415,0.687,1.54531631883711e-34,"Microglia 1","Tmem256"
"Ndufc1",9.5620895586741e-39,-1.07529306234065,0.335,0.619,1.60212810555585e-34,"Microglia 1","Ndufc1"
"P2ry6",1.08917365698349e-38,0.770983931957424,0.758,0.498,1.82491046227584e-34,"Microglia 1","P2ry6"
"Cox5a",1.23006370312401e-38,-0.894059761268499,0.495,0.728,2.06097173458427e-34,"Microglia 1","Cox5a"
"Arid1a",1.62600369329541e-38,0.759647348070623,0.572,0.268,2.72436918811646e-34,"Microglia 1","Arid1a"
"Zbtb20",1.85092500579122e-38,0.864580124871717,0.388,0.141,3.10122484720319e-34,"Microglia 1","Zbtb20"
"Ikzf1",2.61584484425195e-38,0.756232845410032,0.65,0.36,4.38284803654414e-34,"Microglia 1","Ikzf1"
"Cox7c",3.00694789543372e-38,-0.696232800806794,0.838,0.908,5.0381411987992e-34,"Microglia 1","Cox7c"
"Fli1",4.45293392473648e-38,0.771821846118491,0.553,0.291,7.46089079089597e-34,"Microglia 1","Fli1"
"Atp5g1",7.40354196083432e-38,-0.986893207097781,0.533,0.737,1.24046345553779e-33,"Microglia 1","Atp5g1"
"Tmx4",8.54519910828558e-38,0.969111348893674,0.518,0.247,1.43174811059325e-33,"Microglia 1","Tmx4"
"Cox7a2",1.24998058190298e-37,-0.895073111217233,0.593,0.787,2.09434246497844e-33,"Microglia 1","Cox7a2"
"Oaz1",1.47869186421728e-37,-0.645837663786948,0.878,0.932,2.47754821849606e-33,"Microglia 1","Oaz1"
"Sgk1",2.39082091300252e-37,0.892779790378547,0.717,0.447,4.00582043973572e-33,"Microglia 1","Sgk1"
"Slc2a5",2.6286029552516e-37,0.830929038951525,0.545,0.269,4.40422425152406e-33,"Microglia 1","Slc2a5"
"Cox7b",2.65490323542456e-37,-0.899675568138117,0.532,0.758,4.44829037095385e-33,"Microglia 1","Cox7b"
"Ankrd44",2.66103643382527e-37,0.783336590076972,0.535,0.252,4.45856654487424e-33,"Microglia 1","Ankrd44"
"Rpl17",3.12490950268428e-37,-0.467334833935173,0.982,0.99,5.23578587174751e-33,"Microglia 1","Rpl17"
"Rrbp1",3.19959306285838e-37,0.554351325241454,0.968,0.818,5.36091817681921e-33,"Microglia 1","Rrbp1"
"Eif5a",3.67581226114947e-37,-0.877211254464482,0.482,0.724,6.15882344355594e-33,"Microglia 1","Eif5a"
"Atp5mpl",4.4226737452549e-37,-0.895459137383547,0.485,0.731,7.41018986017458e-33,"Microglia 1","Atp5mpl"
"Anp32b",4.72849077116386e-37,-0.954318705321361,0.198,0.486,7.92258628708505e-33,"Microglia 1","Anp32b"
"Bmp2k",5.42598273490358e-37,0.695419915723658,0.8,0.587,9.09123407233096e-33,"Microglia 1","Bmp2k"
"Slc40a1",5.5415443491639e-37,0.796646281263736,0.468,0.188,9.28485755702412e-33,"Microglia 1","Slc40a1"
"Ms4a6d",6.16924764590937e-37,-0.94073042917163,0.435,0.663,1.03365744307212e-32,"Microglia 1","Ms4a6d"
"Retreg1",7.1935292724654e-37,0.749799227780497,0.613,0.336,1.20527582960158e-32,"Microglia 1","Retreg1"
"Ophn1",8.55237463317179e-37,0.743234632315516,0.73,0.445,1.43295036978793e-32,"Microglia 1","Ophn1"
"Rgs10",1.77585213270566e-36,0.476271498085183,0.99,0.95,2.97544024834833e-32,"Microglia 1","Rgs10"
"Ldha",1.93309515966953e-36,-0.946325057784472,0.368,0.62,3.23890094002629e-32,"Microglia 1","Ldha"
"Wfdc17",2.05341619548083e-36,-1.3740082378278,0.093,0.348,3.44049883552813e-32,"Microglia 1","Wfdc17"
"Ints6l",2.77064618930224e-36,0.75239278995396,0.508,0.225,4.64221769017591e-32,"Microglia 1","Ints6l"
"Rapgef5",3.62254348919897e-36,0.773735951988275,0.478,0.199,6.06957161615288e-32,"Microglia 1","Rapgef5"
"Nav3",4.65263345274595e-36,0.758003789622391,0.667,0.361,7.79548735007584e-32,"Microglia 1","Nav3"
"Dbi",4.97794259517341e-36,-1.11609517956823,0.392,0.645,8.34054281821305e-32,"Microglia 1","Dbi"
"Rps17",5.03203168570695e-36,-0.633978259356631,0.925,0.966,8.431169089402e-32,"Microglia 1","Rps17"
"Atp5g2",5.08415326044745e-36,-0.607322111354447,0.843,0.939,8.51849878787971e-32,"Microglia 1","Atp5g2"
"Frmd4b",8.15586526220362e-36,0.72200090730899,0.618,0.334,1.36651522468222e-31,"Microglia 1","Frmd4b"
"Pgam1",8.2289650192885e-36,-0.972083217768021,0.283,0.559,1.37876308898179e-31,"Microglia 1","Pgam1"
"Cks1b",1.06628035849351e-35,-0.842673612003878,0.015,0.211,1.78655274065588e-31,"Microglia 1","Cks1b"
"Aldoa",1.58217324843353e-35,-1.06395191054311,0.505,0.703,2.65093127775038e-31,"Microglia 1","Aldoa"
"Sec61b",2.63629647749125e-35,-0.765318893901557,0.637,0.811,4.41711474803658e-31,"Microglia 1","Sec61b"
"Gpx1",2.88148568440126e-35,-0.773235129247986,0.738,0.86,4.82792926421432e-31,"Microglia 1","Gpx1"
"Fchsd2",2.94957216092096e-35,0.760897934367785,0.61,0.322,4.94200815562307e-31,"Microglia 1","Fchsd2"
"Cyba",3.0275417680372e-35,-0.408488519039279,0.992,0.973,5.07264623234632e-31,"Microglia 1","Cyba"
"Zfp292",4.26230908875802e-35,0.763693661629271,0.427,0.179,7.14149887821407e-31,"Microglia 1","Zfp292"
"Bola2",5.36131900218428e-35,-0.878393699116026,0.348,0.616,8.98288998815976e-31,"Microglia 1","Bola2"
"Tma7",7.39429992305397e-35,-0.796000783993389,0.608,0.797,1.23891495210769e-30,"Microglia 1","Tma7"
"Nr3c1",1.05382315492423e-34,0.743771462293562,0.537,0.261,1.76568069607555e-30,"Microglia 1","Nr3c1"
"Ndufb8",1.10383004029435e-34,-0.783954924909481,0.495,0.714,1.84946723251318e-30,"Microglia 1","Ndufb8"
"1700017B05Rik",1.14794026064631e-34,0.766739134114253,0.503,0.239,1.92337390671289e-30,"Microglia 1","1700017B05Rik"
"Fyb",1.89412213101892e-34,0.678525443302319,0.848,0.624,3.1736016305222e-30,"Microglia 1","Fyb"
"Rpl10",2.02286219945766e-34,-0.424988313039598,0.985,0.981,3.38930561519131e-30,"Microglia 1","Rpl10"
"Mgat4a",2.53711837451044e-34,0.744582588347141,0.602,0.32,4.25094183649224e-30,"Microglia 1","Mgat4a"
"Ski",2.71717955104379e-34,0.684164003868596,0.623,0.332,4.55263433777387e-30,"Microglia 1","Ski"
"Tubgcp5",4.51976404384825e-34,0.739727693664632,0.57,0.304,7.57286465546774e-30,"Microglia 1","Tubgcp5"
"Chd9",4.55080488499146e-34,0.749296926050373,0.573,0.343,7.62487358480318e-30,"Microglia 1","Chd9"
"Gpr155",5.98178101097527e-34,0.747848413298418,0.417,0.169,1.00224740838891e-29,"Microglia 1","Gpr155"
"Atpif1",6.15837957813917e-34,-0.811536818079171,0.66,0.842,1.03183649831722e-29,"Microglia 1","Atpif1"
"Rplp1",6.41276163629391e-34,-0.349819617413464,0.997,0.999,1.07445821216104e-29,"Microglia 1","Rplp1"
"Atp8a2",6.94181010749224e-34,0.68944966156906,0.397,0.129,1.16310028351033e-29,"Microglia 1","Atp8a2"
"Crlf3",6.94950649398695e-34,0.726064603014919,0.558,0.281,1.16438981306751e-29,"Microglia 1","Crlf3"
"Dip2b",7.02177386162464e-34,0.74156354761035,0.567,0.302,1.17649821051521e-29,"Microglia 1","Dip2b"
"Srgn",7.03832279493831e-34,-0.817767533306347,0.715,0.849,1.17927098429191e-29,"Microglia 1","Srgn"
"Snrnp70",7.71984643547052e-34,0.684770287935209,0.78,0.521,1.29346027026308e-29,"Microglia 1","Snrnp70"
"Uba52",8.39072370185314e-34,-0.625033782751469,0.788,0.907,1.40586575624549e-29,"Microglia 1","Uba52"
"Pip4k2a",1.32446042134155e-33,0.738507056816287,0.548,0.287,2.21913343595777e-29,"Microglia 1","Pip4k2a"
"Mtus1",1.51931044666257e-33,0.696090209743882,0.605,0.355,2.54560465338313e-29,"Microglia 1","Mtus1"
"Slc29a3",2.01145036216439e-33,0.726963887908893,0.672,0.407,3.37018508180643e-29,"Microglia 1","Slc29a3"
"Adgrg1",2.2030316181078e-33,0.758832709778976,0.567,0.288,3.69117947613962e-29,"Microglia 1","Adgrg1"
"Atp6v0c",2.30213222974396e-33,-0.596629344670931,0.925,0.935,3.857222550936e-29,"Microglia 1","Atp6v0c"
"Kmt2e",2.30266401090827e-33,0.763615610238705,0.542,0.308,3.8581135502768e-29,"Microglia 1","Kmt2e"
"Ndufa2",2.53599951250255e-33,-0.764313076491429,0.592,0.802,4.24906718319802e-29,"Microglia 1","Ndufa2"
"Rps14",2.9437463193005e-33,-0.410262483250195,0.985,0.99,4.93224695798798e-29,"Microglia 1","Rps14"
"Pclaf",3.66052120197887e-33,-0.872752914488936,0.007,0.178,6.1332032739156e-29,"Microglia 1","Pclaf"
"Tomm7",4.3000032025335e-33,-0.720247209985222,0.588,0.797,7.20465536584488e-29,"Microglia 1","Tomm7"
"Klhl24",4.91397802369547e-33,0.689309474779452,0.488,0.213,8.23337017870176e-29,"Microglia 1","Klhl24"
"Sec61g",5.0828633274871e-33,-0.814956223317178,0.657,0.836,8.51633750520463e-29,"Microglia 1","Sec61g"
"Skil",6.75553277748765e-33,0.686805131818425,0.66,0.391,1.13188951686806e-28,"Microglia 1","Skil"
"Basp1",8.19422283597387e-33,0.468812497360254,0.985,0.893,1.37294203616742e-28,"Microglia 1","Basp1"
"Wsb1",8.72757636927487e-33,0.74355311470045,0.607,0.349,1.462305420672e-28,"Microglia 1","Wsb1"
"Csnk1e",9.33399526200941e-33,0.722162321358063,0.602,0.349,1.56391090614968e-28,"Microglia 1","Csnk1e"
"Pik3r1",9.68877035189697e-33,0.738192195190641,0.535,0.291,1.62335347246034e-28,"Microglia 1","Pik3r1"
"Rpl13a",1.4228517532191e-32,-0.416848046557059,0.982,0.986,2.3839881125186e-28,"Microglia 1","Rpl13a"
"4632427E13Rik",1.50703437533101e-32,0.708160750397803,0.487,0.205,2.5250360958671e-28,"Microglia 1","4632427E13Rik"
"Gpr183",2.37677824064665e-32,0.70028145661268,0.712,0.441,3.98229194220346e-28,"Microglia 1","Gpr183"
"Ubash3b",2.58844801295176e-32,0.711112661484417,0.505,0.247,4.33694464570067e-28,"Microglia 1","Ubash3b"
"Snx29",3.22298225886538e-32,0.631640648989693,0.318,0.096,5.40010677472895e-28,"Microglia 1","Snx29"
"Klf3",4.46319763766929e-32,0.728350904027354,0.557,0.308,7.47808764191489e-28,"Microglia 1","Klf3"
"Mycbp2",4.69561610462075e-32,0.695370493398072,0.62,0.351,7.86750478329207e-28,"Microglia 1","Mycbp2"
"Tra2a",5.4340842214186e-32,0.728072339667736,0.592,0.331,9.10480811298686e-28,"Microglia 1","Tra2a"
"Fkbp2",7.19333881225822e-32,-0.728888329579525,0.582,0.769,1.20524391799387e-27,"Microglia 1","Fkbp2"
"Dapp1",1.01591766491343e-31,0.706637331880047,0.503,0.249,1.70217004756246e-27,"Microglia 1","Dapp1"
"Arpc1b",1.08459354460162e-31,-0.606952485402195,0.777,0.909,1.81723648398001e-27,"Microglia 1","Arpc1b"
"Actb",1.3982534424906e-31,-0.466925453107301,1,0.998,2.342773642893e-27,"Microglia 1","Actb"
"Tubb5",1.51230413594996e-31,-0.952966881590531,0.585,0.736,2.53386557978416e-27,"Microglia 1","Tubb5"
"Olfml3",1.70385637936417e-31,0.413577934220051,0.995,0.893,2.85481136362467e-27,"Microglia 1","Olfml3"
"Cst7",1.81211974796092e-31,-0.828052485873113,0.117,0.366,3.03620663770851e-27,"Microglia 1","Cst7"
"Herc2",1.87306877572014e-31,0.67613980097548,0.557,0.282,3.13832673371909e-27,"Microglia 1","Herc2"
"Cmtm6",2.16601177830494e-31,0.699462503157579,0.605,0.398,3.62915273454994e-27,"Microglia 1","Cmtm6"
"Romo1",2.27514020348804e-31,-0.844581311208641,0.355,0.618,3.81199741094422e-27,"Microglia 1","Romo1"
"Rps6ka1",2.54711962084797e-31,0.678240552696588,0.64,0.374,4.26769892473077e-27,"Microglia 1","Rps6ka1"
"Itga6",2.86581091132987e-31,0.658744977731454,0.782,0.556,4.8016661819332e-27,"Microglia 1","Itga6"
"Gm47664",3.77031110846769e-31,0.669442530896915,0.33,0.105,6.31715626223762e-27,"Microglia 1","Gm47664"
"Ap2s1",4.41166594785634e-31,-0.783666690164292,0.337,0.588,7.39174629563329e-27,"Microglia 1","Ap2s1"
"Ndufb11",5.50557647215467e-31,-0.799820732741553,0.478,0.706,9.22459337909515e-27,"Microglia 1","Ndufb11"
"Smdt1",6.06592116305713e-31,-0.79396442905151,0.545,0.754,1.01634509087022e-26,"Microglia 1","Smdt1"
"Fscn1",6.19022456679044e-31,0.715444036741966,0.535,0.269,1.03717212616574e-26,"Microglia 1","Fscn1"
"Rps3a1",6.62668811698095e-31,-0.410582133905356,0.992,0.985,1.11030159400016e-26,"Microglia 1","Rps3a1"
"Plekho1",7.14997312109134e-31,0.630438164288747,0.767,0.55,1.19797799643885e-26,"Microglia 1","Plekho1"
"Ndufa1",7.66265720844165e-31,-0.793344917415777,0.46,0.691,1.2838782152744e-26,"Microglia 1","Ndufa1"
"Plin2",7.73318818131925e-31,-1.34084533664066,0.178,0.41,1.29569567978004e-26,"Microglia 1","Plin2"
"Hps4",8.98316825915051e-31,0.687308101756707,0.562,0.313,1.50512984182067e-26,"Microglia 1","Hps4"
"Dock8",1.25332066831588e-30,0.662771112015637,0.62,0.371,2.09993877976326e-26,"Microglia 1","Dock8"
"Sdf2l1",1.36002816408994e-30,-0.775863742264042,0.515,0.736,2.2787271889327e-26,"Microglia 1","Sdf2l1"
"Il6st",1.7207554326421e-30,0.658299968010485,0.503,0.235,2.88312572739184e-26,"Microglia 1","Il6st"
"Atp5md",2.60302158045159e-30,-0.879614551298469,0.437,0.655,4.36136265804663e-26,"Microglia 1","Atp5md"
"Rbm3",2.70973740255975e-30,-0.746630199628781,0.513,0.73,4.54016501798886e-26,"Microglia 1","Rbm3"
"Cd2ap",3.2317388210994e-30,0.655299476338299,0.632,0.363,5.41477839475204e-26,"Microglia 1","Cd2ap"
"Capg",3.24482470949635e-30,-0.904461554715895,0.108,0.341,5.43670380076114e-26,"Microglia 1","Capg"
"Fcho2",6.43415431622385e-30,0.685270179304043,0.538,0.307,1.07804255568331e-25,"Microglia 1","Fcho2"
"Fam91a1",6.5172002601817e-30,0.687445069515928,0.528,0.272,1.09195690359344e-25,"Microglia 1","Fam91a1"
"Ctsb",6.53984737466658e-30,-0.590862863932816,0.998,0.977,1.09575142762539e-25,"Microglia 1","Ctsb"
"Rps25",8.67642973948389e-30,-0.452536779725837,0.983,0.984,1.45373580285053e-25,"Microglia 1","Rps25"
"Ubc",9.92940301124995e-30,0.50613354768757,0.952,0.809,1.66367147453493e-25,"Microglia 1","Ubc"
"Tent5a",1.44725094773287e-29,0.810766116783488,0.5,0.251,2.42486896292642e-25,"Microglia 1","Tent5a"
"Zcchc7",1.48649412649881e-29,0.68835592420012,0.517,0.266,2.49062090894875e-25,"Microglia 1","Zcchc7"
"Zbtb18",1.70381437014571e-29,0.651620464114865,0.385,0.152,2.85474097717914e-25,"Microglia 1","Zbtb18"
"Pwwp2a",1.90408755546574e-29,0.660892414767301,0.458,0.198,3.19029869918284e-25,"Microglia 1","Pwwp2a"
"Ctss",2.1018931509619e-29,0.286116788624137,1,0.984,3.52172197443666e-25,"Microglia 1","Ctss"
"Zmynd8",2.30246876289664e-29,0.659026914000025,0.453,0.199,3.85778641223331e-25,"Microglia 1","Zmynd8"
"Cox6a1",2.36784567138833e-29,-0.782629893541427,0.5,0.714,3.96732542241114e-25,"Microglia 1","Cox6a1"
"Cela1",2.43271774763311e-29,-0.603675983721563,0.027,0.214,4.07601858615927e-25,"Microglia 1","Cela1"
"Top2a",2.45888205614016e-29,-0.898523751360274,0.005,0.153,4.11985688506284e-25,"Microglia 1","Top2a"
"Nedd8",2.57959893856137e-29,-0.716149633226701,0.625,0.768,4.32211802155958e-25,"Microglia 1","Nedd8"
"Zbp1",2.62935993411273e-29,-0.777271749974475,0.037,0.231,4.40549256960588e-25,"Microglia 1","Zbp1"
"Ppp3ca",2.90198048135159e-29,0.685973536814923,0.527,0.31,4.86226829650458e-25,"Microglia 1","Ppp3ca"
"Ypel3",3.06137732742048e-29,0.624209634081455,0.732,0.483,5.12933771209301e-25,"Microglia 1","Ypel3"
"Psap",3.1059113408176e-29,0.436179517298489,0.99,0.929,5.20395445153989e-25,"Microglia 1","Psap"
"Phf14",3.53936091432652e-29,0.670481799459774,0.635,0.378,5.93019921195408e-25,"Microglia 1","Phf14"
"Rap1gds1",4.10483112597413e-29,0.647521157656932,0.52,0.26,6.87764455156965e-25,"Microglia 1","Rap1gds1"
"Serpine2",4.29576946790632e-29,0.63944996023612,0.748,0.489,7.19756174347704e-25,"Microglia 1","Serpine2"
"Ch25h",4.44773848346354e-29,-0.774477852922345,0.012,0.175,7.45218582904316e-25,"Microglia 1","Ch25h"
"Irf2",5.3111696981314e-29,0.651873569942926,0.613,0.377,8.89886482921915e-25,"Microglia 1","Irf2"
"Eef1g",5.87262125005136e-29,-0.721718795797845,0.447,0.696,9.83957690446105e-25,"Microglia 1","Eef1g"
"Lrba",7.90394517835409e-29,0.671197260523083,0.368,0.153,1.32430601463323e-24,"Microglia 1","Lrba"
"Rapgef6",8.09428105732837e-29,0.645317166945097,0.433,0.205,1.35619679115537e-24,"Microglia 1","Rapgef6"
"Pld4",1.00778014581106e-28,0.511376165885757,0.902,0.71,1.68853563430643e-24,"Microglia 1","Pld4"
"Rps6",1.00989248942062e-28,-0.491618234848707,0.935,0.974,1.69207486602424e-24,"Microglia 1","Rps6"
"Akirin2",1.17181300346396e-28,0.652040690136291,0.563,0.316,1.96337268730386e-24,"Microglia 1","Akirin2"
"Ash1l",1.3398471365692e-28,0.695196184716303,0.43,0.192,2.24491387732169e-24,"Microglia 1","Ash1l"
"Rpl36a",1.35081187891557e-28,-0.518046062179689,0.925,0.96,2.26328530312303e-24,"Microglia 1","Rpl36a"
"Ybx1",1.41585227224441e-28,-0.696871337271119,0.692,0.829,2.37226048214551e-24,"Microglia 1","Ybx1"
"Cxxc5",1.43449987823702e-28,0.660595738507738,0.507,0.263,2.40350454598612e-24,"Microglia 1","Cxxc5"
"Tmem173",1.81836998855613e-28,0.645215661991323,0.73,0.483,3.0466789158258e-24,"Microglia 1","Tmem173"
"Ptma",2.02521696784659e-28,-0.770233607382818,0.912,0.943,3.39325102962696e-24,"Microglia 1","Ptma"
"Rpl30",2.13463144232796e-28,-0.370236791407815,0.995,0.99,3.57657498162049e-24,"Microglia 1","Rpl30"
