"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ppm1m",0.0916633463363238,-0.113118568735287,0.03,0.059,1
"1600022D10Rik",0.270791723163142,-0.11327642620003,0.035,0.057,1
"Golga3",0.362126382934676,-0.113416385900762,0.039,0.054,1
"Ifi209",0.383595321914785,-0.113504711636836,0.021,0.036,1
"Cpsf3",0.178776973394099,-0.113564460131419,0.035,0.057,1
"Fis1",0.41918557670954,-0.113582571210272,0.446,0.468,1
"Vasp",0.379076270082445,-0.113675168262893,0.578,0.596,1
"Ndufv3",0.541659019546526,-0.113764644398918,0.34,0.37,1
"Rtn3",0.181741454924168,-0.113803395860856,0.346,0.334,1
"Snhg12",0.259669801128222,-0.11412300862071,0.039,0.062,1
"Mt3",0.093750596024291,-0.114233230378882,0.002,0.013,1
"Fam53c",0.216573499546006,-0.114524679400022,0.021,0.039,1
"Zfp617",0.515706758580413,-0.114526572740906,0.03,0.044,1
"Slc16a6",0.387314503164906,-0.114631698732487,0.134,0.141,1
"Elf1",0.519425111072429,-0.114810794748877,0.162,0.19,1
"Stambpl1",0.264653176055281,-0.114866769904638,0.032,0.051,1
"Epc2",0.386494962189559,-0.115300853749186,0.072,0.09,1
"Apbb1ip",0.668632211644602,-0.115360944482337,0.545,0.558,1
"Ahsa1",0.184322864143104,-0.115644861295729,0.159,0.165,1
"Kmt5c",0.0324797173265973,-0.115682047581462,0.018,0.028,1
"Riok1",0.361680574482375,-0.115684597013347,0.049,0.064,1
"C1galt1",0.540606845642467,-0.115742529677632,0.072,0.09,1
"Slu7",0.392635600636103,-0.115850225118248,0.139,0.159,1
"Gm9993",0.237559117399477,-0.115914694288442,0.035,0.051,1
"Atg101",0.207459365771256,-0.116019833867579,0.201,0.249,1
"Atpif1",0.660562618750958,-0.116060803771319,0.307,0.334,1
"Wbp11",0.456911680456414,-0.116168708717468,0.136,0.165,1
"Srp9",0.343305446641355,-0.11623743943547,0.372,0.393,1
"Amd1",0.133771113275153,-0.116305901776759,0.03,0.044,1
"Cic",0.5710800762936,-0.116365696852221,0.125,0.144,1
"Acpp",0.00212846799628102,-0.116373776374818,0.012,0.049,1
"Gon4l",0.153144388269581,-0.116378710360189,0.076,0.077,1
"Klf5",0.00565834620829371,-0.116532871815156,0.009,0.039,1
"Zfp236",0.40139785592134,-0.116666643742981,0.042,0.044,1
"Aak1",0.0640972297499546,-0.116707524801185,0.025,0.054,1
"Gin1",0.25221903872926,-0.116823159023696,0.021,0.039,1
"Mrtfa",0.0482964127824184,-0.116837276413406,0.026,0.057,1
"Pcbd2",0.45188769409285,-0.117247661003263,0.203,0.203,1
"Ptprr",0.00170926371883428,-0.117252244777473,0,0.015,1
"Iqce",0.00945953396327325,-0.117261127060005,0.004,0.026,1
"Gm37168",0.0479058625131264,-0.117439314303031,0.021,0.033,1
"Nudt8",0.343736012127128,-0.117461807458749,0.023,0.036,1
"Susd6",0.142055228322829,-0.117481838223808,0.289,0.283,1
"Zdhhc9",0.117847991118124,-0.117710277839869,0.035,0.064,1
"Arl4c",0.0648135162040667,-0.117754035883951,0.118,0.121,1
"Rbm3",0.268727615666366,-0.117763176172718,0.504,0.514,1
"Tbc1d22a",0.00923453268235974,-0.117854196642365,0.021,0.031,1
"Uvssa",0.233007513002383,-0.117897531835194,0.037,0.059,1
"Hgf",0.118746671454601,-0.118147574228166,0.012,0.031,1
"Hist1h2br",0.20828344206072,-0.118189299861235,0.016,0.033,1
"Golim4",0.0545635727624134,-0.118211916248873,0.034,0.067,1
"Zfp609",0.130713034568518,-0.118282266054785,0.007,0.021,1
"Tm9sf2",0.633877288882158,-0.11831049159182,0.175,0.195,1
"Zfp831",0.0707453107371491,-0.118323275412867,0.012,0.033,1
"Bicral",0.232952101675692,-0.118326135831198,0.026,0.041,1
"Dok2",0.00209711954359625,-0.118392125883363,0.002,0.026,1
"Gbp9",0.0488144577563149,-0.118513373595419,0.023,0.051,1
"Gbp7",0.534578828012419,-0.118526251550067,0.146,0.147,1
"Mier3",0.193082776164884,-0.118595683773242,0.042,0.069,1
"Crlf3",0.240309934555115,-0.118639678668785,0.157,0.157,1
"Cmc2",0.0976626394526364,-0.118707957488216,0.041,0.049,1
"Mia3",0.49483299804885,-0.118885497899897,0.141,0.152,1
"Cops3",0.135855074110399,-0.119034048025573,0.026,0.051,1
"Zfp516",0.342172301396203,-0.119367280342895,0.03,0.046,1
"Cdk11b",0.501294999734985,-0.119383766438225,0.16,0.188,1
"Tfeb",0.294205345312582,-0.1194086423311,0.071,0.085,1
"Tmem30a",0.41228348847254,-0.119472452516784,0.228,0.244,1
"Sirpb1a",0.00267724887641735,-0.119509651808393,0.009,0.041,1
"Ssbp3",0.0482956562328722,-0.119668079804353,0.012,0.036,1
"Mindy3",0.278837889947652,-0.11975730195076,0.042,0.062,1
"Rock2",0.0346364781645232,-0.120028074550639,0.175,0.152,1
"Ubr3",0.421224359631077,-0.120145048128737,0.039,0.051,1
"Gpr65",0.0348438583781987,-0.120248111943659,0.018,0.046,1
"Brwd3",0.179426004038711,-0.12034832720008,0.039,0.064,1
"Tmem134",0.61743900169829,-0.120348955457098,0.282,0.308,1
"2610035D17Rik",0.0157960065539609,-0.12050688529361,0.011,0.039,1
"1700047M11Rik",0.00067736050734897,-0.120660151974309,0.007,0.044,1
"Taok1",0.534081437054986,-0.120799969266459,0.146,0.167,1
"Dedd",0.191046706369973,-0.120830515778824,0.042,0.059,1
"Rab28",0.0811846201476119,-0.12101670580355,0.039,0.072,1
"Cmpk2",0.048323877945908,-0.121020982378436,0.041,0.072,1
"Hdlbp",0.0249957282644399,-0.121038582115278,0.157,0.154,1
"Pank4",0.104432038013302,-0.121220046546032,0.014,0.033,1
"Upf3a",0.191863742137443,-0.121229934940844,0.042,0.069,1
"Dgkd",0.321027531384597,-0.121362621857888,0.067,0.093,1
"Tmub2",0.347205838742511,-0.121411789297794,0.051,0.072,1
"Tlr8",0.00261098048713281,-0.121421787090481,0.007,0.039,1
"Tes",0.15017677258055,-0.121501920647367,0.168,0.213,1
"Lsm6",0.326739044534588,-0.121571968405633,0.099,0.129,1
"Cnot6",0.211157698034071,-0.121577853299148,0.065,0.085,1
"Ppp6r2",0.047499181257051,-0.121630318334572,0.012,0.036,1
"Zfp101",0.0158737663141489,-0.121686913801573,0.004,0.023,1
"Cyth1",0.727391538477905,-0.121728933658004,0.102,0.118,1
"Tlr4",0.3996588741178,-0.121750338447299,0.104,0.123,1
"Acss2",0.00192012106150566,-0.121789097641321,0.014,0.049,1
"Cdkn2aip",0.0537855784495892,-0.121822998638063,0.074,0.077,1
"Eif4ebp2",0.488829732022086,-0.121862479123869,0.127,0.154,1
"Cars2",0.159800695995663,-0.121953535528018,0.019,0.039,1
"Washc1",0.262728612091039,-0.122027539633446,0.053,0.069,1
"Edrf1",0.252104621680817,-0.122204016391802,0.034,0.036,1
"Pbx2",0.122594785587613,-0.122408814246987,0.078,0.116,1
"Abcd1",0.0131076063128162,-0.122414940330465,0.018,0.051,1
"Ate1",0.475344615513432,-0.122521237246906,0.09,0.113,1
"Asns",0.112131506652323,-0.122713329764971,0.03,0.054,1
"Zmym2",0.623669997502467,-0.122726155860352,0.074,0.082,1
"Tmed5",0.118252348166706,-0.122728296724288,0.243,0.229,1
"Clint1",0.112123911528346,-0.122889598982578,0.127,0.172,1
"A530064D06Rik",0.486508538701065,-0.122907480656781,0.079,0.1,1
"B4galt6",0.0317074553453709,-0.122954604384783,0.011,0.033,1
"Rnf187",0.233343612339181,-0.12296366428102,0.095,0.108,1
"Klf6",0.802704467050521,-0.123023823938979,0.423,0.445,1
"Gm11342",1.44130503540106e-05,-0.123073198778748,0,0.028,0.241490658681448
"Rasa1",0.174580595511657,-0.123078384956083,0.03,0.054,1
"Ubl3",0.449869264882287,-0.123094190764291,0.145,0.175,1
"Nono",0.281549879765606,-0.123161911074057,0.109,0.129,1
"Nadk",0.320119944027096,-0.123177918827986,0.323,0.344,1
"Usf1",0.0246206414815266,-0.12319931899769,0.062,0.072,1
"Parp10",0.183841674805337,-0.123295359394718,0.065,0.098,1
"Lnpk",0.168611096493376,-0.123295963460026,0.026,0.049,1
"Sass6",0.146119561180342,-0.123410546077604,0.021,0.041,1
"Hyls1",0.0561112625578743,-0.123484517712736,0.007,0.023,1
"Arid1b",0.357513135852476,-0.123574443569196,0.065,0.085,1
"Smim3",0.489171884514681,-0.12369775023665,0.145,0.165,1
"Dtd1",0.0598840816092161,-0.123742111399733,0.021,0.049,1
"Ankrd13c",0.18345830069043,-0.123985310463828,0.039,0.064,1
"Dipk1a",0.0828095450933121,-0.124360942356163,0.018,0.041,1
"Scai",0.113062540581529,-0.124411658141396,0.009,0.023,1
"Ywhaq",0.133437379152857,-0.124437163622983,0.138,0.149,1
"Rbm6",0.0701153567864582,-0.124506928117512,0.051,0.067,1
"Ltbr",0.227387065604854,-0.124526777973819,0.048,0.064,1
"Hnrnpa2b1",0.416078923492124,-0.124715571144586,0.414,0.458,1
"Yme1l1",0.234234077858111,-0.124749702477977,0.222,0.231,1
"Herpud1",0.4504156360257,-0.124807696528195,0.06,0.08,1
"Ddx60",0.656984136702263,-0.125049825770684,0.116,0.131,1
"Hps3",0.373666358993076,-0.125096796140832,0.039,0.054,1
"1810037I17Rik",0.416910216341227,-0.125127551461574,0.589,0.627,1
"Chst11",0.40426373669511,-0.125172377264954,0.065,0.077,1
"Ric8a",0.200317658319363,-0.125184304680816,0.09,0.095,1
"Plk3",0.207309173851478,-0.125227799724574,0.063,0.075,1
"Lipg",0.0502987058907051,-0.125264963853687,0.014,0.039,1
"Tinagl1",0.137050728147365,-0.125307912410749,0.012,0.031,1
"Asnsd1",0.672370467576306,-0.125439973999455,0.159,0.18,1
"Gm34589",0.0843683545176791,-0.125810762850431,0.026,0.041,1
"Gdi1",0.460615925874916,-0.125999040303075,0.104,0.129,1
"Vbp1",0.37309008420007,-0.126021164886751,0.113,0.139,1
"Pgd",0.233798316190674,-0.126022186276788,0.388,0.442,1
"Ppp1r9b",0.141266311634717,-0.126207017003624,0.113,0.121,1
"Prickle3",0.144441549923196,-0.126210986372239,0.028,0.049,1
"Rcan1",0.293579235025292,-0.12625631838964,0.014,0.026,1
"Zc3h7a",0.373060296363339,-0.126266153727199,0.106,0.116,1
"Zfp87",0.0892750714282685,-0.126423243193162,0.035,0.051,1
"Ston2",0.0525777496337112,-0.126455934311843,0.012,0.036,1
"Sla",0.393476643477173,-0.126540599672845,0.109,0.139,1
"Slc35e4",0.0815532552810821,-0.126782501844634,0.009,0.021,1
"Jmjd1c",0.507223233026253,-0.1269604337618,0.229,0.231,1
"Zfp871",0.21635926835502,-0.126969375111407,0.081,0.098,1
"Yipf1",0.363692691302906,-0.127137325605045,0.071,0.095,1
"Slc2a1",0.233008640019372,-0.127191594122152,0.242,0.29,1
"Ap3b1",0.447060538402396,-0.127384327047705,0.086,0.111,1
"Add1",0.267834273182748,-0.127434913623353,0.125,0.162,1
"Vps13a",0.206198815478723,-0.127481367995737,0.028,0.041,1
"Bfar",0.315825805512817,-0.127739939680093,0.062,0.082,1
"Rbm47",0.194300402862368,-0.127743565138762,0.125,0.141,1
"Gabpb2",0.727344710339621,-0.127802630354432,0.053,0.059,1
"Lrrfip1",0.358654215586727,-0.127882696583457,0.277,0.319,1
"Fam172a",0.400929311250098,-0.127968499534045,0.048,0.059,1
"Braf",0.341623708187345,-0.128046343893385,0.102,0.121,1
"Cep95",0.0659011742085611,-0.128160435137641,0.044,0.054,1
"Rab3d",2.59277074669659e-05,-0.12818401143962,0.009,0.057,0.434418738609014
"Prkag1",0.155389404256477,-0.128262838102409,0.063,0.098,1
"Ksr1",0.00171206036173943,-0.128348797979467,0.011,0.044,1
"Zdhhc7",0.205174264623796,-0.128370618918004,0.021,0.039,1
"Ecpas",0.30027954638675,-0.128449629081252,0.088,0.108,1
"Dip2b",0.267920966019618,-0.128553473552976,0.129,0.152,1
"Mmd",0.100119682667551,-0.128602756175234,0.034,0.044,1
"Emc2",0.466170903892957,-0.128821807474478,0.106,0.129,1
"Prpf8",0.109929929766301,-0.128935489012296,0.108,0.113,1
"Tcn2",0.271693237571584,-0.12895539045407,0.169,0.211,1
"Maml3",0.0584990174278217,-0.129091331225894,0.026,0.057,1
"Ilkap",0.0417774029660536,-0.129224121631873,0.145,0.149,1
"Gabarapl2",0.275885348495746,-0.129361794340852,0.457,0.465,1
"Herpud2",0.0317276229620321,-0.129405872359485,0.071,0.082,1
"Slc20a1",0.344284726920857,-0.129633981477354,0.046,0.064,1
"Cnppd1",0.404443240102683,-0.129711343192379,0.189,0.208,1
"Cbl",0.423534507333549,-0.129774877142601,0.238,0.275,1
"Pcsk7",0.356517129487286,-0.129836287167565,0.051,0.072,1
"Cnnm4",0.17845362588946,-0.12983735641523,0.018,0.033,1
"Gm26759",0.222061546486651,-0.129868331503906,0.032,0.049,1
"Cd86",0.087495005318231,-0.129928810495501,0.03,0.041,1
"Plod3",0.0822789633331335,-0.129928816014506,0.06,0.069,1
"Ppp4r3a",0.327282032232246,-0.130069040357047,0.093,0.118,1
"Fam76b",0.136370058649608,-0.130096793106318,0.081,0.082,1
"Rnf145",0.518889326132873,-0.130289399085506,0.101,0.113,1
"Wdr45b",0.238186386719347,-0.130469013182544,0.099,0.118,1
"Mindy1",0.0457524802004752,-0.13050777922663,0.074,0.116,1
"Dnajc7",0.165273976037966,-0.130640532052058,0.136,0.144,1
"Magi3",0.0564990368488207,-0.13068793756117,0.021,0.036,1
"Prrc1",0.107478699417731,-0.130695695585034,0.014,0.031,1
"Dnajb9",0.320585566739605,-0.130709227059995,0.122,0.131,1
"Megf9",0.000118302387121104,-0.13077363067722,0.018,0.067,1
"Trim14",0.217189880064991,-0.130962426545117,0.011,0.021,1
"Mynn",0.0936594520691275,-0.131015632274128,0.019,0.044,1
"Ptgs1",0.135280583440735,-0.131017557618403,0.12,0.111,1
"Foxo3",0.293249061689651,-0.13111279354103,0.079,0.1,1
"Arhgap26",0.370827503601341,-0.131129657123997,0.053,0.075,1
"Vti1b",0.216704577043785,-0.131132728951281,0.108,0.123,1
"Pitpnc1",0.240500646486179,-0.131159601287774,0.065,0.08,1
"Zyg11b",0.295866520526792,-0.131174441758237,0.044,0.064,1
"Acox3",0.00430955374170027,-0.131193224398284,0.039,0.085,1
"Klc4",0.0125024869486267,-0.131239207581768,0.005,0.028,1
"Ndufb1-ps",0.325797177020809,-0.131427604243879,0.658,0.681,1
"Uhmk1",0.0356972347824763,-0.131459359487716,0.048,0.054,1
"Atp6v1b2",0.162799167867946,-0.131508702157808,0.333,0.347,1
"Kif1b",0.345912431670948,-0.131602891455712,0.088,0.111,1
"Cped1",0.179083476164686,-0.131648904252823,0.019,0.039,1
"Ddx58",0.0540880774448389,-0.131666737202593,0.125,0.18,1
"Eif4ebp3",0.198020498492509,-0.131741894310309,0.03,0.051,1
"Pspc1",0.143847171267393,-0.131820803538303,0.035,0.051,1
"Strn4",0.411203919494626,-0.131866012378586,0.051,0.067,1
"Clcn4",0.145356756284328,-0.131953042015262,0.058,0.072,1
"Tbc1d17",0.119112317862368,-0.131966629242987,0.051,0.059,1
"Heatr5b",0.0381829842951281,-0.131970985971226,0.014,0.039,1
"Creb1",0.524992463436903,-0.132052242293763,0.108,0.121,1
"Itm2b",0.0537749437955762,-0.132125188652107,0.832,0.879,1
"Top1",0.132843665045668,-0.132268638483157,0.33,0.326,1
"Pclaf",0.0177659754213616,-0.132434681598293,0.002,0.018,1
"Hnrnpul2",0.24114883610391,-0.132497819676028,0.131,0.17,1
"Rasa3",0.336216309995865,-0.132610127063403,0.131,0.162,1
"Gm42659",0.124999846722277,-0.132666089197913,0.026,0.051,1
"D930030I03Rik",0.154900698775105,-0.132678404630417,0.051,0.082,1
"5031439G07Rik",0.279720732926243,-0.132714712559666,0.079,0.098,1
"Zfp949",0.0577232382407731,-0.13283997464753,0.016,0.041,1
"Dnajc9",0.0652096061020323,-0.132856217011871,0.023,0.044,1
"Hectd1",0.556365381588457,-0.132858531958578,0.259,0.285,1
"Bcl10",0.269457038912044,-0.132884123502406,0.362,0.375,1
"Cmtr1",0.0627065591582635,-0.133372776071579,0.079,0.121,1
"Traf3ip3",0.037074906986765,-0.133485615297969,0.037,0.075,1
"Bet1l",0.380513970863089,-0.133555072412756,0.168,0.19,1
"Glg1",0.019437293885246,-0.133556996297057,0.148,0.141,1
"Jpt1",0.018876243116729,-0.133671396180952,0.233,0.221,1
"Zfp971",0.0821136544849721,-0.134072123326144,0.014,0.036,1
"Zkscan3",0.0675091568037208,-0.134341607326949,0.046,0.067,1
"Snx20",0.465600647732469,-0.134439029951841,0.541,0.573,1
"Wdr20",0.12136223422926,-0.134475409593537,0.072,0.082,1
"Mllt10",0.418304872919148,-0.134505225809155,0.086,0.103,1
"Triap1",0.00346148615886674,-0.134533473092288,0.056,0.059,1
"Pih1d1",0.0907913709776594,-0.13458187573932,0.086,0.093,1
"Dyrk1a",0.267320731751985,-0.134652881958212,0.079,0.105,1
"Tmem9b",0.076414173152377,-0.134891939623449,0.083,0.098,1
"Polg",0.320229297098391,-0.135236496017691,0.069,0.087,1
"Adam10",0.446666564272785,-0.135476914551875,0.169,0.198,1
"Strn3",0.167940867527849,-0.135519482962873,0.071,0.095,1
"Itgb7",0.0106735906874776,-0.135646238402549,0.005,0.028,1
"D11Wsu47e",0.0517735711269397,-0.135694970765193,0.012,0.036,1
"Arhgef18",0.0867234697955757,-0.135731166804463,0.032,0.062,1
"Abca3",0.0342795425423178,-0.13573513011492,0.014,0.041,1
"Mlycd",0.0158861308578841,-0.135793126860094,0.012,0.041,1
"Ctdsp1",0.0519482435978772,-0.135807284119824,0.063,0.105,1
"Dop1b",0.631577188459165,-0.135938900207071,0.095,0.111,1
"Cab39",0.528991997002114,-0.136035537954067,0.164,0.183,1
"Elk4",0.242493010976438,-0.136132291966034,0.062,0.09,1
"Gm37800",0.0719006281206246,-0.136394858220393,0.018,0.036,1
"Prpf18",0.130909748654884,-0.136406262133302,0.092,0.131,1
"Lmtk2",0.00989466543314737,-0.136535206300333,0.028,0.067,1
"Kit",0.217549318546106,-0.136602708664253,0.005,0.015,1
"Supt20",0.303792885736357,-0.136756355038111,0.092,0.105,1
"Chp1",0.0625816506034418,-0.136852267052625,0.136,0.188,1
"Ppp1r16b",0.0240635460681011,-0.136905382121419,0.011,0.036,1
"Ess2",0.0227901715650223,-0.136943426323625,0.014,0.039,1
"Galnt1",0.06825637555007,-0.137245670478633,0.03,0.054,1
"0610040J01Rik",0.0412611128763226,-0.137306763155102,0.019,0.033,1
"Dap",0.324150634847134,-0.13754265368029,0.189,0.219,1
"Bri3bp",0.109828077394034,-0.137586399084336,0.041,0.072,1
"Spry2",0.0107303276675676,-0.13762326987543,0.005,0.028,1
"Yju2",0.116900088193858,-0.13783855389548,0.019,0.031,1
"Hopx",0.0860606842406126,-0.137843176547453,0.021,0.046,1
"Gm4285",0.14436384687678,-0.13812571497031,0.046,0.069,1
"6330418K02Rik",0.089430744365436,-0.138133040321655,0.016,0.039,1
"Gimap9",0.0376036134900084,-0.138191306561113,0.018,0.046,1
"Ncoa6",0.201366704345479,-0.138193349634126,0.069,0.09,1
"Nufip2",0.188318169464471,-0.138276946958168,0.21,0.257,1
"Rprd2",0.0917840450292789,-0.13844566467891,0.058,0.095,1
"Inpp5b",0.217784106249312,-0.138551276407638,0.019,0.031,1
"Trim8",0.317836297764117,-0.13860527599059,0.067,0.09,1
"Smim11",0.0240415893648562,-0.138616778166911,0.196,0.198,1
"Sept1",0.00267148082838794,-0.138670036628255,0.007,0.039,1
"Enpp2",0.0790884448361593,-0.138711405224536,0.005,0.005,1
"Mov10",0.000926186206831008,-0.138776156521552,0.025,0.069,1
"1700019L13Rik",0.0324827032506525,-0.138941872556751,0.014,0.041,1
"Tubb4b",0.252616405995828,-0.138969268452033,0.178,0.221,1
"Josd2",0.127522657863976,-0.139016593259533,0.048,0.077,1
"Cul4a",0.454163300740479,-0.13916104875717,0.034,0.046,1
"Elf4",0.68399173612794,-0.139250540295886,0.108,0.126,1
"Rnf41",0.0369429043914413,-0.139411129802515,0.018,0.046,1
"Dstyk",0.175439672781254,-0.14009633888833,0.041,0.051,1
"Rtf2",0.041127961817029,-0.1401389916305,0.317,0.314,1
"Sidt2",0.322394292681759,-0.140229801219152,0.095,0.126,1
"Anapc13",0.216957012580084,-0.140324929235613,0.157,0.17,1
"Zfand2b",0.339576356531273,-0.140446150573033,0.104,0.134,1
"Nos1ap",0.0034683989614838,-0.140482955920514,0.014,0.051,1
"Fryl",0.0217322512875608,-0.140587625715145,0.021,0.054,1
"Ptma",0.224730979676003,-0.140655911499961,0.503,0.496,1
"Fhl3",0.0397522277454686,-0.140729421199369,0.025,0.033,1
"Smpd5",0.0778236234948591,-0.140930635087344,0.035,0.059,1
"Ice1",0.232199384868386,-0.140971417292959,0.069,0.095,1
"Hnrnph3",0.159028773185135,-0.141057651689467,0.053,0.069,1
"Sap25",0.0399860741116252,-0.14119574837866,0.019,0.049,1
"Birc2",0.254355926490053,-0.141247706541017,0.065,0.087,1
"Trpv2",0.277589913077575,-0.141548375916687,0.072,0.098,1
"Map1lc3b",0.338461354576299,-0.141795701620201,0.901,0.923,1
"Tmc6",0.218678158247657,-0.141903651673224,0.03,0.051,1
"Ids",0.0423730298149634,-0.141922941379535,0.009,0.031,1
"Add3",0.0403034831204455,-0.141968870652515,0.035,0.072,1
"Mrpl30",0.0145396022219599,-0.142034403559618,0.266,0.262,1
"Ss18",0.095641226463182,-0.142045783887152,0.071,0.087,1
"Pign",0.0215787519257424,-0.142184900626584,0.014,0.041,1
"Fig4",0.380907051528881,-0.142390820374278,0.012,0.018,1
"D17H6S53E",0.479965606514161,-0.142394707412549,0.019,0.028,1
"Copg1",0.0668819060987021,-0.142503962293288,0.025,0.041,1
"Rps24",0.00399461108176565,-0.142577143078073,0.723,0.815,1
"Fbxo9",0.168406389497128,-0.142647689515227,0.044,0.072,1
"Calm2",0.346133336033298,-0.142933726031208,0.714,0.746,1
"Slc25a30",0.0381068438084398,-0.142944213860883,0.023,0.046,1
"mt-Co2",0.0130137776082702,-0.142985066050671,0.697,0.702,1
"Ccdc82",0.205917149321347,-0.143032970473856,0.074,0.105,1
"Sik3",0.198756197474139,-0.143223224141315,0.051,0.08,1
"Elovl1",0.419995888464898,-0.14324798545363,0.109,0.136,1
"Tubgcp2",0.0500227575611448,-0.143283042820198,0.021,0.039,1
"Rap1b",0.0901088943689766,-0.143305819314942,0.63,0.661,1
"Lrif1",0.0334323060753106,-0.143675131132411,0.136,0.139,1
"Sp4",0.199830369867643,-0.143751996530899,0.051,0.072,1
"Arl4a",0.000760716555349258,-0.143752488132661,0.004,0.033,1
"Zbtb7b",0.0670426633727695,-0.144078943364052,0.065,0.105,1
"Psen1",0.217371457965931,-0.14409605231268,0.072,0.1,1
"Ubl5",0.0466993601668474,-0.144111751713833,0.78,0.841,1
"Pxn",0.121252104807535,-0.14425967440162,0.33,0.334,1
"Dgka",0.000392672326534334,-0.144314524723828,0.009,0.049,1
"Sp110",0.129293621349586,-0.144402814978084,0.048,0.08,1
"Ccdc189",0.0116571569805865,-0.144542775721675,0.009,0.036,1
"Selp",0.00980792097907,-0.144550737421363,0.007,0.033,1
"Tma7",0.0486529871573843,-0.144552891320457,0.526,0.604,1
"Bcl7b",0.0496561618651245,-0.144944459616837,0.048,0.087,1
"Tmem219",0.269890644827235,-0.14494985102443,0.083,0.111,1
"Mrfap1",0.393585030139316,-0.144984085160831,0.303,0.342,1
"Fbxl17",0.0338876450701809,-0.145094528064332,0.004,0.021,1
"Ndufb4",0.331500336564166,-0.145190031083908,0.31,0.347,1
"Tkt",0.0505709927496472,-0.145213093687321,0.231,0.247,1
"S1pr4",1.76028255105899e-05,-0.145237736409098,0.005,0.051,0.294935341429933
"Sec14l1",0.364894273060025,-0.145350965305324,0.194,0.224,1
"9830107B12Rik",0.00266148726551322,-0.145415494459373,0.019,0.062,1
"Uggt1",0.614511938848825,-0.145514884790647,0.069,0.077,1
"Znrd1",0.0393428228348773,-0.145608811503489,0.212,0.221,1
"Fbxw7",0.113597677363897,-0.145664756401705,0.028,0.051,1
"Hdac7",0.0703016782372922,-0.145787199537367,0.019,0.044,1
"Helb",0.13200244304888,-0.145920336214265,0.053,0.075,1
"Asb8",0.00963722991703055,-0.146019300237888,0.025,0.051,1
"Slc44a2",0.0851247112424779,-0.146056184100811,0.053,0.09,1
"Mvp",0.244717600380462,-0.146085558760439,0.162,0.203,1
"Gm20234",0.0188602565292688,-0.146389307784103,0.011,0.036,1
"Cnr2",0.0563256829506046,-0.146629802240044,0.035,0.069,1
"Ncf1",0.114250035403902,-0.146695456170273,0.459,0.483,1
"Esyt2",0.137119007990238,-0.146841929549981,0.044,0.075,1
"Zfp182",0.0980642864955366,-0.146901962134272,0.018,0.039,1
"Atf1",0.0244915260585921,-0.146941098980935,0.279,0.275,1
"Rnf169",0.239677849738078,-0.146949205507752,0.049,0.069,1
"Il18r1",0.000300939811930624,-0.14700450818644,0.002,0.031,1
"Ppp1r13b",0.00116244518510945,-0.147052278093602,0.007,0.041,1
"Fcgr1",0.314486687302466,-0.147059580690521,0.042,0.051,1
"Cask",0.00103651263358059,-0.147419781678195,0.012,0.051,1
"Ap1g1",0.1517389650549,-0.147617372931607,0.081,0.093,1
"Nipsnap3b",0.134345409356367,-0.147777702751744,0.106,0.118,1
"Gm20492",0.0201713956888564,-0.147796757779456,0.014,0.044,1
"Ndufb7",0.0361745245359643,-0.148036777306503,0.434,0.514,1
"Paip2",0.175031417691929,-0.148126624241895,0.411,0.398,1
"Tap2",0.237585886632173,-0.148463983462204,0.146,0.159,1
"Smarcad1",0.320735270803349,-0.148586630228801,0.032,0.044,1
"Chd8",0.308275844631136,-0.148629578975296,0.092,0.093,1
"Oscp1",0.00134326579343598,-0.148655332712332,0.005,0.036,1
"Hivep2",0.135670563996972,-0.148663669646472,0.03,0.046,1
"Fam160a2",0.0411099932858957,-0.148745121919945,0.035,0.072,1
"Ddx28",0.0795972212056656,-0.148748632405348,0.035,0.057,1
"Gdpd3",0.100148763481984,-0.148758320791409,0.062,0.075,1
"Myo9b",0.028480263496816,-0.148787214844357,0.157,0.152,1
"Zfyve27",0.0505136083404479,-0.148881134675529,0.044,0.082,1
"Lpp",0.071637691807016,-0.148954659099049,0.044,0.08,1
"Heca",0.0143049813943466,-0.148960586234604,0.127,0.123,1
"Prkd2",0.0360089490746348,-0.148973868697099,0.016,0.044,1
"Ubr4",0.253699381814129,-0.149475752059675,0.086,0.1,1
"Borcs8",0.246791761717882,-0.150159710944912,0.046,0.069,1
"Fbxl20",0.0875225994871763,-0.150600209588301,0.051,0.087,1
"Ngly1",0.0868961003867921,-0.150630993151567,0.051,0.087,1
"Hist2h2ac",0.025458113738665,-0.151122333633551,0.012,0.033,1
"Sort1",0.0260367409890035,-0.151130161411911,0.021,0.054,1
"Gatad2b",0.123817007406715,-0.15115416751263,0.141,0.149,1
"Slc22a20",0.00167196366332197,-0.151209126295315,0.012,0.051,1
"Sem1",0.0772698250075265,-0.151443198444569,0.891,0.928,1
"Vsig10l",0.0104514098846207,-0.151555320804143,0.009,0.036,1
"Senp6",0.159547766376002,-0.151567309538076,0.183,0.203,1
"Rab21",0.213272475803492,-0.151742838164631,0.3,0.334,1
"Sgpp1",0.0132809568922319,-0.151900339554643,0.009,0.033,1
"Cdc73",0.270471659143188,-0.151931291649952,0.067,0.085,1
"Kif5b",0.146744540085048,-0.152004614432988,0.279,0.275,1
"Nrros",0.0109945615510712,-0.152090599508488,0.199,0.208,1
"Snx1",0.0750078674609339,-0.152128615631104,0.099,0.147,1
