"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Tsix",0.203606885554052,-0.0623331779598458,0.007,0.022,1
"Rasa3",2.07963317138506e-05,-0.0623345035276853,0.191,0.324,0.348442537865566
"Oaz1",8.68603897512724e-12,-0.0623591734264703,0.805,0.954,1.45534583028257e-07
"2610507I01Rik",0.000242334012017682,-0.0623598690763664,0,0.031,1
"Fgd4",0.00364674599049682,-0.0623598775135487,0.096,0.167,1
"Banp",0.252494083823017,-0.0623945939809149,0.048,0.074,1
"Slc9a1",0.117460962557046,-0.0624422337431611,0.074,0.094,1
"A930037H05Rik",7.10764628897988e-05,-0.0624440750843479,0.015,0.072,1
"Trip10",0.078848730649324,-0.0624912966772083,0.04,0.061,1
"Atp11a",0.0995340256456318,-0.062537424030337,0.088,0.135,1
"Rsu1",0.00309630519786377,-0.0625475266152232,0.324,0.443,1
"Aco2",0.0186255066268675,-0.0625723876260771,0.202,0.289,1
"Cox7b",1.38374948294475e-24,-0.0625734160470217,0.643,0.921,2.31847225867393e-20
"Dnm1l",0.157689195157634,-0.0626072530083698,0.118,0.165,1
"Gpaa1",0.186822449687686,-0.0626079185561093,0.11,0.156,1
"Smim11",2.73816777156201e-07,-0.0626103552633994,0.261,0.425,0.00458780010125216
"Atg101",1.94064361221779e-05,-0.0626913371886461,0.158,0.285,0.325154837227091
"Ceacam1",0.0902749264878986,-0.0627411495207704,0.048,0.085,1
"Lgals9",2.02585628745126e-12,-0.062815002828974,0.401,0.637,3.39432220962459e-08
"Dnajc10",0.069300782222075,-0.0630176123334292,0.129,0.187,1
"Chuk",0.000375058077790834,-0.0630779498739246,0.096,0.182,1
"Dgkg",0.0159363200747573,-0.063126061928562,0.011,0.044,1
"Ttc5",0.180629853447413,-0.0631620928089112,0.081,0.121,1
"Golph3",0.110806248222526,-0.0632561419064075,0.217,0.28,1
"Bag6",0.232222695264727,-0.0632954521885316,0.173,0.222,1
"Tor4a",0.0137052926661438,-0.0632996462652337,0.033,0.077,1
"Ints7",0.0169117593054037,-0.0633114984360827,0.011,0.039,1
"Spink2",0.14393946700866,-0.0633657279780821,0.04,0.074,1
"Rubcn",0.0696001964328906,-0.0634957024958642,0.026,0.06,1
"Ap1g2",0.0056257808559039,-0.0635093289585038,0.044,0.101,1
"Afdn",0.0882722592301992,-0.0636205367623882,0.022,0.052,1
"A330040F15Rik",0.0217208064366748,-0.0636674226736882,0.011,0.044,1
"C1galt1c1",2.99277307709564e-06,-0.0636850235275392,0.096,0.212,0.0501439129067374
"Gm4285",0.207851623769233,-0.0636902403975224,0.022,0.042,1
"Ahcyl2",0.00844918573397422,-0.0637046864996275,0.129,0.198,1
"Plpp5",0.0373565431494707,-0.0637654302557083,0.066,0.085,1
"Elp5",0.0483138534048227,-0.0638436149992509,0.096,0.145,1
"Slc35a5",0.00523221862288575,-0.0638454631455402,0.07,0.131,1
"Glb1",0.0327029966348747,-0.0638673965253635,0.07,0.116,1
"Csgalnact2",0.14385630202506,-0.0638851631996034,0.085,0.129,1
"Ggct",0.0386483290390608,-0.0639278339045115,0.059,0.107,1
"Tmem268",0.00148475574012242,-0.0639517512841598,0.074,0.149,1
"Tfec",0.0285411486801089,-0.0639685858194818,0.085,0.135,1
"Ssh3",0.0444515174197227,-0.0641015252850229,0.015,0.044,1
"Mvk",0.0177408822100072,-0.0641160925563601,0.011,0.044,1
"Ndufb9",2.41214537426943e-12,-0.064131238389918,0.658,0.869,4.04154957458844e-08
"Zfp282",0.0293101083437841,-0.0641396061945581,0.015,0.049,1
"Mrrf",6.19204574865814e-06,-0.0641564642287231,0.022,0.079,0.103747726518767
"Alkbh3",0.0833712493051046,-0.0641741772084653,0.077,0.124,1
"Ece1",0.103905968961133,-0.0642033250550408,0.048,0.086,1
"Dazap2",4.38739201739883e-09,-0.06421767967089,0.643,0.824,7.35107532515174e-05
"Cdk16",0.114949536660715,-0.0643052152763152,0.037,0.071,1
"Itgb1bp1",0.00653588873473964,-0.0643523088651194,0.195,0.277,1
"Usf3",0.246521459228168,-0.0643718029485685,0.066,0.077,1
"Pmm2",0.00080631149179471,-0.0645014212551901,0.074,0.148,1
"Nudt7",0.0157809550753837,-0.0646089566777813,0.015,0.052,1
"Coq8b",0.0550795239459293,-0.064674114642493,0.055,0.079,1
"Slc25a16",0.0292105598833265,-0.064692850812995,0.026,0.064,1
"Prps2",0.0200395820639397,-0.0647488125472492,0.011,0.042,1
"Nit2",0.144838504324245,-0.064893361434883,0.044,0.079,1
"Zfp1",0.0762554109201648,-0.0649422694933192,0.026,0.057,1
"Sqor",0.332599186394427,-0.0651542342264889,0.232,0.278,1
"Vps26c",0.214196445486182,-0.0653368344242787,0.14,0.184,1
"Pik3c3",0.144796665914066,-0.0653606443679521,0.048,0.083,1
"Atp10a",0.158712811132455,-0.0654515351571581,0.029,0.053,1
"Cetn4",0.0280417145338484,-0.0654533461629158,0.015,0.041,1
"C2cd5",0.0362882821671161,-0.0654958008098867,0.018,0.053,1
"Gpsm2",0.0172181959231763,-0.0655154508301835,0.004,0.03,1
"Hacd3",0.132713364017945,-0.0655301123160649,0.022,0.049,1
"Cluap1",0.331897367590051,-0.0655494794679785,0.037,0.058,1
"Rbmx2",0.165024436163428,-0.0656479516191152,0.051,0.046,1
"Hgs",0.252048534911439,-0.0656541639423918,0.099,0.138,1
"Atxn7",0.0391516975074778,-0.065903606224813,0.062,0.113,1
"Txlng",0.130622921738675,-0.0660369733141715,0.048,0.072,1
"Cntrl",0.0102746507443309,-0.0660373240579945,0.059,0.121,1
"Stk11",0.259039037580337,-0.0660685600858787,0.165,0.212,1
"Prpf19",0.0188610588579637,-0.0660839275995627,0.066,0.123,1
"2900076A07Rik",0.1172978960049,-0.0660909357926245,0.011,0.031,1
"Padi4",0.0244109925076885,-0.0662362859433028,0.007,0.036,1
"Gm6377",0.242916668202872,-0.0662599281082416,0.099,0.113,1
"Raf1",0.00952943821238588,-0.0663066812976207,0.151,0.237,1
"Golga5",0.00595953075441099,-0.0663414703660877,0.059,0.123,1
"Zdhhc21",0.104858228137369,-0.0664137436080951,0.081,0.127,1
"Ilrun",0.363069254961482,-0.0664227598025118,0.261,0.305,1
"Prm1",0.000522036052906478,-0.066556483968028,0,0.028,1
"Hmgb1",2.77273527597695e-14,-0.0665895472524904,0.636,0.869,4.64571795489938e-10
"Pigq",0.0968225197045677,-0.0666018008676674,0.033,0.064,1
"Zfp748",0.248939747653914,-0.0666526511257598,0.033,0.057,1
"Rundc1",0.00248958665709151,-0.0666542431508651,0.004,0.039,1
"Naif1",0.00573785487977065,-0.0666855597003566,0.004,0.035,1
"Cybc1",0.0153908747491073,-0.0667114961932186,0.206,0.292,1
"Tmem67",0.114286946705489,-0.066873386391601,0.033,0.064,1
"Nbas",0.0478597121540489,-0.0669628617817729,0.015,0.044,1
"Prr14",0.000498315170889128,-0.0670424732026564,0.077,0.157,1
"Eif4b",0.00310437335961752,-0.0671397656702944,0.279,0.39,1
"Rwdd1",5.03695869452029e-05,-0.0671404593362999,0.412,0.563,0.843942429266874
"Mrfap1",2.32833694355096e-07,-0.0671707369067471,0.485,0.673,0.00390112854891964
"Slain2",0.346223942612387,-0.0672125429775229,0.151,0.187,1
"Ubr1",0.114260279178186,-0.0672808662475145,0.048,0.075,1
"Prkcb",2.85523061207546e-05,-0.0672991523542584,0.048,0.129,0.478393889053244
"Asb13",0.000126023466818807,-0.0673170278889031,0.018,0.077,1
"Mrs2",0.0175572944050641,-0.0673820932732421,0.051,0.104,1
"Kbtbd2",0.305540773706534,-0.067391860495698,0.088,0.123,1
"Hnrnpc",8.03772980674618e-05,-0.0674167001528954,0.441,0.585,1
"Wdr74",0.000277304002025596,-0.0675253297712152,0.055,0.131,1
"Nectin4",0.000387812573716733,-0.0675935212579515,0.015,0.066,1
"Xrn1",3.59735532486849e-05,-0.067652264934445,0.096,0.201,0.602736884681716
"Mfap1a",0.0503516796774561,-0.0676685727712646,0.062,0.112,1
"Pgghg",0.0538685465852667,-0.0677716917817427,0.018,0.046,1
"Cdca4",0.103048791715245,-0.0678312163074674,0.048,0.086,1
"Mfap1b",0.136155857031543,-0.0680696363276833,0.096,0.142,1
"Idh3b",3.90744898068282e-05,-0.0681253035063564,0.224,0.368,0.654693076713407
"Zfp809",0.0324347687073741,-0.0681317379783437,0.011,0.041,1
"Wdcp",0.173528028015015,-0.0681642136272077,0.055,0.083,1
"Ldlrad3",0.102260696331846,-0.0682267348571501,0.026,0.057,1
"Gm43672",0.0957582909317364,-0.0682705966844404,0.033,0.068,1
"Nfkb2",0.403638118169864,-0.0684934376903786,0.232,0.253,1
"Nrm",0.000283483647446987,-0.0685559452639183,0.051,0.129,1
"Mcmbp",0.0021216374978648,-0.0685773591843877,0.18,0.274,1
"Zbtb40",0.0128344102249705,-0.068589251061667,0.004,0.03,1
"Erlin1",0.00408359101874343,-0.0686637191528655,0.066,0.131,1
"Ccdc125",0.189706241044196,-0.0686700697334345,0.033,0.061,1
"Fam219b",0.00107553343611779,-0.068710245209225,0.007,0.047,1
"Ddx47",0.000286663103504064,-0.068802105590946,0.099,0.193,1
"Lrwd1",0.0286074667196228,-0.0688880521920573,0.096,0.121,1
"Ppat",0.0429831053307205,-0.068909894678567,0.004,0.025,1
"Ythdc2",0.011930750683244,-0.0690021618333881,0.048,0.101,1
"Zfp628",0.0186434866606644,-0.0690056471397394,0.011,0.044,1
"Diaph2",0.0039374874527229,-0.0690573056786691,0.202,0.303,1
"Hdac3",0.162840402156346,-0.0690875018222719,0.062,0.097,1
"Cd200r1",0.561359126375223,-0.0691023365692323,0.088,0.112,1
"Cnst",0.000165194931165784,-0.0691945869093804,0,0.033,1
"Arf3",5.85954159420534e-08,-0.0692251452497059,0.173,0.333,0.000981766194109105
"Ticam2",0.102026356904063,-0.0692448938622126,0.077,0.124,1
"Mical1",0.225036886146969,-0.0694470170502217,0.048,0.075,1
"Kmt2e",1.69083866223668e-06,-0.0694473152915027,0.397,0.549,0.0283300017857755
"Il17ra",0.0951990680362867,-0.0695199879290468,0.305,0.379,1
"Ino80b",6.1215168087208e-09,-0.0696533417191438,0.125,0.278,0.000102566014130117
"Cyba",3.44112298024164e-08,-0.0696978621297593,0.908,0.989,0.000576560155339486
"Usp40",0.0220061630955007,-0.0697035698469572,0.033,0.075,1
"Dok1",4.08231340906806e-08,-0.0698064539799351,0.114,0.27,0.000683991611689354
"Cib2",0.00497296640451494,-0.0698508421581008,0.107,0.182,1
"Gm4013",0.0112479290752791,-0.0698955970221063,0.018,0.06,1
"Ocstamp",0.0406007864923025,-0.0699314206174492,0.011,0.038,1
"Slamf9",1.66341456534772e-09,-0.0699430547811029,0.029,0.118,2.78705110424011e-05
"Stimate",0.0565327239953918,-0.0700133908810283,0.051,0.08,1
"Gm8369",0.0169656000977232,-0.0701021973234013,0.011,0.041,1
"Trp53inp2",0.246673601357581,-0.0702669184750774,0.059,0.088,1
"Cpne1",0.0341419438015877,-0.0702751099089433,0.143,0.214,1
"Epc2",0.268571364566703,-0.0703448538597537,0.125,0.167,1
"Dus3l",0.0308684771893333,-0.0703686382036985,0.022,0.06,1
"Ints14",0.00751165740478914,-0.0703735478268389,0.029,0.075,1
"Mrpl9",0.00187760569860294,-0.070385736468868,0.118,0.208,1
"Ncoa2",0.00359889736099871,-0.0703958328018906,0.096,0.11,1
"Cbr4",0.0218689894722901,-0.0704083033906023,0.018,0.057,1
"Hdgfl2",0.141354555931244,-0.0705538417740719,0.044,0.074,1
"Cars2",0.0817417976646089,-0.0706756392175387,0.04,0.079,1
"Prkag2",0.0136181829181566,-0.0707289165952123,0.018,0.06,1
"Gm4951",0.345152439994154,-0.0707792131134809,0.029,0.05,1
"Med6",0.0165514390640864,-0.0708840006714573,0.074,0.137,1
"Maip1",0.0666716342001834,-0.070942627768315,0.099,0.135,1
"Taf1b",0.14501880387014,-0.0710357345585726,0.044,0.079,1
"Mrps18a",0.00243956605992201,-0.0710972859494143,0.25,0.357,1
"Ube2a",3.5470612556427e-06,-0.0712918457167824,0.482,0.651,0.0594310113382934
"Slc25a44",0.0198842164172447,-0.0713015499062708,0.037,0.082,1
"Rbm14",0.170492561916898,-0.0713091141770543,0.044,0.064,1
"Ift52",7.03899396647382e-05,-0.0713725688422469,0.066,0.145,1
"Top3b",0.0563806993754594,-0.0713823852149418,0.029,0.063,1
"Kynu",0.00887779998968356,-0.0714363057638643,0.011,0.047,1
"Ccdc163",0.0366611315601721,-0.0714512130993552,0.022,0.052,1
"Acp1",0.158247546620799,-0.0715015016081121,0.221,0.28,1
"Grk3",0.16211404354114,-0.0715262105243277,0.059,0.096,1
"Dse",0.197034602219165,-0.0715264742242413,0.154,0.2,1
"Gpr35",0.000118270127298867,-0.071746809387513,0.265,0.393,1
"Pofut2",0.0731242250465175,-0.0717609587630738,0.158,0.223,1
"Rab4b",1.3449118704715e-10,-0.0719911711641674,0.283,0.502,2.253399838975e-06
"Hibch",0.0351534081943414,-0.072005935214002,0.029,0.071,1
"Cog4",0.152019557607228,-0.0720115973138217,0.081,0.121,1
"Hnrnpd",1.76223779335773e-10,-0.0720131287599224,0.426,0.654,2.95262942277088e-06
"Cd47",1.29897197240704e-17,-0.0720244180248613,0.64,0.876,2.176427539768e-13
"Mon1a",0.00686672316841444,-0.0721141649828375,0.011,0.049,1
"Ddx60",0.00137009099872743,-0.0721460118299011,0.066,0.131,1
"Atg4d",0.0736182390767739,-0.0721869158816608,0.059,0.104,1
"Wdr73",0.262980534448096,-0.0722718703288367,0.029,0.052,1
"Nek9",0.000460685235392516,-0.0723210844098026,0.062,0.137,1
"Cpt1a",0.0274146986516629,-0.0723430105057207,0.129,0.2,1
"Arrdc2",0.0161583907145448,-0.0723634332008489,0.015,0.049,1
"Clec2g",0.0115801358458703,-0.0724209290640527,0.015,0.052,1
"Cox14",1.18184766067971e-06,-0.0724222368733654,0.504,0.686,0.0198018575546885
"3110009E18Rik",0.0176081762013699,-0.0726441862324386,0.018,0.058,1
"Hikeshi",0.00731969759207681,-0.0726539059776038,0.191,0.285,1
"Nedd4l",0.296065020669844,-0.0727070717431948,0.048,0.069,1
"Mkrn1",0.000539079010794894,-0.0727120256126494,0.478,0.613,1
"Fkbp4",0.00121119141274504,-0.0727243377854436,0.077,0.154,1
"Rpl31",5.51169116603935e-10,-0.0728065003507288,0.846,0.97,9.23483854869893e-06
"Wdr89",0.109086790808293,-0.0728246829287691,0.173,0.23,1
"Irf3",0.00566931835101502,-0.0728802284865466,0.118,0.187,1
"Cplane1",0.0186034414733759,-0.0730481110598835,0.026,0.055,1
"Bmx",0.00499005015177315,-0.0731880183605816,0.004,0.036,1
"Dek",9.83223250082592e-08,-0.0732071995063142,0.434,0.634,0.00164739055551338
"Tbl1x",0.191656092388546,-0.0732411787431495,0.107,0.151,1
"Selenot",3.59339864063356e-06,-0.0732856930510534,0.287,0.447,0.0602073942238153
"Aup1",0.00215965985591901,-0.0732911282268488,0.379,0.503,1
"Coro2a",9.52157210977181e-06,-0.073298071395656,0.092,0.181,0.159533940699227
"D830025C05Rik",0.00405847152558646,-0.0733066882783417,0.011,0.052,1
"Tpgs2",0.0423397152893784,-0.0733929860501512,0.033,0.074,1
"Eya3",0.052318844441428,-0.0734178303534391,0.048,0.08,1
"Fam120a",0.0177922919100563,-0.0734466396684608,0.221,0.307,1
"Utp14a",2.86435498325733e-06,-0.0734742720332352,0.114,0.226,0.0479922677444766
"Itgax",0.0331476306334429,-0.0734827221038941,0.048,0.096,1
"Fam53a",0.0280643073611445,-0.0735030017564772,0.037,0.071,1
"Ubr4",0.261143885778781,-0.0737040949661354,0.188,0.236,1
"Acsl1",0.574345402116858,-0.0737219893670392,0.14,0.137,1
"Rnf10",0.0403344176758453,-0.0738177681482678,0.276,0.354,1
"Eif3g",6.91232883477146e-05,-0.0738667489054438,0.29,0.432,1
"Trappc10",0.122588731881548,-0.0738806992954796,0.173,0.233,1
"C1rl",0.113328630257043,-0.0740519762232187,0.04,0.075,1
"Atg3",5.38601078847777e-06,-0.0740592406125917,0.342,0.509,0.090242610760945
"Clk1",0.121254247414642,-0.0740702135632089,0.301,0.369,1
"Klhl2",0.30920739646603,-0.0740746793359234,0.088,0.115,1
"Dbr1",0.160925564457695,-0.0741192740859753,0.033,0.063,1
"Psmg2",0.0527071617544963,-0.0741229607183618,0.055,0.085,1
"Ttc9c",0.000295397747817362,-0.0742363170624515,0.059,0.129,1
"Casp7",0.0194763375848197,-0.0742742915983624,0.059,0.108,1
"Mthfr",0.0348150028975479,-0.0742781576658266,0.096,0.157,1
"Trim34a",0.00396764580525726,-0.0742896633602527,0.096,0.173,1
"Mapkapk2",4.42158926428254e-05,-0.0743290114342943,0.463,0.599,0.74083728123054
"Cfl2",0.157078239788613,-0.0744586026558867,0.129,0.149,1
"1110038F14Rik",4.7700756190054e-06,-0.0744625508751152,0.173,0.316,0.0799226169964355
"Evi2a",6.53072071888914e-11,-0.0744796842014437,0.335,0.557,1.09422225644987e-06
"Samd1",0.0819121235724836,-0.0744880724574536,0.077,0.126,1
"P2ry6",4.23217105601091e-07,-0.0745222257380664,0.357,0.542,0.00709100260434627
"Vac14",0.0740362484450613,-0.0745370305678123,0.092,0.118,1
"Ccr1",9.73196142890493e-06,-0.074567372553995,0.551,0.698,0.163059013741302
"Nol7",7.08916039253318e-08,-0.0745855661909718,0.375,0.56,0.00118778882376893
"Eno3",0.00666114475525043,-0.0745957319817324,0.004,0.035,1
"Slc9a6",0.00375522987080225,-0.0746420894129311,0.007,0.046,1
"Cd79b",0.0127323026465449,-0.0746498012806468,0.011,0.047,1
"Eps8",1.18029887404866e-06,-0.0746834146684784,0.173,0.31,0.0197759076346852
"Sdccag8",1.29142866230164e-08,-0.0746999197119458,0.04,0.146,0.00021637887236864
"C130026I21Rik",0.0430246222510031,-0.074703610063574,0.029,0.069,1
"Dok2",0.291378643844901,-0.0747218319315154,0.099,0.131,1
"Trmt13",0.034815364923501,-0.0747351249838229,0.029,0.071,1
"Tbc1d13",1.93448698952767e-05,-0.0747775011758269,0.044,0.129,0.324123295095361
"Wdr11",0.0669573655583441,-0.0748552642777294,0.051,0.096,1
"Brpf1",0.0050511547793601,-0.0749452813731751,0.107,0.187,1
"Bcl7b",0.000287101761400865,-0.0750422056375383,0.176,0.296,1
"Pdcd4",3.13439201319026e-05,-0.0750912281250225,0.044,0.124,0.525167381810027
"Slc30a7",0.053049385723705,-0.075118282739058,0.07,0.119,1
"Eloa",0.00510772378131284,-0.0751433688549249,0.199,0.296,1
"Tbc1d10c",0.0197063437612834,-0.0751548482471522,0.018,0.053,1
"Tsta3",0.14286192362265,-0.0751672896144613,0.154,0.181,1
"Irf9",6.05345317024301e-08,-0.075276066048618,0.25,0.439,0.00101425607867422
"H2-T24",0.00663913564907061,-0.0752875405486036,0.04,0.099,1
"Rfc5",0.0336288498224498,-0.0752964366110099,0.022,0.06,1
"Fcer1g",0.00032198910233111,-0.0753692608898469,0.967,0.994,1
"Ints3",0.0135742399772844,-0.0754202361746948,0.033,0.079,1
"Zc3h3",0.0452992725345292,-0.0754697813342946,0.033,0.069,1
"Golga3",0.144257717489754,-0.0755326742796679,0.081,0.124,1
"Ddx19a",0.133644420090055,-0.0755379703008886,0.055,0.091,1
"Ppie",0.102528993274754,-0.0757305771054345,0.099,0.134,1
"Haao",0.0212853004526428,-0.0757688735078303,0.011,0.044,1
"Hotairm1",0.0357348376566284,-0.0757891570070499,0.04,0.086,1
"Gbp8",0.000396044639832891,-0.0758125039196449,0.004,0.039,1
"Atp2a3",0.00128402436992123,-0.0758403769396728,0.004,0.041,1
"Zmym2",0.00535067973148457,-0.0758691948653781,0.051,0.108,1
"Vps51",0.000339461388188554,-0.0759626820179502,0.096,0.19,1
"Osgin1",0.0795943996314231,-0.0760186889049564,0.018,0.047,1
"Ermp1",0.0481968421392824,-0.0762053322095833,0.04,0.083,1
"Fahd2a",0.00300911473065583,-0.0762264242914157,0.011,0.053,1
"Smarca2",0.0372413580434022,-0.0762380916379393,0.04,0.085,1
"Slc36a3os",0.120954117677162,-0.0762547890629498,0.048,0.082,1
"Nudt5",0.000129321359054284,-0.0763222792850271,0.044,0.121,1
"Brms1",0.000216919804729342,-0.0763538342179138,0.176,0.292,1
"Tstd2",0.404113497848581,-0.0763816428089728,0.066,0.074,1
"Armt1",0.206560470237234,-0.0765280400432646,0.04,0.068,1
"Snip1",0.0795270481158063,-0.0766068860347234,0.062,0.108,1
"Brms1l",0.000431164763852326,-0.0766302466642341,0.004,0.044,1
"Eif1",8.65260049174386e-14,-0.0766979694089498,0.842,0.981,1.44974321239168e-09
"Snhg20",0.00367989863576195,-0.076700241988518,0.048,0.11,1
"Plrg1",0.120401108099641,-0.0767221158286348,0.059,0.096,1
"Pard6a",0.032752579521264,-0.0767445734199324,0.026,0.064,1
"Pacsin2",0.00606394797686383,-0.0768618204298955,0.184,0.275,1
"Exoc2",0.00448002387180191,-0.076957442028407,0.062,0.131,1
"Relb",0.00659658696360125,-0.0769577094678554,0.132,0.219,1
"Sept9",0.00115733679136832,-0.0770516846693471,0.169,0.272,1
"4930578M01Rik",0.0383444720484788,-0.0771593608107577,0,0.011,1
"Ten1",7.4503079659452e-05,-0.0771713671094371,0.261,0.387,1
"Sept2",0.10614385378943,-0.0773018850952481,0.029,0.06,1
"Tspyl1",0.0226358087857693,-0.0773495120523723,0.096,0.159,1
"Them6",0.00608199400274148,-0.0773666007012242,0.015,0.058,1
"Pgm2",0.00404518385059965,-0.0774583283169943,0.096,0.176,1
"Rassf1",0.0529830711679061,-0.0775918185406564,0.32,0.404,1
"Sgpp1",0.184215272260561,-0.0776314917049116,0.085,0.126,1
"Itpkb",0.0491453021953255,-0.0776747187571198,0.14,0.208,1
"Sh3bp5l",0.033942612670712,-0.0777954835873975,0.022,0.05,1
"Ppp2r3d",0.123229407872471,-0.0778096397091961,0.059,0.091,1
"Alkbh2",0.00458065611427794,-0.0778150098521716,0.037,0.072,1
"Tiam2",0.00226578139942937,-0.0779021793813169,0.007,0.047,1
"Pcyt2",0.0320887885990747,-0.0779303451286107,0.029,0.071,1
"Coa7",0.0360242963918268,-0.0779518333660497,0.04,0.086,1
"Gid8",2.97767028281362e-05,-0.0779551083104073,0.103,0.2,0.498908655885423
"B4galt7",0.0123229669795918,-0.0780259974131957,0.029,0.077,1
"Klhl36",0.0109292422897726,-0.078056853346995,0.018,0.061,1
"Hnrnpr",0.233347544701877,-0.0780871500341765,0.169,0.204,1
"Kifc3",0.0242520676251311,-0.0784594325228381,0.022,0.057,1
"Cpsf2",1.50007497672828e-05,-0.0785065885806581,0.129,0.245,0.251337562350824
"Arl16",0.00788823117207722,-0.0785234028644606,0.037,0.069,1
"Gm13373",0.00130781150438085,-0.0785608017172294,0.004,0.042,1
"Thap11",0.000117154757160537,-0.0785637851864092,0.074,0.16,1
"Pold3",0.0261965093854018,-0.0786388185239792,0.07,0.129,1
"Xylt1",0.0229939771565023,-0.0786411146166167,0.114,0.182,1
"Il18rap",0.0545630013443877,-0.0786473840023122,0.007,0.031,1
"Dcun1d1",0.182033342421569,-0.0786930793478127,0.136,0.168,1
"Tmem71",0.00346487377749242,-0.0787011661172568,0.037,0.093,1
"Pkn1",0.0160518559074234,-0.0787352898178303,0.316,0.417,1
"Poc1b",0.00807761194108577,-0.0787684122082412,0.015,0.057,1
"Notch2",0.000846342893690137,-0.0788159994291758,0.254,0.368,1
"Phax",0.000162862063210671,-0.0788221636340446,0.176,0.296,1
"Gm19951",0.0281277218566691,-0.0789817919245305,0.011,0.042,1
"Pepd",0.00506215598844099,-0.0790102344144621,0.191,0.281,1
"Evl",5.05518695580071e-12,-0.0790431231641968,0.191,0.406,8.46996574444409e-08
"Larp1",0.0132207502125542,-0.0790812360053614,0.235,0.33,1
"Top1",4.83400279054399e-07,-0.07909615640408,0.46,0.646,0.00809937167555646
"Cab39l",0.0127247116977497,-0.0792807010582721,0.092,0.162,1
"Ergic3",1.96070628270633e-05,-0.079333681028804,0.268,0.407,0.328516337667446
"Hivep2",0.229543798667538,-0.0794431921193983,0.121,0.164,1
"Zfyve27",0.0065641777077848,-0.0795112441092611,0.033,0.069,1
"Gng5",6.58489973222918e-12,-0.0797385190154078,0.853,0.98,1.103299950135e-07
"Psmc4",0.00333855671761379,-0.0798740309133922,0.298,0.414,1
"Cyth2",0.19210958295567,-0.0798908804624547,0.158,0.192,1
"Bri3bp",0.000373419595784274,-0.0799357353529634,0.107,0.209,1
"Kmo",0.00318475862402079,-0.0799502093915773,0.007,0.047,1
"Sinhcaf",0.0458034729606918,-0.080020417815243,0.04,0.071,1
"Disc1",0.0146817567093947,-0.0800806204166411,0.018,0.055,1
"Htr7",0.0233977189055784,-0.0800983975252,0.022,0.058,1
"Svip",0.179025830558066,-0.0801120012398259,0.04,0.071,1
"Gm12216",0.00135783272196326,-0.0801722725793685,0.004,0.042,1
"Zcchc2",0.228200923711554,-0.0802569927496593,0.092,0.123,1
"Bcl2a1d",0.0772561937892235,-0.0803482473034102,0.081,0.129,1
"Ccdc32",0.110726276690022,-0.0803647265054262,0.081,0.124,1
"Pdk3",0.0805682242353907,-0.0803841223082992,0.099,0.126,1
"Cdc42se1",4.95001449204718e-13,-0.0804515238999748,0.39,0.637,8.29374928142504e-09
"Wdr13",0.0154501030674623,-0.0804745508655389,0.026,0.064,1
"Kdm7a",0.000150107457455501,-0.0806118279953161,0.364,0.5,1
"Wdyhv1",0.00666947282009457,-0.0806141230122026,0.062,0.097,1
"Zfp511",0.0126638886806543,-0.0807019041406094,0.096,0.168,1
"Trpc4ap",0.00659511039403764,-0.080725494322929,0.254,0.351,1
"Adora2b",0.35684123115679,-0.0808276923499814,0.136,0.154,1
"Vipas39",0.180860529739454,-0.0808307239895182,0.099,0.143,1
"Tada3",0.0538172733686667,-0.080899314833559,0.059,0.107,1
"Mrps16",4.0712910413563e-07,-0.0809280549486439,0.371,0.555,0.00682144813979248
"Hist1h3f",0.00815316899076083,-0.0809754089331993,0.004,0.033,1
"Gm42031",0.0130142261696231,-0.0810585567677154,0.022,0.058,1
"Car7",0.819350764888046,-0.0811029346414947,0.004,0.006,1
"Prr14l",0.139407416165965,-0.0811179175119005,0.044,0.079,1
"Ttc32",0.0116403110869272,-0.0811810130773221,0.096,0.157,1
"Skp1a",5.56369397390746e-06,-0.0812280900293459,0.243,0.406,0.0932196925328194
"Lsg1",8.591905462146e-07,-0.0814085574775117,0.051,0.149,0.0143957376018256
"Smarcc2",0.0114789822568647,-0.0814649471810214,0.147,0.23,1
"Peli1",0.0713979528834041,-0.0815319316755853,0.21,0.28,1
"Twistnb",2.51285286507068e-07,-0.0816274541864352,0.11,0.242,0.00421028497542593
"Srebf1",0.0967320124565228,-0.0816760698813096,0.077,0.112,1
"Map4k1",0.00173791934184107,-0.0817588194671771,0.044,0.11,1
"Dpm2",5.98316669655357e-05,-0.0818201713581354,0.232,0.369,1
"Leprot",0.000496165518393752,-0.0818717932555021,0.195,0.31,1
"Def8",0.00274816471621127,-0.0819159960039519,0.015,0.061,1
"Padi2",0.0044768703450715,-0.0820003338739572,0.033,0.086,1
"Pex13",0.0820138033188571,-0.082062830018159,0.085,0.131,1
"Rmrp",0.461919845989668,-0.0821067509910981,0.011,0.022,1
"Npm1",6.25377743355183e-10,-0.0821357627248109,0.699,0.882,1.04782040899161e-05
"Psen2",0.000491154811639907,-0.0822370159492295,0.195,0.316,1
"Mrpl46",3.27475202918275e-06,-0.082280523539876,0.088,0.203,0.0548684702489569
"Ap2a1",0.00888721568346712,-0.0822881564376748,0.07,0.132,1
"Supv3l1",0.00115319079557257,-0.0823647129878384,0.007,0.05,1
"Rassf3",3.68137713970529e-05,-0.0823966641204976,0.154,0.272,0.616814739757622
