"","gene","Mono/Mac 1","Microglia 1","Microglia 2","Granulocytes 1","Microglia 3","Granulocytes 2","Mono/Mac/DC","ILC/NKT/T/Tgd","Mono/Mac 2","ILC/NK","B Cells","Granulocytes 3","Monocytes","Basophils"
"6547","Gvin1",0.0677938827936093,0.0219724483721591,0.0131028161811732,0.00983911278810679,0.0516901768471912,0.0315853065972323,0.0157893395697897,0.135401460222287,0.0472684456273531,0.208971969315225,0.139530881640586,0,0.0871244024967245,0
"6548","4930458B22Rik",0.00207730772623294,0,0,0,0,0,0.0171286759798927,0,0,0,0,0,0,0
"6549","Syt9",0,0,0.0048332902207445,0,0,0,0,0,0,0,0,0,0,0
"6550","Ppfibp2",0.0443438445782895,0.237535254793424,0.0586205643500625,0.00357523744983354,0.221002693770203,0.0362209910341449,0.0823624661037272,0,0.124698502511917,0,0,0,0,0
"6551","Olfr482",0,0,0.00765803727855466,0.0110422711618418,0.00335638588324556,0,0.00257441815556516,0,0,0,0,0.0489617177644621,0,0
"6552","Nlrp10",0.00155677600155961,0,0,0,0,0,0.00258264606363205,0,0,0,0,0,0.167646391984109,0
"6553","Eif3f",1.70981000064663,1.16588167874524,1.35432652552068,0.888204519952166,1.36201734912041,0.400726023985207,1.86968725094733,1.76658934146236,1.31411244879383,1.83291915292384,1.68027887496564,0.750056324767429,1.67380249793065,2.01280450728307
"6554","Tub",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6555","Ric3",0,0.16532709587452,0.0260551014230508,0,0.133030353120794,0,0,0,0,0.0795827895962589,0,0,0,0
"6556","Lmo1",0.117171880289352,0.00777971871529111,0,0.0114853896270045,0,0,0.290974864008565,0,0.00647885921919406,0,0,0,0.0657950252399736,0
"6557","Rpl27a",3.63564124616901,3.38574548340171,3.84488136816683,2.85926811613835,3.64820775844196,2.77907671716745,3.87661786741355,4.21890833308177,3.43961593593154,4.09374854193928,4.19186796782424,2.72082067035133,3.62821863464322,3.86520228101009
"6558","St5",0.00120098971172049,0.142104206270609,0.0756317977747431,0,0.104751411196302,0.00672606049387911,0,0,0,0.0279406315772286,0,0,0,0
"6559","Akip1",0.0487420804529929,0.151733837555779,0.214301481828677,0.0445205549181132,0.125950781905277,0.0198641996394021,0.0734613386067029,0.10287416410379,0.0392872565921064,0.075004067682732,0.12386369448536,0,0.0657950252399736,0
"6560","Tmem9b",0.311402820780419,0.446169741058055,0.576010319316144,0.285391991762373,0.427492306747956,0.20011001065867,0.213001481090431,0.352576960954384,0.354009088328231,0.472934576471645,0.132756337422942,0.177223753404919,0.147011275901562,0.27090343172354
"6561","Nrip3",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6562","Dennd5a",0.360036628013369,0.47721013797337,0.278699268729658,0.580045697942748,0.341707874060787,0.311715506097377,0.356034063681533,0.151308699223276,0.293631934568095,0.323062681336922,0.117267530561803,0.399714274017154,0.478223415520016,0.294340849375631
"6563","Tmem41b",0.121104152987351,0.318106188736794,0.156802752608689,0.247910033481869,0.325150467811071,0.328448315435979,0.123136618342375,0.102041880746151,0.300336836742607,0.193849198119719,0.0400546951701373,0.224938054661839,0.112292121171327,0.198405729546894
