"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Ext1",0.000403708703485931,-0.0362035071612588,0.002,0.013,1,"Granulocytes 1","Ext1"
"Slc7a6os",0.000405925611117072,-0.0760521227175787,0.043,0.05,1,"Granulocytes 1","Slc7a6os"
"Gm12905",0.000409150260557345,-0.0532105684881691,0.02,0.024,1,"Granulocytes 1","Gm12905"
"Mapre2",0.00040957912431272,-0.0150686092363205,0.105,0.092,1,"Granulocytes 1","Mapre2"
"Nap1l1",0.000409730389359958,-0.0711121159076801,0.093,0.095,1,"Granulocytes 1","Nap1l1"
"Rbsn",0.000410290544802812,-0.0663931951617529,0.037,0.04,1,"Granulocytes 1","Rbsn"
"Cstdc6",0.000410970784877866,0.0275739630539344,0.014,0.003,1,"Granulocytes 1","Cstdc6"
"Cbr3",0.000411999370567203,-0.0896888589000883,0.011,0.024,1,"Granulocytes 1","Cbr3"
"D830050J10Rik",0.000412021328708169,-0.0581380632025413,0.007,0.022,1,"Granulocytes 1","D830050J10Rik"
"Camk1",0.000412082293851223,-0.0486903988423331,0.026,0.029,1,"Granulocytes 1","Camk1"
"Gtpbp6",0.000415034761644002,-0.0701009026440424,0.012,0.028,1,"Granulocytes 1","Gtpbp6"
"Gpr27",0.000416359906340618,-0.0269734738216566,0.001,0.01,1,"Granulocytes 1","Gpr27"
"Kptn",0.000416760075256078,-0.00505283828518265,0.017,0.01,1,"Granulocytes 1","Kptn"
"Pde8a",0.000417504688708708,-0.0985230189524851,0.058,0.068,1,"Granulocytes 1","Pde8a"
"Ctnnbl1",0.000419012159083653,-0.0583099812338112,0.009,0.021,1,"Granulocytes 1","Ctnnbl1"
"Ints1",0.000419406888237454,-0.05731184846087,0.005,0.017,1,"Granulocytes 1","Ints1"
"Clock",0.000422629369243856,-0.0687199386473001,0.03,0.041,1,"Granulocytes 1","Clock"
"Herpud2",0.000423081059268041,-0.105761437455007,0.067,0.082,1,"Granulocytes 1","Herpud2"
"Rbfa",0.000425879908639039,-0.0687054653459594,0.016,0.028,1,"Granulocytes 1","Rbfa"
"Lat2",0.000426163707926828,-0.0894374601869945,0.019,0.029,1,"Granulocytes 1","Lat2"
"Abcf3",0.000426452393040988,-0.0773989896513594,0.041,0.047,1,"Granulocytes 1","Abcf3"
"Taf4",0.000426708079047859,-0.076829628616888,0.017,0.032,1,"Granulocytes 1","Taf4"
"Ttc33",0.000428159922272108,-0.0660160457310396,0.009,0.021,1,"Granulocytes 1","Ttc33"
"Nudt9",0.000429620160488147,-0.0699275605984938,0.033,0.039,1,"Granulocytes 1","Nudt9"
"2310061I04Rik",0.000430431272248399,-0.0517937517370766,0.008,0.016,1,"Granulocytes 1","2310061I04Rik"
"Abhd17b",0.000430567414466557,-0.0303367875005293,0.052,0.044,1,"Granulocytes 1","Abhd17b"
"Trrap",0.000430573187770059,-0.0348440666394648,0.036,0.03,1,"Granulocytes 1","Trrap"
"Exoc6b",0.000430871568895704,-0.0737602844495898,0.012,0.028,1,"Granulocytes 1","Exoc6b"
"Pkd1",0.000431517242912595,-0.0412000254654941,0.001,0.01,1,"Granulocytes 1","Pkd1"
"Ift52",0.00043174080536828,-0.0605334243597398,0.016,0.029,1,"Granulocytes 1","Ift52"
"Sema4b",0.000432204339766697,-0.0411478922377572,0.002,0.012,1,"Granulocytes 1","Sema4b"
"AU020206",0.000432209040087919,-0.0401614119290345,0.001,0.01,1,"Granulocytes 1","AU020206"
"Elmod3",0.000436737872909336,-0.0447284345760705,0.019,0.019,1,"Granulocytes 1","Elmod3"
"Washc3",0.000439348293902765,-0.0692770371963704,0.037,0.045,1,"Granulocytes 1","Washc3"
"Dbf4",0.000440214828528599,-0.0708825963746837,0.007,0.02,1,"Granulocytes 1","Dbf4"
"Papolg",0.00044246694972952,-0.0147985085656282,0.03,0.022,1,"Granulocytes 1","Papolg"
"Cog2",0.000443344462403406,-0.0265934840813266,0.041,0.038,1,"Granulocytes 1","Cog2"
"Zfat",0.000444548265444755,-0.0411380700847007,0.02,0.021,1,"Granulocytes 1","Zfat"
"Nek9",0.000449610743189613,-0.0268640457879954,0.046,0.042,1,"Granulocytes 1","Nek9"
"Zfp874b",0.000449695213966213,-0.0517082769304454,0.007,0.016,1,"Granulocytes 1","Zfp874b"
"Mapk8",0.000451477282783767,-0.0674185974661517,0.083,0.085,1,"Granulocytes 1","Mapk8"
"Ankrd52",0.000451561973213705,-0.0545213492953048,0.011,0.019,1,"Granulocytes 1","Ankrd52"
"Cyb561d1",0.000454031178528374,-0.0454134912690432,0.02,0.023,1,"Granulocytes 1","Cyb561d1"
"Best1",0.000454203599876176,-0.0753583909648825,0.021,0.027,1,"Granulocytes 1","Best1"
"Mark4",0.000459746585516767,-0.00332673279266266,0.062,0.049,1,"Granulocytes 1","Mark4"
"Adgrv1",0.000460785215929501,-0.045503004563223,0.02,0.022,1,"Granulocytes 1","Adgrv1"
"Carmil1",0.000461429248340588,-0.0278609756394981,0.001,0.01,1,"Granulocytes 1","Carmil1"
"AV099323",0.000462863972273711,-0.0678854779912315,0.012,0.022,1,"Granulocytes 1","AV099323"
"Rpgrip1",0.000466061888169544,-0.0724312665151872,0.017,0.031,1,"Granulocytes 1","Rpgrip1"
"Pcgf1",0.000466462456768943,-0.0419352892130223,0.002,0.012,1,"Granulocytes 1","Pcgf1"
"Pank4",0.000467667803573277,-0.0706415763228436,0.011,0.022,1,"Granulocytes 1","Pank4"
"Osbp",0.000469362617619716,-0.0241609363086131,0.073,0.064,1,"Granulocytes 1","Osbp"
"Zfp346",0.000469806259328736,-0.0404630895380248,0.002,0.011,1,"Granulocytes 1","Zfp346"
"Cbx5",0.000470063723754202,-0.0667897726352671,0.007,0.019,1,"Granulocytes 1","Cbx5"
"Zbtb48",0.000471613279986114,-0.0533061550976952,0.007,0.018,1,"Granulocytes 1","Zbtb48"
"Vkorc1l1",0.000471879747164718,-0.0687205713442685,0.013,0.028,1,"Granulocytes 1","Vkorc1l1"
"Zdhhc17",0.000473124943499948,-0.0729525158231647,0.028,0.038,1,"Granulocytes 1","Zdhhc17"
"Abl2",0.000474734305505121,-0.0958713856973593,0.04,0.057,1,"Granulocytes 1","Abl2"
"Stk26",0.000475319472493629,0.00363409463597465,0.039,0.028,1,"Granulocytes 1","Stk26"
"1110035H17Rik",0.00047614004405827,-0.0444525157833148,0.005,0.013,1,"Granulocytes 1","1110035H17Rik"
"Zfp472",0.000478525666838173,-0.0221270645662056,0,0.006,1,"Granulocytes 1","Zfp472"
"Lpxn",0.00047852566683829,-0.0174530657860205,0,0.006,1,"Granulocytes 1","Lpxn"
"Tmem241",0.000478525666838392,-0.0223262420499391,0,0.006,1,"Granulocytes 1","Tmem241"
"N6amt1",0.000478525666838566,-0.0177231155009145,0,0.006,1,"Granulocytes 1","N6amt1"
"Ccdc191",0.000478525666838596,-0.0212540952938482,0,0.006,1,"Granulocytes 1","Ccdc191"
"Cc2d1a",0.000479961598242957,-0.0411590214120566,0.002,0.012,1,"Granulocytes 1","Cc2d1a"
"Aaas",0.000485412142117347,-0.0684592027258436,0.012,0.025,1,"Granulocytes 1","Aaas"
"Plekhn1",0.000489719404959708,-0.114300257169339,0.039,0.053,1,"Granulocytes 1","Plekhn1"
"Gm17173",0.000491275268839754,-0.0188928217072589,0.012,0.01,1,"Granulocytes 1","Gm17173"
"Gm48302",0.000492670251665589,0.00917723908369197,0.025,0.012,1,"Granulocytes 1","Gm48302"
"Dgkh",0.000493878042417407,-0.00242059463607597,0.07,0.054,1,"Granulocytes 1","Dgkh"
"Prkab2",0.000495024943458977,-0.102806481458991,0.023,0.043,1,"Granulocytes 1","Prkab2"
"Rwdd4a",0.000495761080812472,-0.0604655555256224,0.008,0.02,1,"Granulocytes 1","Rwdd4a"
"Gm36159",0.000496989795243588,0.018946587542624,0.005,0,1,"Granulocytes 1","Gm36159"
"Vps13a",0.000516335868106913,-0.0394729946193384,0.023,0.023,1,"Granulocytes 1","Vps13a"
"Vps52",0.00051960977738095,-0.0614924406787715,0.015,0.024,1,"Granulocytes 1","Vps52"
"Thoc6",0.000520067635820419,-0.0681923284250048,0.024,0.037,1,"Granulocytes 1","Thoc6"
"Gfm1",0.000521533209510396,-0.0430444478202551,0.002,0.013,1,"Granulocytes 1","Gfm1"
"Sp2",0.000523054022924561,-0.0173031995719337,0.086,0.074,1,"Granulocytes 1","Sp2"
"Chil5",0.000524843884547116,0.00691145784767963,0.005,0,1,"Granulocytes 1","Chil5"
"Mfap1a",0.000525585117532771,-0.0384562278285231,0.055,0.052,1,"Granulocytes 1","Mfap1a"
"Ermard",0.000529827721295891,-0.0705023574182846,0.016,0.025,1,"Granulocytes 1","Ermard"
"Nde1",0.000530518298937499,-0.0608895443996426,0.011,0.022,1,"Granulocytes 1","Nde1"
"Tbl2",0.000531728631736055,-0.0527212984740805,0.058,0.059,1,"Granulocytes 1","Tbl2"
"Haao",0.000536289359158294,0.0122817858899352,0.016,0.006,1,"Granulocytes 1","Haao"
"Proscos",0.000537857918584803,-0.160660990475832,0.005,0.015,1,"Granulocytes 1","Proscos"
"Serpine1",0.000541769385918972,-0.0708618969667127,0.002,0.011,1,"Granulocytes 1","Serpine1"
"Rmnd5b",0.000542423009235457,-0.0284079164906936,0.03,0.028,1,"Granulocytes 1","Rmnd5b"
"Ccny",0.000543886714296668,-0.0690046259102047,0.018,0.033,1,"Granulocytes 1","Ccny"
"Vezt",0.000543957081282066,-0.0566800535007731,0.006,0.02,1,"Granulocytes 1","Vezt"
"Adap2os",0.000544147710327409,-0.0334660011626646,0.001,0.009,1,"Granulocytes 1","Adap2os"
"Ap3s2",0.000544190321316941,-0.0303032722415402,0.001,0.009,1,"Granulocytes 1","Ap3s2"
"Acap1",0.000545563635144939,0.0426933833297163,0.064,0.042,1,"Granulocytes 1","Acap1"
"Natd1",0.000546086497947433,-0.0376763178664963,0.009,0.013,1,"Granulocytes 1","Natd1"
"Adtrp",0.000552959135409556,-0.0436378323011662,0.003,0.01,1,"Granulocytes 1","Adtrp"
"Wdr45",0.000555377090828533,-0.0264628761774748,0.024,0.021,1,"Granulocytes 1","Wdr45"
"Sc5d",0.000556902494374662,-0.117987262649451,0.044,0.06,1,"Granulocytes 1","Sc5d"
"Ccdc9",0.000558209331998324,-0.0572942006966089,0.055,0.058,1,"Granulocytes 1","Ccdc9"
"Nrp2",0.000559507594489256,-0.050641651936546,0.003,0.015,1,"Granulocytes 1","Nrp2"
"Pop4",0.000560537094873046,-0.065483969512988,0.015,0.029,1,"Granulocytes 1","Pop4"
"Zfp609",0.000560596702222431,-0.0837663971883107,0.013,0.03,1,"Granulocytes 1","Zfp609"
"Atpsckmt",0.000563032515631449,-0.0401181370234417,0.005,0.014,1,"Granulocytes 1","Atpsckmt"
"Dock4",0.000563560540871687,0.0336970382848521,0.03,0.014,1,"Granulocytes 1","Dock4"
"Map3k1",0.000563622950104247,0.0305047835469059,0.127,0.108,1,"Granulocytes 1","Map3k1"
"Vps50",0.000566849377292727,-0.0335560684022927,0.002,0.011,1,"Granulocytes 1","Vps50"
"Mppe1",0.000570215310233505,-0.0584701679351514,0.016,0.026,1,"Granulocytes 1","Mppe1"
"Mpv17l",0.000576003376015088,-0.00414790442341263,0.021,0.013,1,"Granulocytes 1","Mpv17l"
"Blzf1",0.000576307959789365,-0.0675113402220512,0.009,0.021,1,"Granulocytes 1","Blzf1"
"Gm20186",0.000577006873138984,-0.0393696075306521,0.075,0.068,1,"Granulocytes 1","Gm20186"
"Slc25a16",0.00058069563087886,0.000513614824384015,0.035,0.024,1,"Granulocytes 1","Slc25a16"
"Gm10125",0.000583013486587647,0.0230715476445099,0.015,0.004,1,"Granulocytes 1","Gm10125"
"Tmem109",0.000592293230135334,-0.0361100440910112,0.003,0.015,1,"Granulocytes 1","Tmem109"
"Rpp21",0.000593591784532688,-0.109709803765935,0.057,0.075,1,"Granulocytes 1","Rpp21"
"Gorab",0.000599173710529738,-0.0399812646917813,0.002,0.011,1,"Granulocytes 1","Gorab"
"8430429K09Rik",0.000600305633609431,-0.0480285641828119,0.02,0.024,1,"Granulocytes 1","8430429K09Rik"
"Cyp4f13",0.000604420275271509,-0.0504151583963442,0.015,0.021,1,"Granulocytes 1","Cyp4f13"
"Cpt2",0.000606792726682065,-0.0467754549907004,0.005,0.016,1,"Granulocytes 1","Cpt2"
"Zfp800",0.000610838522316451,-0.019521676524155,0.046,0.036,1,"Granulocytes 1","Zfp800"
"Cox7a1",0.00061654796092828,-0.0620368245616552,0.009,0.023,1,"Granulocytes 1","Cox7a1"
"Top3b",0.000617542310949981,-0.0608069528858299,0.019,0.029,1,"Granulocytes 1","Top3b"
"Klhl18",0.000618127379717154,-0.0665188267435812,0.058,0.057,1,"Granulocytes 1","Klhl18"
"Oit3",0.000619475669439676,-0.0429030030009723,0.002,0.011,1,"Granulocytes 1","Oit3"
"Gtf2e1",0.000620083098971339,-0.0384615005953835,0.002,0.012,1,"Granulocytes 1","Gtf2e1"
"Exoc7",0.000620592643790304,-0.0577163467979024,0.036,0.039,1,"Granulocytes 1","Exoc7"
"Pias3",0.000620993912336439,-0.066888074785788,0.019,0.026,1,"Granulocytes 1","Pias3"
"Tubgcp2",0.000624707990363815,-0.0125867209561122,0.031,0.024,1,"Granulocytes 1","Tubgcp2"
"Abhd8",0.000630414693668393,-0.0413917297390992,0.004,0.013,1,"Granulocytes 1","Abhd8"
"D030056L22Rik",0.000632378269185815,-0.0695923283434517,0.009,0.023,1,"Granulocytes 1","D030056L22Rik"
"Usp5",0.000632548457008194,-0.0511690596878949,0.006,0.018,1,"Granulocytes 1","Usp5"
"Fzd7",0.000633342804811816,-0.0639924626257966,0.009,0.019,1,"Granulocytes 1","Fzd7"
"Gfm2",0.000636844041384811,-0.0632776619561581,0.021,0.028,1,"Granulocytes 1","Gfm2"
"Evl",0.000638777951431251,-0.0117048354143914,0,0.006,1,"Granulocytes 1","Evl"
"Nr1d1",0.000638777951431466,-0.023217121634174,0,0.006,1,"Granulocytes 1","Nr1d1"
"Orc6",0.000638777951431505,-0.0189980659165902,0,0.006,1,"Granulocytes 1","Orc6"
"Vars",0.000638777951431777,-0.0164977015187847,0,0.006,1,"Granulocytes 1","Vars"
"Pprc1",0.000638777951431895,-0.0224993164055002,0,0.006,1,"Granulocytes 1","Pprc1"
"Llgl2",0.000638777951431914,-0.0195305859807623,0,0.006,1,"Granulocytes 1","Llgl2"
"Gbp4",0.00063877795143213,-0.0319578919457286,0,0.006,1,"Granulocytes 1","Gbp4"
"Pmp22",0.000638777951432344,-0.0278947086944377,0,0.006,1,"Granulocytes 1","Pmp22"
"Fuom",0.00063877795143252,-0.0170550282829327,0,0.006,1,"Granulocytes 1","Fuom"
"Gm10522",0.00063877795143287,-0.02742599101094,0,0.006,1,"Granulocytes 1","Gm10522"
"Rad52",0.000641224897047958,-0.0216364392443939,0.016,0.013,1,"Granulocytes 1","Rad52"
"Gm10851",0.000642180777722524,-0.020712752247868,0.032,0.025,1,"Granulocytes 1","Gm10851"
"Rgl1",0.000643390056813225,-0.0357924877281202,0.002,0.011,1,"Granulocytes 1","Rgl1"
"Cd2ap",0.000645787351149857,0.00367663696694786,0.001,0.005,1,"Granulocytes 1","Cd2ap"
"Mul1",0.000646350550281624,-0.0559113204434237,0.045,0.048,1,"Granulocytes 1","Mul1"
"Gm13212",0.000651572151973018,-0.0400507658014168,0.002,0.012,1,"Granulocytes 1","Gm13212"
"4930402H24Rik",0.000656857183037145,-0.0601221550166975,0.04,0.043,1,"Granulocytes 1","4930402H24Rik"
"Miip",0.000657586957063456,-0.0475897439086414,0.024,0.027,1,"Granulocytes 1","Miip"
"Micall1",0.000660595879598579,-0.0812159935395128,0.022,0.038,1,"Granulocytes 1","Micall1"
"Otud3",0.000664037331782855,-0.0512095435307086,0.007,0.017,1,"Granulocytes 1","Otud3"
"Mib1",0.000664276494376735,-0.100065142166632,0.032,0.055,1,"Granulocytes 1","Mib1"
"Fam217b",0.000665970928732927,0.0269241868480035,0.046,0.029,1,"Granulocytes 1","Fam217b"
"Map3k12",0.000668172436732732,-0.0396402058419648,0.007,0.012,1,"Granulocytes 1","Map3k12"
"Umps",0.000671157811199358,-0.0488796229028348,0.005,0.019,1,"Granulocytes 1","Umps"
"Rere",0.000672677349032874,-0.0785223940013577,0.023,0.029,1,"Granulocytes 1","Rere"
"Tmem161a",0.000676856511104577,-0.0651381071651987,0.012,0.024,1,"Granulocytes 1","Tmem161a"
"Nop9",0.00067773638918787,-0.0718536801895988,0.016,0.029,1,"Granulocytes 1","Nop9"
"Zfp809",0.000678202870737588,-0.0505026330072786,0.004,0.015,1,"Granulocytes 1","Zfp809"
"Spryd3",0.000680656805607854,-0.06328572630573,0.038,0.044,1,"Granulocytes 1","Spryd3"
"Prkd2",0.000680766564351577,0.0251779464013417,0.034,0.019,1,"Granulocytes 1","Prkd2"
"Pdzd11",0.000681103515553722,0.0127910519966731,0.062,0.046,1,"Granulocytes 1","Pdzd11"
"Faap20",0.000683779480490392,-0.00174024740494355,0.088,0.075,1,"Granulocytes 1","Faap20"
"Gm568",0.000684369778303774,0.00880430778194504,0.014,0.006,1,"Granulocytes 1","Gm568"
"Arl13b",0.000685166629752452,0.0648630992593601,0.044,0.024,1,"Granulocytes 1","Arl13b"
"Gas2l1",0.000685286807580592,-0.0728115009384432,0.014,0.027,1,"Granulocytes 1","Gas2l1"
"Cdadc1",0.000686598844490596,-0.0139717449998824,0.017,0.013,1,"Granulocytes 1","Cdadc1"
"Cep164",0.000687158630957629,-0.0603683189037939,0.012,0.02,1,"Granulocytes 1","Cep164"
"Prdm4",0.000687351493066847,-0.0751271493752346,0.018,0.03,1,"Granulocytes 1","Prdm4"
"Pomgnt1",0.000689888763751435,-0.0436920582799854,0.002,0.012,1,"Granulocytes 1","Pomgnt1"
"9430038I01Rik",0.00069967074494778,-0.05086289620602,0.004,0.015,1,"Granulocytes 1","9430038I01Rik"
"Fech",0.000703563857434648,-0.0487731162613528,0.007,0.02,1,"Granulocytes 1","Fech"
"Zfp958",0.000704288911607297,-0.0635470195030471,0.006,0.017,1,"Granulocytes 1","Zfp958"
"Clip2",0.000705056484105899,-0.0372641388328398,0.033,0.029,1,"Granulocytes 1","Clip2"
"Rhbdd2",0.000705059178405048,-0.0539314539633003,0.013,0.023,1,"Granulocytes 1","Rhbdd2"
"Mthfd2",0.000705624156950836,-0.048395831683357,0.006,0.018,1,"Granulocytes 1","Mthfd2"
"Myl2",0.000706181249188522,0.0223181295564207,0.011,0.002,1,"Granulocytes 1","Myl2"
"Ankrd39",0.000710680707819692,-0.0313833372079104,0.001,0.009,1,"Granulocytes 1","Ankrd39"
"Gm9828",0.00071170026091365,-0.0667920686548442,0.013,0.019,1,"Granulocytes 1","Gm9828"
"Zfp119b",0.000714796535897602,-0.0490996397280296,0.009,0.017,1,"Granulocytes 1","Zfp119b"
"Pmf1",0.000717560338044647,-0.0442645884940804,0.015,0.016,1,"Granulocytes 1","Pmf1"
"Kat5",0.000718103038716995,-0.0287765324940314,0.046,0.041,1,"Granulocytes 1","Kat5"
"BC049352",0.000719846018379728,0.00868827541023129,0.034,0.021,1,"Granulocytes 1","BC049352"
"Mtx2",0.000723166095125223,-0.0360197361388779,0.003,0.015,1,"Granulocytes 1","Mtx2"
"Mtf1",0.000725965089733914,-0.0522558026961768,0.047,0.052,1,"Granulocytes 1","Mtf1"
"Zer1",0.000726230077955912,-0.0415328455375366,0.015,0.018,1,"Granulocytes 1","Zer1"
"Atp13a2",0.000726921426712653,-0.0525649157565245,0.01,0.019,1,"Granulocytes 1","Atp13a2"
"Wdr82",0.000728267924066037,-0.0583047600911803,0.04,0.043,1,"Granulocytes 1","Wdr82"
"Gpatch3",0.000729694448373586,-0.0499549768140449,0.015,0.021,1,"Granulocytes 1","Gpatch3"
"Adk",0.000730634052453363,0.0111320201635235,0.02,0.01,1,"Granulocytes 1","Adk"
"Rab28",0.000740707071445885,0.0317320283309384,0.04,0.023,1,"Granulocytes 1","Rab28"
"Scfd1",0.000747981249858692,-0.0881082657248939,0.024,0.038,1,"Granulocytes 1","Scfd1"
"Zxdc",0.000758112714388201,-0.0698350633470799,0.035,0.04,1,"Granulocytes 1","Zxdc"
"Chchd7",0.000765248006055944,-0.0482930376223511,0.006,0.016,1,"Granulocytes 1","Chchd7"
"Rgs3",0.000766189668842523,-0.0787437897824601,0.019,0.029,1,"Granulocytes 1","Rgs3"
"Tspan2",0.000768920246357327,-0.0502766081442531,0.038,0.041,1,"Granulocytes 1","Tspan2"
"Esrra",0.000771922616950759,-0.0562548892362546,0.097,0.094,1,"Granulocytes 1","Esrra"
"Ercc1",0.000772785788116552,-0.0413142307681165,0.032,0.032,1,"Granulocytes 1","Ercc1"
"Krt80",0.000775139300965952,0.0199584388356124,0.028,0.014,1,"Granulocytes 1","Krt80"
"Ltbr",0.000775414931852796,-0.0798089572401831,0.03,0.046,1,"Granulocytes 1","Ltbr"
"Zfp655",0.000778460472910368,-0.0384594728549942,0.091,0.085,1,"Granulocytes 1","Zfp655"
"Ccdc63",0.000785458251315804,0.0278515604903244,0.012,0.003,1,"Granulocytes 1","Ccdc63"
"Afg3l1",0.000788795214406318,-0.0601118839722171,0.023,0.028,1,"Granulocytes 1","Afg3l1"
"Ecsit",0.000789382653425064,-0.0335934220275907,0.001,0.008,1,"Granulocytes 1","Ecsit"
"Rpp14",0.000790551547186325,-0.0375323755865899,0.002,0.011,1,"Granulocytes 1","Rpp14"
"Tbp",0.000791004881541172,-0.046471394921309,0.021,0.026,1,"Granulocytes 1","Tbp"
"Rcn2",0.000800717383372336,-0.0616495274415133,0.019,0.029,1,"Granulocytes 1","Rcn2"
"Odc1",0.000800776090800385,-0.0715097127808207,0.194,0.181,1,"Granulocytes 1","Odc1"
"Crbn",0.000808322923728386,-0.0604697322702347,0.036,0.041,1,"Granulocytes 1","Crbn"
"Xrcc4",0.000813058362338127,-0.0420330188012044,0.026,0.029,1,"Granulocytes 1","Xrcc4"
"Wdr54",0.000814121211474669,-0.0523556649303679,0.009,0.021,1,"Granulocytes 1","Wdr54"
"Rpp38",0.000819489353076752,-0.0459724727644491,0.002,0.011,1,"Granulocytes 1","Rpp38"
"Hic2",0.00082046832783169,-0.050942445662479,0.012,0.019,1,"Granulocytes 1","Hic2"
"Coq5",0.000821083314265523,-0.0525030275165978,0.009,0.021,1,"Granulocytes 1","Coq5"
"Gm11423",0.000822621418308929,-0.033994280932545,0.001,0.009,1,"Granulocytes 1","Gm11423"
"Zfp60",0.000826417738827663,-0.0437310809438878,0.002,0.012,1,"Granulocytes 1","Zfp60"
"Dctn5",0.000827429784958618,-0.0767128400383247,0.03,0.042,1,"Granulocytes 1","Dctn5"
"Dxo",0.000828682266888035,-0.0495032054765551,0.023,0.029,1,"Granulocytes 1","Dxo"
"Ttpal",0.00083553442553328,0.0222713978310476,0.037,0.021,1,"Granulocytes 1","Ttpal"
"Acot8",0.000840216695788814,-0.0396311101741805,0.038,0.039,1,"Granulocytes 1","Acot8"
"Mesd",0.000840491862536233,-0.0516208152860163,0.008,0.019,1,"Granulocytes 1","Mesd"
"Sept2",0.000841191438024565,-0.0476892610571245,0.021,0.026,1,"Granulocytes 1","Sept2"
"Gga3",0.000843443774423293,-0.0868199564577081,0.023,0.04,1,"Granulocytes 1","Gga3"
"Spatc1",0.000844298273651142,0.0361029001410583,0.029,0.014,1,"Granulocytes 1","Spatc1"
"Aida",0.000845942665879445,-0.0546919325398499,0.019,0.026,1,"Granulocytes 1","Aida"
"Ubac1",0.00084676681360665,-0.03511132513071,0.002,0.011,1,"Granulocytes 1","Ubac1"
"Kit",0.00085116803649763,0.00488615126294296,0.009,0.002,1,"Granulocytes 1","Kit"
"Wdr38",0.00085316184731321,-0.0181837711877722,0,0.005,1,"Granulocytes 1","Wdr38"
"Cd180",0.000853161847313394,-0.0196576282631595,0,0.005,1,"Granulocytes 1","Cd180"
"Rbm19",0.00085316184731342,-0.0185009329740007,0,0.005,1,"Granulocytes 1","Rbm19"
"Mettl2",0.000853161847313445,-0.0232920426470195,0,0.005,1,"Granulocytes 1","Mettl2"
"Stac2",0.000853161847313656,-0.0129542580996292,0,0.005,1,"Granulocytes 1","Stac2"
"Grk3",0.000853161847314283,-0.0194188603658348,0,0.005,1,"Granulocytes 1","Grk3"
"N4bp3",0.000855030476498673,-0.0634437516595223,0.012,0.021,1,"Granulocytes 1","N4bp3"
"Vcan",0.000855164196500158,-0.068517312545497,0.005,0.017,1,"Granulocytes 1","Vcan"
"Manba",0.000855805398878486,-0.0493001624470965,0.003,0.014,1,"Granulocytes 1","Manba"
"Lrrc57",0.000862094640168678,-0.0613563058933247,0.022,0.031,1,"Granulocytes 1","Lrrc57"
"Gtf3c2",0.000864419350763017,-0.0742537743868541,0.036,0.05,1,"Granulocytes 1","Gtf3c2"
"Exoc2",0.000868744144229461,-0.0444140831578465,0.049,0.049,1,"Granulocytes 1","Exoc2"
"Cd300ld3",0.000870393797602008,0.0163471034129995,0.009,0.001,1,"Granulocytes 1","Cd300ld3"
"2310047D07Rik",0.00087192587783551,-0.0494682591914716,0.004,0.011,1,"Granulocytes 1","2310047D07Rik"
"Arhgap27os1",0.000873226069922237,-0.0548934602631169,0.004,0.014,1,"Granulocytes 1","Arhgap27os1"
"Car13",0.00087391479041677,-0.0335538479503748,0.003,0.014,1,"Granulocytes 1","Car13"
"Ppp4r1",0.000876595805763313,-0.0253546517703791,0.065,0.059,1,"Granulocytes 1","Ppp4r1"
"Nkiras1",0.000876888734553521,-0.0538627188671903,0.004,0.013,1,"Granulocytes 1","Nkiras1"
"Stap1",0.000877116750696315,-0.0435375265213724,0.06,0.054,1,"Granulocytes 1","Stap1"
"Ddb2",0.000878930351360932,-0.0474054791530591,0.008,0.014,1,"Granulocytes 1","Ddb2"
"Itgb7",0.000879777822525953,-0.0411255573114342,0.003,0.014,1,"Granulocytes 1","Itgb7"
"Slc9a9",0.000888761223291162,0.0257698169219619,0.006,0,1,"Granulocytes 1","Slc9a9"
"Gm13657",0.000891316837554737,-0.0592918362210939,0.005,0.016,1,"Granulocytes 1","Gm13657"
"Mcm3ap",0.000896191325554149,-0.0749287257868482,0.021,0.032,1,"Granulocytes 1","Mcm3ap"
"Erich1",0.000896574991642936,-0.0471303651911999,0.05,0.043,1,"Granulocytes 1","Erich1"
"Mknk1",0.000898015189972878,-0.0868765771870227,0.044,0.057,1,"Granulocytes 1","Mknk1"
"Zfp740",0.000903645516931055,-0.073377317889276,0.016,0.029,1,"Granulocytes 1","Zfp740"
"Coq8b",0.000904564092824385,-0.0561923432261122,0.023,0.028,1,"Granulocytes 1","Coq8b"
"Abcc4",0.000908215123302453,-0.0535743762023953,0.008,0.023,1,"Granulocytes 1","Abcc4"
"Gm26756",0.000910079697090402,0.015584055982992,0.012,0.003,1,"Granulocytes 1","Gm26756"
"Tinagl1",0.000913277351069329,-0.0559949605863926,0.006,0.014,1,"Granulocytes 1","Tinagl1"
"Pmpcb",0.000914993669902876,-0.0749829846475625,0.026,0.035,1,"Granulocytes 1","Pmpcb"
"Trappc9",0.000916125176911548,0.027411793241382,0.044,0.029,1,"Granulocytes 1","Trappc9"
"Atrnl1",0.000916530236683468,0.0431532061461051,0.04,0.021,1,"Granulocytes 1","Atrnl1"
"Edem3",0.000921477906926291,-0.0582412867047872,0.016,0.023,1,"Granulocytes 1","Edem3"
"Serpini1",0.000926527060188532,-0.0477872284706596,0.009,0.018,1,"Granulocytes 1","Serpini1"
"Ticam2",0.00093085639382644,-0.0601295161636893,0.005,0.018,1,"Granulocytes 1","Ticam2"
"Lnpk",0.00093117308719909,-0.0300843123173502,0.019,0.018,1,"Granulocytes 1","Lnpk"
