"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Prdx1",1.429180523876e-88,0.698755436020025,0.951,0.628,2.39459196775424e-84,"Mono/Mac 1","Prdx1"
"Apbb1ip",4.3893049863245e-88,-0.715920877228772,0.642,0.597,7.35428050458669e-84,"Mono/Mac 1","Apbb1ip"
"Anp32b",8.20978918127739e-88,0.0512058397817337,0.73,0.438,1.37555017732303e-83,"Mono/Mac 1","Anp32b"
"Gm5150",8.6570891959923e-88,0.127458702930018,0.299,0.081,1.45049529478851e-83,"Mono/Mac 1","Gm5150"
"Eno1",1.10191140259539e-87,0.724898154877106,0.901,0.557,1.84625255504858e-83,"Mono/Mac 1","Eno1"
"Itgam",1.80653484240005e-87,-0.177781989976318,0.815,0.56,3.02684912844128e-83,"Mono/Mac 1","Itgam"
"Vamp4",4.40661454346097e-87,0.480422192048457,0.533,0.185,7.38328266756886e-83,"Mono/Mac 1","Vamp4"
"Mrpl54",7.46045257885764e-87,0.499413373682144,0.696,0.316,1.2499988295876e-82,"Mono/Mac 1","Mrpl54"
"Atox1",7.49418330516572e-87,0.643966076965552,0.98,0.82,1.25565041278052e-82,"Mono/Mac 1","Atox1"
"Pdia3",8.54051077281063e-87,-0.713245230443447,0.706,0.624,1.43096257998442e-82,"Mono/Mac 1","Pdia3"
"Ldhb",1.12012785977204e-86,-1.47599359548153,0.109,0.387,1.87677422904805e-82,"Mono/Mac 1","Ldhb"
"Mdfic",1.18676686211709e-86,0.529519795030126,0.384,0.084,1.98842787747719e-82,"Mono/Mac 1","Mdfic"
"Hexa",1.7812847776939e-86,-0.505162845582998,0.739,0.586,2.98454264502612e-82,"Mono/Mac 1","Hexa"
"Nfil3",3.46131609017437e-86,0.452623104295607,0.38,0.095,5.79943510908716e-82,"Mono/Mac 1","Nfil3"
"Hpse",4.01091798410431e-86,0.442228386792632,0.265,0.029,6.72029308236677e-82,"Mono/Mac 1","Hpse"
"Rplp0",7.76201248225003e-86,0.747285935827922,0.993,0.914,1.30052519140099e-81,"Mono/Mac 1","Rplp0"
"Epb41l2",8.44137220941676e-86,-0.869863686543592,0.517,0.455,1.41435191368778e-81,"Mono/Mac 1","Epb41l2"
"Oas1a",2.60424973744254e-85,0.530323575057901,0.387,0.087,4.36342043508498e-81,"Mono/Mac 1","Oas1a"
"Adam8",2.82206594463725e-85,0.805698119200021,0.429,0.107,4.72837149023971e-81,"Mono/Mac 1","Adam8"
"Dnase1l1",4.00748354424969e-85,0.353663651391611,0.332,0.072,6.71453867839036e-81,"Mono/Mac 1","Dnase1l1"
"Ctsa",6.81410212436812e-85,-0.00391984325761063,0.886,0.603,1.14170281093788e-80,"Mono/Mac 1","Ctsa"
"Cst3",1.43613551778704e-84,-2.89955384856025,0.982,0.909,2.40624506005218e-80,"Mono/Mac 1","Cst3"
"Csf2ra",1.918232122163e-84,0.449561023972033,0.72,0.349,3.21399792068411e-80,"Mono/Mac 1","Csf2ra"
"Mmp19",2.01734159181262e-84,0.529891070162212,0.223,0.015,3.38005583708204e-80,"Mono/Mac 1","Mmp19"
"Txndc17",2.88423437172262e-84,0.474942689654361,0.814,0.436,4.83253468982125e-80,"Mono/Mac 1","Txndc17"
"Adgre5",5.02252754288791e-84,0.237895996746058,0.469,0.177,8.4152448981087e-80,"Mono/Mac 1","Adgre5"
"Aldh2",5.62599480314397e-84,0.630397296636876,0.573,0.205,9.42635429266772e-80,"Mono/Mac 1","Aldh2"
"Aldh3b1",6.71619692431733e-84,0.432598971581643,0.38,0.099,1.12529879466937e-79,"Mono/Mac 1","Aldh3b1"
"Ndfip1",7.09749588680458e-84,-0.685695374309349,0.555,0.575,1.18918543583411e-79,"Mono/Mac 1","Ndfip1"
"Arhgap5",9.40573309595913e-84,-1.50766690717992,0.11,0.367,1.57593058022795e-79,"Mono/Mac 1","Arhgap5"
"Zeb2",1.84188160598254e-83,0.488019743865501,0.901,0.548,3.08607263082375e-79,"Mono/Mac 1","Zeb2"
"Runx3",1.99300376018079e-83,0.530186614396035,0.461,0.143,3.33927780018292e-79,"Mono/Mac 1","Runx3"
"Dazap2",2.408470247994e-83,0.38166486877091,0.825,0.462,4.03539190051395e-79,"Mono/Mac 1","Dazap2"
"Serpine2",2.89205686121514e-83,-1.17400308466727,0.005,0.268,4.84564127096597e-79,"Mono/Mac 1","Serpine2"
"Mtdh",3.65215636534546e-83,-0.946543084628127,0.548,0.584,6.11918799013632e-79,"Mono/Mac 1","Mtdh"
"Ube2a",5.18857908724282e-83,0.360903999897492,0.673,0.322,8.69346426067534e-79,"Mono/Mac 1","Ube2a"
"Eif4ebp1",6.47892856778282e-83,0.471343646804546,0.777,0.397,1.08554448153201e-78,"Mono/Mac 1","Eif4ebp1"
"Ecscr",6.67955692690061e-83,-1.09918423608804,0.011,0.278,1.1191597631022e-78,"Mono/Mac 1","Ecscr"
"Eef1g",1.57150370224256e-82,-0.398805136414715,0.653,0.538,2.63305445310741e-78,"Mono/Mac 1","Eef1g"
"Psap",3.84081451442456e-82,0.68109283608284,0.992,0.794,6.43528471891836e-78,"Mono/Mac 1","Psap"
"Irf7",4.07159743578334e-82,1.24634860276712,0.56,0.202,6.82196150365499e-78,"Mono/Mac 1","Irf7"
"Cdkn1a",6.49873963834858e-82,0.620114480561095,0.635,0.266,1.08886382640531e-77,"Mono/Mac 1","Cdkn1a"
"Pygl",7.43021505996576e-82,0.0642351865187819,0.385,0.16,1.24493253329726e-77,"Mono/Mac 1","Pygl"
"Gpr35",1.01879805188484e-81,0.406607811791302,0.404,0.113,1.70699613593306e-77,"Mono/Mac 1","Gpr35"
"Actr3",1.05564642420897e-81,0.633049902083117,0.936,0.623,1.76873558376213e-77,"Mono/Mac 1","Actr3"
"Itgb5",2.4287377599376e-81,-0.503411097889997,0.571,0.438,4.06935011677544e-77,"Mono/Mac 1","Itgb5"
"Mrpl33",2.74443595754708e-81,0.665906939907718,0.906,0.565,4.59830244687014e-77,"Mono/Mac 1","Mrpl33"
"Fkbp1a",7.12575148177699e-81,0.386871617722147,0.636,0.29,1.19391966077174e-76,"Mono/Mac 1","Fkbp1a"
"Bst1",7.88750408437711e-81,-0.0539294188113268,0.383,0.166,1.32155130933738e-76,"Mono/Mac 1","Bst1"
"Scamp2",9.09391718633902e-81,-0.782622888566347,0.483,0.476,1.5236858245711e-76,"Mono/Mac 1","Scamp2"
"Nampt",1.2767932540063e-80,0.627462046056664,0.552,0.198,2.13926709708756e-76,"Mono/Mac 1","Nampt"
"Tanc2",1.4267436648881e-80,-1.16280894949548,0.008,0.272,2.39050901052002e-76,"Mono/Mac 1","Tanc2"
"Rab32",3.01356359002726e-80,0.584091515590638,0.65,0.281,5.04922579509067e-76,"Mono/Mac 1","Rab32"
"Sra1",3.37784433540137e-80,0.23204706719336,0.668,0.347,5.659578183965e-76,"Mono/Mac 1","Sra1"
"Aldoa",4.24852251541979e-80,0.670578814114408,0.972,0.742,7.11839947458585e-76,"Mono/Mac 1","Aldoa"
"Clec4n",7.24952414009052e-80,0.703938687826756,0.423,0.117,1.21465776967217e-75,"Mono/Mac 1","Clec4n"
"Gapdh",9.58030673225647e-80,0.741605072540114,0.992,0.898,1.60518039298957e-75,"Mono/Mac 1","Gapdh"
"Timm13",1.0455315883581e-79,0.0898432416580259,0.772,0.485,1.751788176294e-75,"Mono/Mac 1","Timm13"
"Arg2",1.21822355741078e-79,0.143027405115371,0.347,0.129,2.04113357044176e-75,"Mono/Mac 1","Arg2"
"Tubb6",1.34935239784067e-79,0.449074246516165,0.322,0.06,2.26083994258204e-75,"Mono/Mac 1","Tubb6"
"Tpd52",1.55259725056871e-79,0.469267536111557,0.909,0.567,2.60137669332788e-75,"Mono/Mac 1","Tpd52"
"Cisd2",1.78489209943001e-79,0.177355115358823,0.604,0.315,2.99058671259498e-75,"Mono/Mac 1","Cisd2"
"Ddx5",2.36693441827007e-79,-0.655020913884628,0.923,0.86,3.9657986178115e-75,"Mono/Mac 1","Ddx5"
"Arpc1b",3.29651750840007e-79,0.60276423139222,0.98,0.841,5.52331508532431e-75,"Mono/Mac 1","Arpc1b"
"Slco2b1",3.80591028238253e-79,-1.127808984301,0.016,0.284,6.37680267813193e-75,"Mono/Mac 1","Slco2b1"
"Golm1",4.4559870625974e-79,-1.17566082380387,0.148,0.379,7.46600632338195e-75,"Mono/Mac 1","Golm1"
"Rhob",5.2952151562169e-79,-1.46255669577238,0.237,0.404,8.87213299424141e-75,"Mono/Mac 1","Rhob"
"Tkt",5.35718904237752e-79,0.341897832437287,0.688,0.343,8.97597024050353e-75,"Mono/Mac 1","Tkt"
"Plec",7.03872229889244e-79,0.6226718342774,0.374,0.086,1.17933792117943e-74,"Mono/Mac 1","Plec"
"Card19",7.09803683817679e-79,-0.118609265670231,0.738,0.414,1.18927607223652e-74,"Mono/Mac 1","Card19"
"BC005537",9.29901598388675e-79,0.493438948176842,0.701,0.337,1.55805012810023e-74,"Mono/Mac 1","BC005537"
"Lrpap1",1.31422153092632e-78,0.25321482656658,0.646,0.327,2.20197817506704e-74,"Mono/Mac 1","Lrpap1"
"Capn2",1.34433473692206e-78,0.464900625323268,0.286,0.043,2.25243285171291e-74,"Mono/Mac 1","Capn2"
"Gng10",1.56459591575703e-78,-0.696923374681605,0.645,0.604,2.6214804568509e-74,"Mono/Mac 1","Gng10"
"Mbnl1",2.45416796350574e-78,-0.769225057903619,0.605,0.582,4.11195842285387e-74,"Mono/Mac 1","Mbnl1"
"Ptgs1",2.5412961644292e-78,-1.25937493804836,0.056,0.331,4.25794172350113e-74,"Mono/Mac 1","Ptgs1"
"Ndufc1",4.32620928728639e-78,0.110130420150101,0.772,0.463,7.24856366084834e-74,"Mono/Mac 1","Ndufc1"
"1600014C10Rik",4.78781242108641e-78,0.547075992309131,0.529,0.191,8.02197971153028e-74,"Mono/Mac 1","1600014C10Rik"
"Jund",6.36767240689381e-78,-0.995000240731942,0.682,0.685,1.06690351177506e-73,"Mono/Mac 1","Jund"
"Pnp",6.49659918715284e-78,0.865749765697379,0.862,0.538,1.08850519380746e-73,"Mono/Mac 1","Pnp"
"Dctn3",7.29956520989585e-78,0.232706539781369,0.707,0.391,1.22304215091805e-73,"Mono/Mac 1","Dctn3"
"Psmb4",1.23088712099049e-77,0.298316179798493,0.826,0.491,2.06235137121957e-73,"Mono/Mac 1","Psmb4"
"Son",1.31020291290598e-77,-0.644005965454015,0.837,0.789,2.19524498057397e-73,"Mono/Mac 1","Son"
"St3gal6",1.82299910091077e-77,-0.917170227688694,0.005,0.254,3.054434993576e-73,"Mono/Mac 1","St3gal6"
"Tgfbr1",3.32272195819681e-77,-1.23022943927266,0.312,0.419,5.56722064095876e-73,"Mono/Mac 1","Tgfbr1"
"Prdx2",3.50248129707246e-77,0.448417572902926,0.815,0.46,5.86840741324491e-73,"Mono/Mac 1","Prdx2"
"Nt5dc2",3.64409595845808e-77,0.582789745789653,0.319,0.057,6.10568277839651e-73,"Mono/Mac 1","Nt5dc2"
"Arhgef10l",4.46134772658629e-77,0.385406432492182,0.27,0.041,7.47498811589533e-73,"Mono/Mac 1","Arhgef10l"
"Ywhah",6.36230358199313e-77,-0.577672247167397,0.682,0.61,1.06600396516295e-72,"Mono/Mac 1","Ywhah"
"Sash1",7.58135186001626e-77,0.561219199175905,0.277,0.039,1.27025550414572e-72,"Mono/Mac 1","Sash1"
"Bmp2k",8.1252051254669e-77,-0.575964166994075,0.456,0.411,1.36137811877198e-72,"Mono/Mac 1","Bmp2k"
"AI839979",8.69941288857018e-77,0.555692986615303,0.294,0.047,1.45758662947993e-72,"Mono/Mac 1","AI839979"
"Cd74",1.11656410284496e-76,-0.547359181778956,0.676,0.34,1.87080315431674e-72,"Mono/Mac 1","Cd74"
"B3gnt8",1.20164354763457e-76,0.433191788514166,0.29,0.056,2.01335376406173e-72,"Mono/Mac 1","B3gnt8"
"Aif1",2.06936495371071e-76,-0.341091783522781,0.708,0.541,3.46722097994229e-72,"Mono/Mac 1","Aif1"
"Tmem50a",3.07544488829469e-76,-0.217013707159392,0.817,0.624,5.15290791033775e-72,"Mono/Mac 1","Tmem50a"
"Hmox1",3.64774646412762e-76,0.949353436546132,0.672,0.304,6.11179920064582e-72,"Mono/Mac 1","Hmox1"
"Pmepa1",3.7192130306406e-76,-1.47062946442762,0.142,0.418,6.23154143283832e-72,"Mono/Mac 1","Pmepa1"
"Ssu72",3.91301164150076e-76,-0.17276784996415,0.723,0.495,6.55625100533452e-72,"Mono/Mac 1","Ssu72"
"Csf2rb",7.48906097843397e-76,0.388513688414681,0.684,0.336,1.25479216693661e-71,"Mono/Mac 1","Csf2rb"
"Cope",9.0056819307023e-76,0.409593588642309,0.761,0.408,1.50890200748917e-71,"Mono/Mac 1","Cope"
"Sdc1",1.0720201516251e-75,0.707573169240606,0.171,0.007,1.79616976404785e-71,"Mono/Mac 1","Sdc1"
"Atp6v1e1",1.93929609212955e-75,-0.0600299713460952,0.828,0.526,3.24929060236306e-71,"Mono/Mac 1","Atp6v1e1"
"Lrrc25",2.08711012525705e-75,0.341223005352508,0.695,0.354,3.49695301486819e-71,"Mono/Mac 1","Lrrc25"
"Mafb",2.23002909320215e-75,0.384585640316783,0.777,0.436,3.73641374566021e-71,"Mono/Mac 1","Mafb"
"Psmd8",3.01414883354663e-75,0.453137206671544,0.83,0.478,5.05020637060737e-71,"Mono/Mac 1","Psmd8"
"Hmgb1",3.97686349319648e-75,-0.543535386569304,0.848,0.756,6.6632347828507e-71,"Mono/Mac 1","Hmgb1"
"Psma5",4.50115111072916e-75,0.16937777590295,0.723,0.42,7.54167868602671e-71,"Mono/Mac 1","Psma5"
"Plekho1",7.25474232333746e-75,0.359808528710371,0.739,0.402,1.21553207627519e-70,"Mono/Mac 1","Plekho1"
"Arhgdia",8.28479474465173e-75,0.445819521133439,0.868,0.527,1.3881173594664e-70,"Mono/Mac 1","Arhgdia"
"Dmkn",8.85659778686987e-75,0.589529864718998,0.195,0.013,1.48392295919005e-70,"Mono/Mac 1","Dmkn"
"Rnf213",9.33995688837661e-75,0.753386786646662,0.537,0.194,1.5649097766475e-70,"Mono/Mac 1","Rnf213"
"Shisa5",1.52430997424768e-74,0.3702587173991,0.851,0.505,2.55398136185198e-70,"Mono/Mac 1","Shisa5"
"Vegfa",1.54794275491177e-74,0.713537417043048,0.318,0.062,2.59357808585467e-70,"Mono/Mac 1","Vegfa"
"Daxx",1.80671299423649e-74,0.545086508304695,0.384,0.098,3.02714762184325e-70,"Mono/Mac 1","Daxx"
"Abracl",1.86325255505229e-74,0.393213236722108,0.868,0.529,3.12187965599011e-70,"Mono/Mac 1","Abracl"
"Plin2",1.92009903773451e-74,0.48247535040261,0.745,0.388,3.21712593772418e-70,"Mono/Mac 1","Plin2"
"Anxa4",2.20928962777387e-74,0.581733302846432,0.402,0.106,3.70166477133512e-70,"Mono/Mac 1","Anxa4"
"Serp1",2.29133191208814e-74,0.233733074881987,0.791,0.463,3.83912661870369e-70,"Mono/Mac 1","Serp1"
"Higd1a",3.05747688086849e-74,0.432975833805802,0.769,0.412,5.12280251389515e-70,"Mono/Mac 1","Higd1a"
"Txn1",6.55991730154629e-74,-0.120702605338616,0.97,0.69,1.09911414387408e-69,"Mono/Mac 1","Txn1"
"Rab14",9.34529087050631e-74,-0.223927123109729,0.782,0.585,1.56580348535333e-69,"Mono/Mac 1","Rab14"
"Plekho2",1.94176270610946e-73,0.253111182901903,0.467,0.188,3.2534234140864e-69,"Mono/Mac 1","Plekho2"
"Cyfip1",3.06445300256321e-73,-0.170881851679972,0.697,0.477,5.13449100579466e-69,"Mono/Mac 1","Cyfip1"
"Mapkapk2",4.66123430949812e-73,0.329414486574197,0.612,0.285,7.80989808556409e-69,"Mono/Mac 1","Mapkapk2"
"Tnfrsf1b",5.3237124899512e-73,0.426737528707085,0.689,0.342,8.91988027691323e-69,"Mono/Mac 1","Tnfrsf1b"
"Arpc5",6.28079403702484e-73,0.497588407924467,0.943,0.648,1.05234704090351e-68,"Mono/Mac 1","Arpc5"
"Hspe1",6.57528942704285e-73,-0.455232394387324,0.711,0.61,1.10168974350103e-68,"Mono/Mac 1","Hspe1"
"Ndufa11",7.83474114722469e-73,0.239734886021647,0.72,0.401,1.3127108792175e-68,"Mono/Mac 1","Ndufa11"
"Mbd2",9.78118574980857e-73,0.229717532095446,0.57,0.271,1.63883767238043e-68,"Mono/Mac 1","Mbd2"
"Man2b1",1.15195714811338e-72,-0.543518302252061,0.626,0.53,1.93010420166397e-68,"Mono/Mac 1","Man2b1"
"Capns1",1.62263616848711e-72,0.527128591334504,0.733,0.374,2.71872690030016e-68,"Mono/Mac 1","Capns1"
"Crlf2",1.64639409458662e-72,0.178440675303142,0.657,0.364,2.75853330547989e-68,"Mono/Mac 1","Crlf2"
"Rnpep",1.6763850096679e-72,0.498104927991994,0.64,0.291,2.80878308369856e-68,"Mono/Mac 1","Rnpep"
"Mrps18c",1.73588417080834e-72,0.199614693141693,0.583,0.301,2.90847392818937e-68,"Mono/Mac 1","Mrps18c"
"Mrpl52",1.99373625260918e-72,0.530776950338642,0.961,0.699,3.34050509124668e-68,"Mono/Mac 1","Mrpl52"
"Sft2d1",2.47179209639947e-72,-0.749731328599594,0.383,0.442,4.1414876575173e-68,"Mono/Mac 1","Sft2d1"
"Dynlrb1",2.54177128228414e-72,0.0315345347611804,0.739,0.476,4.25873778346708e-68,"Mono/Mac 1","Dynlrb1"
"Snx2",2.86253872512803e-72,0.502144859118041,0.623,0.279,4.79618363395201e-68,"Mono/Mac 1","Snx2"
"Hcls1",2.91684468356975e-72,0.402344808755594,0.707,0.366,4.88717326732112e-68,"Mono/Mac 1","Hcls1"
"Atp6v1b2",2.96632984339865e-72,0.299685129131867,0.571,0.269,4.97008565261445e-68,"Mono/Mac 1","Atp6v1b2"
"Timm8b",3.29707834368011e-72,-0.0301129717431783,0.659,0.405,5.52425476483603e-68,"Mono/Mac 1","Timm8b"
"S100a13",3.40533096057051e-72,0.408969562868888,0.795,0.447,5.70563202443589e-68,"Mono/Mac 1","S100a13"
"Oas3",3.93169087983748e-72,0.496134588202642,0.338,0.078,6.5875480691677e-68,"Mono/Mac 1","Oas3"
"Ifi30",4.05767095612213e-72,0.66162262864803,0.924,0.627,6.79862768698264e-68,"Mono/Mac 1","Ifi30"
"Sall1",4.12662243961019e-72,-0.941262020190408,0.001,0.227,6.91415589756688e-68,"Mono/Mac 1","Sall1"
"Sirpa",4.77120802750909e-72,-0.255902651839838,0.684,0.492,7.99415905009149e-68,"Mono/Mac 1","Sirpa"
"Sdc4",6.21555656721243e-72,0.978637467021855,0.369,0.092,1.04141650283644e-67,"Mono/Mac 1","Sdc4"
"Gngt2",8.73496934451458e-72,0.592726470954597,0.908,0.592,1.46354411367342e-67,"Mono/Mac 1","Gngt2"
"Mkrn1",1.53137030897406e-71,0.113747893921765,0.638,0.355,2.56581095268604e-67,"Mono/Mac 1","Mkrn1"
"Psma7",1.65378291845189e-71,0.536046208218363,0.921,0.613,2.77091327986613e-67,"Mono/Mac 1","Psma7"
"Slc2a1",2.49479504068535e-71,0.515577147696236,0.408,0.128,4.18002909066831e-67,"Mono/Mac 1","Slc2a1"
"Sf3b5",2.59400771520411e-71,0.0293130347912216,0.729,0.467,4.34625992682449e-67,"Mono/Mac 1","Sf3b5"
"Glrx",2.99361149729708e-71,0.6463000103517,0.483,0.165,5.01579606372125e-67,"Mono/Mac 1","Glrx"
"Park7",3.23587243438748e-71,-0.361447546304461,0.668,0.562,5.42170426381622e-67,"Mono/Mac 1","Park7"
"Ifi205",3.67066425964851e-71,0.880858358854631,0.237,0.028,6.15019796704107e-67,"Mono/Mac 1","Ifi205"
"Lst1",4.24002927810931e-71,0.600241084312738,0.919,0.642,7.10416905547215e-67,"Mono/Mac 1","Lst1"
"Atp6v1a",4.69747103977101e-71,0.13498671180323,0.541,0.267,7.87061272713633e-67,"Mono/Mac 1","Atp6v1a"
"Rnh1",4.83663287697536e-71,0.599216428008709,0.826,0.478,8.10377838537222e-67,"Mono/Mac 1","Rnh1"
"Mrpl14",5.13920832289712e-71,0.152576102864125,0.615,0.333,8.61074354501412e-67,"Mono/Mac 1","Mrpl14"
"Man2a1",8.11474947655388e-71,0.437362448901,0.442,0.151,1.3596262747966e-66,"Mono/Mac 1","Man2a1"
"Mrpl30",1.11908715658948e-70,0.337630733162201,0.752,0.42,1.87503053086568e-66,"Mono/Mac 1","Mrpl30"
"Ifitm1",1.1504749069491e-70,-0.39674244702945,0.674,0.352,1.92762070659322e-66,"Mono/Mac 1","Ifitm1"
"Pfkl",1.33562274613323e-70,0.304773017223994,0.444,0.175,2.23783591114623e-66,"Mono/Mac 1","Pfkl"
"Ethe1",1.64142882139163e-70,0.513117362433617,0.464,0.157,2.75021399024167e-66,"Mono/Mac 1","Ethe1"
"Olfm1",2.52885164631035e-70,0.365314317191515,0.33,0.081,4.23709093339299e-66,"Mono/Mac 1","Olfm1"
"Rnaset2a",2.74553847695946e-70,-0.579871161202833,0.56,0.527,4.60014971814557e-66,"Mono/Mac 1","Rnaset2a"
"Ndufc2",3.23696898505299e-70,-0.0409190497469394,0.761,0.528,5.42354153445629e-66,"Mono/Mac 1","Ndufc2"
"1810058I24Rik",3.70409123137764e-70,-0.403685707650537,0.71,0.499,6.20620485817324e-66,"Mono/Mac 1","1810058I24Rik"
"Mef2a",3.77081451794446e-70,-0.469321892025828,0.649,0.505,6.31799972481594e-66,"Mono/Mac 1","Mef2a"
"Nap1l1",4.88846740173092e-70,0.0977505866821298,0.612,0.346,8.19062713160015e-66,"Mono/Mac 1","Nap1l1"
"Mien1",4.96809688489661e-70,-0.0581113075662572,0.62,0.388,8.32404633064427e-66,"Mono/Mac 1","Mien1"
"Ap2s1",5.80273451715298e-70,0.302829230199702,0.773,0.448,9.72248168348981e-66,"Mono/Mac 1","Ap2s1"
"Csf2rb2",8.05700978995222e-70,0.38115683298459,0.44,0.154,1.34995199030649e-65,"Mono/Mac 1","Csf2rb2"
"Mvp",8.28349760253652e-70,0.344710550344183,0.423,0.151,1.38790002330499e-65,"Mono/Mac 1","Mvp"
"Snx10",8.35725148494471e-70,0.20713028697823,0.525,0.246,1.40025748630249e-65,"Mono/Mac 1","Snx10"
"Nmt1",1.00185396659201e-69,-0.0427821259212842,0.788,0.556,1.67860632102491e-65,"Mono/Mac 1","Nmt1"
"Mpeg1",1.04298774801965e-69,0.188969075684183,0.94,0.66,1.74752597180692e-65,"Mono/Mac 1","Mpeg1"
"Snf8",1.29453731377433e-69,0.317015864706724,0.657,0.337,2.16899726922889e-65,"Mono/Mac 1","Snf8"
"Klf13",1.32745586694942e-69,0.238277507885744,0.645,0.344,2.22415230507375e-65,"Mono/Mac 1","Klf13"
"Pcbp2",1.42940745935662e-69,0.333785279449678,0.893,0.58,2.39497219815202e-65,"Mono/Mac 1","Pcbp2"
"Fam104a",1.56464044525449e-69,-0.0957998804214117,0.631,0.414,2.6215550660239e-65,"Mono/Mac 1","Fam104a"
"Uqcrb",1.68087075199725e-69,0.265392594213938,0.901,0.599,2.8162989449714e-65,"Mono/Mac 1","Uqcrb"
"Rps9",1.69450709919075e-69,0.574050041601901,0.996,0.976,2.83914664469411e-65,"Mono/Mac 1","Rps9"
"Tmem189",1.71573590184708e-69,0.258163209821707,0.499,0.218,2.87471550354478e-65,"Mono/Mac 1","Tmem189"
"Cib1",1.78584253549947e-69,0.28533274964716,0.604,0.298,2.99217916822936e-65,"Mono/Mac 1","Cib1"
"Pycard",1.97920852565653e-69,-0.187832962692082,0.864,0.654,3.31616388473752e-65,"Mono/Mac 1","Pycard"
"Cdk2ap2",2.55566877284713e-69,-0.206036059967666,0.769,0.478,4.28202302890536e-65,"Mono/Mac 1","Cdk2ap2"
"Ndufs5",3.27491978333815e-69,-0.090458564246545,0.752,0.53,5.48712809698307e-65,"Mono/Mac 1","Ndufs5"
"Pin4",4.53322280723871e-69,0.250658391270789,0.612,0.313,7.59541481352846e-65,"Mono/Mac 1","Pin4"
"Trappc2l",4.87507169818051e-69,0.256276254718332,0.657,0.354,8.16818263030144e-65,"Mono/Mac 1","Trappc2l"
"Rab7",5.02425675625694e-69,0.162158416460537,0.775,0.466,8.41814219510851e-65,"Mono/Mac 1","Rab7"
"Taf10",5.29786728915823e-69,0.269216371548267,0.867,0.559,8.87657664298461e-65,"Mono/Mac 1","Taf10"
"Oasl2",5.73006420560165e-69,0.574227253224432,0.499,0.184,9.60072257648557e-65,"Mono/Mac 1","Oasl2"
"Mrps24",7.12524645134085e-69,0.159455732833801,0.719,0.433,1.19383504292216e-64,"Mono/Mac 1","Mrps24"
"Mfsd1",7.49098082786349e-69,0.261442180969599,0.535,0.248,1.25511383770853e-64,"Mono/Mac 1","Mfsd1"
"Cnn2",7.87432165907662e-69,-0.0498774587760625,0.43,0.231,1.31934259397829e-64,"Mono/Mac 1","Cnn2"
"Gnas",8.26400305057577e-69,-0.29588145731495,0.908,0.741,1.38463371112397e-64,"Mono/Mac 1","Gnas"
"Ppp4c",1.0382890253573e-68,0.263654329061018,0.564,0.276,1.73965326198616e-64,"Mono/Mac 1","Ppp4c"
"Irf2bp2",1.10372509341116e-68,0.203059029497151,0.741,0.437,1.8492913940104e-64,"Mono/Mac 1","Irf2bp2"
"Gabarapl2",1.2323656925867e-68,-0.366060645480645,0.623,0.527,2.06482871792901e-64,"Mono/Mac 1","Gabarapl2"
"P4hb",1.25137899377192e-68,0.448850192671635,0.722,0.385,2.09668550406486e-64,"Mono/Mac 1","P4hb"
"5031439G07Rik",1.41045291831475e-68,0.3807806040101,0.399,0.126,2.36321386463636e-64,"Mono/Mac 1","5031439G07Rik"
"Tctex1d2",1.86373056878129e-68,-0.0127352459395973,0.517,0.277,3.12268056799305e-64,"Mono/Mac 1","Tctex1d2"
"Rhog",2.04767750639869e-68,0.285619715847816,0.871,0.559,3.43088366197101e-64,"Mono/Mac 1","Rhog"
"Ndufb1-ps",2.06274757100855e-68,0.557264668477349,0.959,0.73,3.45613355522483e-64,"Mono/Mac 1","Ndufb1-ps"
"Itga5",2.16329473943474e-68,0.403089198624792,0.332,0.083,3.62460033592291e-64,"Mono/Mac 1","Itga5"
"Sp140",2.48856639144998e-68,0.458823898038214,0.502,0.194,4.16959298887445e-64,"Mono/Mac 1","Sp140"
"Cenpb",3.38215107712553e-68,0.382268084033482,0.388,0.122,5.66679412972382e-64,"Mono/Mac 1","Cenpb"
"Dok3",3.47941771044082e-68,0.21400077298427,0.402,0.164,5.82976437384359e-64,"Mono/Mac 1","Dok3"
"Lrg1",3.51242590704866e-68,-0.89976621509792,0.263,0.13,5.88506960726003e-64,"Mono/Mac 1","Lrg1"
"Laptm4a",3.53625152525999e-68,-0.213220268008645,0.708,0.526,5.92498943057312e-64,"Mono/Mac 1","Laptm4a"
"Ciao2a",4.08269239318845e-68,0.420590183691076,0.72,0.385,6.84055110478725e-64,"Mono/Mac 1","Ciao2a"
"Lyn",4.18719048609128e-68,0.091762103614403,0.897,0.636,7.01563765944594e-64,"Mono/Mac 1","Lyn"
"mt-Nd2",4.49213319477737e-68,-0.498544484716987,0.898,0.765,7.52656916784948e-64,"Mono/Mac 1","mt-Nd2"
"Atp5g3",4.5188099170078e-68,0.190187709943018,0.731,0.435,7.57126601594657e-64,"Mono/Mac 1","Atp5g3"
"Scpep1",4.6014173896982e-68,0.431703571678121,0.507,0.199,7.70967483643934e-64,"Mono/Mac 1","Scpep1"
"Nme1",5.22749930777698e-68,0.358033450877271,0.745,0.412,8.75867509018034e-64,"Mono/Mac 1","Nme1"
"Rbm39",5.81655469917967e-68,-0.377123334768206,0.906,0.779,9.74563739847554e-64,"Mono/Mac 1","Rbm39"
