"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Slc6a20b",0.335322400228621,-0.0538121943561681,0.008,0.017,1
"Gm3550",0.0143814711966228,-0.0538268112795765,0,0.008,1
"Slc30a9",0.537725698589547,-0.0538277659670768,0.115,0.129,1
"A830082N09Rik",0.684714579225978,-0.0538699661090386,0.003,0.006,1
"Csgalnact2",0.673905195042131,-0.0539035481817046,0.052,0.065,1
"Trim25",0.801245432182009,-0.053929526023252,0.252,0.262,1
"Arhgap27",0.385629917211235,-0.0539696251929123,0.017,0.029,1
"Kdm1b",0.473748445271697,-0.054077011304781,0.005,0.01,1
"Tpgs1",0.775107295286393,-0.0540851352175339,0.031,0.038,1
"Leprot",0.21584151302886,-0.0540992596713251,0.049,0.073,1
"Ube2d2a",0.548725314170172,-0.0541970671004512,0.337,0.369,1
"Vrk2",0.598060346426965,-0.0542149863976204,0.005,0.006,1
"Zfp607b",0.295834853899252,-0.054223060136971,0.003,0.01,1
"Zfp523",0.405166044295544,-0.0542421721360566,0.054,0.073,1
"Hist1h4m",0.0427474354046931,-0.054243466262525,0.008,0.025,1
"9930022D16Rik",0.889572923511673,-0.0542653602346087,0.14,0.148,1
"Cxcr1",0.428834618973591,-0.0543265760132043,0.081,0.081,1
"Bclaf3",0.638259782068227,-0.0543345300783649,0.038,0.05,1
"Fam45a",0.465702448269451,-0.0543382475965211,0.038,0.042,1
"Gart",0.491406787656043,-0.0544271318106205,0.008,0.008,1
"Tcf3",0.195581868601835,-0.0544329619697554,0.005,0.015,1
"Lztfl1",0.52976885763514,-0.0544370191025328,0.011,0.013,1
"Acot1",0.614281931074974,-0.054459312913847,0.014,0.019,1
"Cyth3",0.685854405204685,-0.0544670072102369,0.04,0.05,1
"Dhrs7",0.778729897282057,-0.0544742225558765,0.123,0.129,1
"Mknk1",0.0617663987843667,-0.0544801940941752,0.025,0.046,1
"Pank2",0.42130146684769,-0.0545039131688756,0.074,0.094,1
"Ykt6",0.771886643892573,-0.0545105277130617,0.048,0.05,1
"Zfp950",0.381251286858915,-0.0545457674381288,0.009,0.019,1
"Kti12",0.629626694106986,-0.0545694095474767,0.006,0.008,1
"Acaa1a",0.500869848989801,-0.0546005219308169,0.034,0.046,1
"Cep19",0.163477637180693,-0.0546495460855763,0.003,0.013,1
"Zdhhc16",0.464613338317469,-0.054705425529351,0.012,0.017,1
"1200007C13Rik",0.476817253725949,-0.0547090182442286,0.005,0.01,1
"Zfyve27",0.576515765564287,-0.0547309466097245,0.054,0.069,1
"Pttg1",0.665932474105873,-0.0547627375324148,0.195,0.217,1
"Vps37c",0.591091676376393,-0.0548579238969734,0.021,0.031,1
"Slc26a2",0.34745472361976,-0.054864919998966,0.026,0.042,1
"Crem",0.230219332116951,-0.0548925111912336,0.051,0.044,1
"Mcmbp",0.576760954178377,-0.0548949147018414,0.031,0.04,1
"Gm42726",0.472878092163724,-0.0548985423719464,0.017,0.027,1
"Traf3ip3",0.0143814711966244,-0.0549587343088055,0,0.008,1
"Grk2",0.246669210762848,-0.054980920591757,0.071,0.094,1
"Asns",0.467772089506158,-0.0550559701546038,0.015,0.025,1
"Hacd4",0.695356163150073,-0.0551130056557556,0.008,0.013,1
"Cfl2",0.478636178974914,-0.0551913102747361,0.043,0.058,1
"Odf2",0.667566798202604,-0.0551930743226964,0.044,0.048,1
"4930458D05Rik",0.447155447849984,-0.0551948901153262,0.009,0.017,1
"Tmco6",0.44068957080469,-0.0552499912749632,0.104,0.127,1
"Fam53c",0.282468829210636,-0.0552507782879562,0.018,0.033,1
"Bclaf1",0.146463466636708,-0.0552578551664898,0.12,0.154,1
"Fam117a",0.167483173065583,-0.0552663012543394,0.005,0.015,1
"Nup133",0.0941733773518158,-0.0552689823343923,0.003,0.015,1
"Vav1",0.768992118648793,-0.0552843910540953,0.152,0.167,1
"Rpl21",0.489065689761913,-0.0553081639842627,0.65,0.631,1
"Mrpl52",0.208786889721264,-0.0553381881188459,0.331,0.304,1
"Gas7",0.784140993900343,-0.0553577186136373,0.16,0.173,1
"Fli1",0.831799220993972,-0.0554277837820333,0.06,0.069,1
"Trappc8",0.300168655832842,-0.0555451178690257,0.049,0.048,1
"Glt1d1",0.165080553429583,-0.0555986939932883,0.003,0.013,1
"Smg6",0.295316117855941,-0.0556050524236117,0.04,0.058,1
"Cpsf7",0.606453334106251,-0.0556157569282718,0.137,0.133,1
"Ano6",0.763996542421774,-0.0556475965236642,0.163,0.179,1
"Spidr",0.581732984651873,-0.0556494586373108,0.106,0.102,1
"Slc35b2",0.0870532580042386,-0.0556830758815986,0.006,0.021,1
"Tmem87b",0.508099529176989,-0.0557170231028225,0.025,0.035,1
"Ptrh2",0.048586821355819,-0.0557220376224143,0.008,0.025,1
"Mob4",0.678540940843341,-0.055741532426603,0.133,0.15,1
"Trmt10a",0.300382624091912,-0.0557439886180538,0.003,0.01,1
"Fbxl12",0.36303678076487,-0.0558036081474008,0.084,0.108,1
"Rab2b",0.697328548036723,-0.0558343593464723,0.003,0.006,1
"Alg9",0.387709345271627,-0.0558526114054207,0.014,0.025,1
"Spag9",0.107345598335193,-0.0558964958151718,0.34,0.394,1
"Actr2",0.440256143251793,-0.0558969193942287,0.396,0.427,1
"Cndp2",0.292095018789622,-0.055900566904622,0.044,0.042,1
"Trim23",0.56383667054714,-0.0559191667127239,0.006,0.008,1
"Ccdc107",0.10946300776428,-0.0560407474720294,0.009,0.025,1
"Cbwd1",0.251878407240737,-0.0560423760358833,0.021,0.038,1
"Nudt21",0.333059954521601,-0.0560900374469284,0.037,0.033,1
"Gm47552",0.169788170668285,-0.0560989846300436,0.003,0.013,1
"Prpf31",0.459335398052925,-0.0561074681534504,0.008,0.008,1
"Ncor1",0.77955506048611,-0.0561685562353533,0.267,0.275,1
"Zbtb4",0.037372283180505,-0.0561847942559968,0,0.006,1
"Ythdf1",0.456763193702114,-0.0562183821289566,0.035,0.042,1
"Apool",0.283542952002445,-0.0562534988541575,0.009,0.019,1
"Cdca4",0.562438005069946,-0.0562710697664652,0.035,0.048,1
"Ms4a8a",0.100039053426464,-0.0563522139760787,0,0.004,1
"Dpp3",0.281714784258126,-0.056383845216415,0.014,0.027,1
"P2ry2",0.785956248229609,-0.0563977992106499,0.084,0.094,1
"Stk11",0.958607354127306,-0.0564139396606311,0.147,0.148,1
"Reep5",0.802406789298516,-0.0564590031655079,0.314,0.327,1
"Tbk1",0.651547181072045,-0.0566223221332203,0.321,0.323,1
"Uhrf1bp1l",0.729056301448723,-0.0566933524800128,0.103,0.117,1
"Dubr",0.925134121284261,-0.0566960315979682,0.225,0.235,1
"Ddx51",0.656864801313962,-0.0567103361460766,0.003,0.006,1
"Tpm1",0.690354597937754,-0.0567490510001465,0.003,0.006,1
"Matk",0.483063284331292,-0.0567675985785872,0.003,0.008,1
"Gm47230",0.41860302767403,-0.0568246344923686,0.029,0.044,1
"Fam172a",0.705717442825891,-0.0568289453447504,0.026,0.027,1
"Timm10b",0.35120433426427,-0.0568620255569978,0.183,0.165,1
"Nosip",0.839629154535637,-0.0568680186659306,0.051,0.058,1
"Meig1",0.665696727139287,-0.0568839097207315,0.009,0.015,1
"Sf3b2",0.435963262113988,-0.056909608843967,0.166,0.194,1
"Ascc3",0.869685877061875,-0.0569181939518686,0.178,0.19,1
"Sec11a",0.710030602570729,-0.0569321121411561,0.052,0.062,1
"Lsm2",0.569010993613483,-0.056953849158118,0.029,0.04,1
"Cnot4",0.428673836508322,-0.0569614743343787,0.117,0.112,1
"Nudc",0.36627180157208,-0.0569764850561975,0.038,0.056,1
"Dcaf7",0.52701640583372,-0.0569923295921304,0.012,0.021,1
"Crip1",0.52155709926667,-0.0570395381318721,0.008,0.015,1
"Per1",0.324960099015095,-0.0572087477935239,0.13,0.16,1
"Coro1b",0.540540339673783,-0.0572164294528777,0.023,0.033,1
"Gng3",0.111812704022758,-0.0572263986324298,0.002,0.01,1
"Riok1",0.38061520785799,-0.0572375355454747,0.018,0.031,1
"Huwe1",0.868858691469638,-0.0572849084010774,0.063,0.071,1
"Nampt",0.730495097765579,-0.0572853938828457,0.393,0.415,1
"Ktn1",0.100039053426435,-0.0572856564946733,0,0.004,1
"Dxo",0.449325032220711,-0.0573079954673392,0.02,0.031,1
"Cd14",0.874499606352317,-0.0573146351383746,0.805,0.817,1
"Ccdc12",0.726010100233185,-0.0573216530044041,0.348,0.369,1
"Yme1l1",0.269967785495843,-0.0573748738333527,0.179,0.217,1
"Serbp1",0.920724544299256,-0.0573754018173018,0.112,0.11,1
"Desi1",0.485478996504144,-0.057417276925948,0.011,0.017,1
"Cox5b",0.3037381843591,-0.0574326325789543,0.328,0.306,1
"Ran",0.596763795582679,-0.0574331920767149,0.146,0.156,1
"Tnfrsf12a",0.341910959066197,-0.0574479397710172,0.006,0.015,1
"Cyp51",0.0197609830483773,-0.0574589929718375,0.005,0.021,1
"Spatc1",0.275301806522322,-0.057493765811188,0.011,0.023,1
"Dazap2",0.259723916180743,-0.0575350298940469,0.402,0.448,1
"Plk4",0.0361826967159538,-0.0575660404204872,0.003,0.017,1
"Lcp2",0.582378602997638,-0.0575677824343714,0.244,0.271,1
"Nxt2",0.245414677568753,-0.0575770880199398,0.011,0.023,1
"Egln2",0.795090412493568,-0.0575801441648339,0.051,0.058,1
"Txnl4b",0.322447872619166,-0.0576270631631041,0.006,0.015,1
"Mgat2",0.508559720897022,-0.0577720758487319,0.02,0.029,1
"Mrpl1",0.0165413471462145,-0.0577980058587642,0.009,0.029,1
"Stk25",0.792409879299455,-0.0579263387144461,0.034,0.038,1
"Tlk1",0.795634409144883,-0.0579431698415791,0.026,0.031,1
"Iqcc",0.185733675551841,-0.0579587557838054,0.012,0.027,1
"Rcc1",0.415578548970972,-0.0580161323486689,0.006,0.013,1
"Gm32031",0.706916994033172,-0.0581108436686966,0.064,0.077,1
"Ccdc25",0.202053823405973,-0.0581383092377228,0.044,0.067,1
"Pomgnt1",0.702629050151158,-0.0581439370477165,0.006,0.006,1
"Nfatc3",0.272865609481566,-0.0581504436308372,0.124,0.152,1
"Klhl9",0.353456554953485,-0.0581616930236092,0.084,0.077,1
"Phospho2",0.275600937261609,-0.0581674985771251,0.021,0.038,1
"Arfip1",0.484137540570628,-0.0581776274841884,0.015,0.019,1
"Tln1",0.825605094616703,-0.0582506530253271,0.265,0.279,1
"Acbd5",0.699734084969441,-0.0582843281078292,0.089,0.092,1
"Crebbp",0.400109774808744,-0.0583130838262518,0.107,0.131,1
"Wdr73",0.265428811913649,-0.0583240985831489,0.009,0.021,1
"Mfsd4a",0.179291658642484,-0.058352032205434,0.031,0.052,1
"Thrap3",0.504349866457334,-0.0583895117593637,0.087,0.106,1
"Ubl3",0.589776309023338,-0.058424556802584,0.052,0.067,1
"Rara",0.904690062427501,-0.0584385638413725,0.138,0.144,1
"March5",0.258492908760534,-0.0584523649819544,0.043,0.038,1
"Hnrnph1",0.596344760170773,-0.0584790165013741,0.084,0.102,1
"Ptcd1",0.40408299829597,-0.0584951707213863,0.009,0.017,1
"Tapbp",0.537621458592786,-0.0585000950197676,0.273,0.302,1
"Olfml2b",0.31285291335545,-0.0585045473503016,0.012,0.008,1
"Magoh",0.590489772161392,-0.058515571060472,0.078,0.094,1
"Tasor2",0.49120996847036,-0.0585262581252808,0.006,0.006,1
"Ubp1",0.411212235622459,-0.0585265320290085,0.095,0.115,1
"Casp8",0.663236711453113,-0.0585515921480186,0.089,0.104,1
"Mib1",0.292429110385458,-0.0585939845281944,0.025,0.04,1
"Phldb3",0.0373722831804952,-0.0586509684756863,0,0.006,1
"Dlgap5",0.346962359163923,-0.0586662519011996,0.006,0.015,1
"Cnot2",0.178985273258552,-0.0586781740653387,0.058,0.048,1
"Dennd5a",0.745910403675892,-0.0588791908118758,0.158,0.175,1
"Rnf139",0.546647060615369,-0.0589296332769529,0.023,0.023,1
"Tgm2",0.759479055923328,-0.058959207101875,0.25,0.269,1
"Ptpra",0.664620810921006,-0.059069912716753,0.06,0.067,1
"Med20",0.318925166094463,-0.0591546060795949,0.028,0.025,1
"Myg1",0.21400802179411,-0.059220952259897,0.002,0.008,1
"Ftsj3",0.33949442974398,-0.059282590878125,0.005,0.013,1
"Ndufs1",0.20480066458741,-0.0594361335745364,0.017,0.033,1
"Lilr4b",0.0858761120478174,-0.0594674424840078,0.782,0.738,1
"Egln1",0.712945692648547,-0.0595169155868667,0.38,0.404,1
"Exosc3",0.552328723875311,-0.0595669938603513,0.031,0.038,1
"Irs2",0.891617499757183,-0.0596053467562285,0.064,0.062,1
"Vasp",0.873673087386873,-0.0596639870272879,0.523,0.537,1
"Nfyc",0.282475088377733,-0.0596806523021218,0.02,0.035,1
"9230111E07Rik",0.10527843779536,-0.0596819779513683,0.009,0.025,1
"E230029C05Rik",0.04409660489986,-0.0596946527861664,0.003,0.017,1
"Arl1",0.863300032850481,-0.0597135165946387,0.117,0.121,1
"Klc1",0.824952222998135,-0.0597241767137609,0.032,0.035,1
"9130221H12Rik",0.281818998680315,-0.0597402996048345,0.018,0.033,1
"Snx33",0.116921221904721,-0.0597507352246361,0.002,0.01,1
"Cct7",0.611738521871601,-0.0598736293366238,0.058,0.073,1
"Rasa1",0.371824746210697,-0.0598967012628993,0.023,0.035,1
"Slf2",0.590793199717304,-0.0599046846818438,0.051,0.065,1
"Mocos",0.0697486559346577,-0.0599756144358814,0.186,0.24,1
"Pxmp4",0.0332547636605038,-0.0600021539396346,0.009,0.029,1
"Larp4b",0.176111948260006,-0.0600733749929672,0.298,0.288,1
"5031439G07Rik",0.506738476124385,-0.0600909242761385,0.037,0.044,1
"Atxn7l3",0.636715880150086,-0.0601449981818998,0.072,0.088,1
"Rbpms",0.840633878411,-0.0601495917494173,0.247,0.26,1
"Arhgef2",0.845541705452448,-0.0601774984316215,0.126,0.138,1
"Rab13",0.104813813288578,-0.0601916547639057,0.003,0.013,1
"Tbc1d10a",0.629117782218737,-0.0602093082420101,0.046,0.058,1
"Zfp143",0.106967988211365,-0.060226962600068,0.034,0.058,1
"Dnajc3",0.0142515816533654,-0.0602280599611941,0.008,0.029,1
"Cul3",0.547910049775037,-0.0602330973778583,0.175,0.2,1
"Aph1b",0.576576120051169,-0.0602583954207992,0.026,0.025,1
"Nr1h2",0.561093721186827,-0.0603103462684806,0.138,0.144,1
"Gm4221",0.45626870527444,-0.0603218191821873,0.098,0.121,1
"Bcap31",0.554418483325432,-0.0603692757330097,0.092,0.094,1
"Ccr5",0.520951190506172,-0.0603755226682765,0.008,0.015,1
"Pgs1",0.912308426810892,-0.0603844732191752,0.094,0.1,1
"Sap30l",0.462360635280174,-0.0604022816626874,0.097,0.117,1
"Taf1",0.589549064001089,-0.060419439608949,0.064,0.075,1
"Lig3",0.882259994634777,-0.0604469709916202,0.037,0.038,1
"Cd93",0.502739264985754,-0.0605795745805248,0.097,0.096,1
"Vsig10",0.160435037408845,-0.0605838664765984,0.008,0.021,1
"Sik1",0.0987720870520244,-0.0605864625111908,0.044,0.073,1
"Itprip",0.64451106935828,-0.0605996024128529,0.055,0.069,1
"Atp8b4",0.278117742949813,-0.0606294556673128,0.104,0.135,1
"Ift80",0.431922997725508,-0.0606397929796723,0.017,0.021,1
"Arpp19",0.297842069180916,-0.0607688307615233,0.416,0.394,1
"Wdr61",0.103189258231915,-0.060785620681702,0.017,0.035,1
"Arel1",0.563825740022063,-0.0608423165173285,0.049,0.062,1
"Pou2f1",0.654336649217835,-0.0608639656995031,0.037,0.048,1
"Ccdc137",0.362554703964015,-0.06093814892399,0.011,0.021,1
"Higd2a",0.663837028712425,-0.0609596860790829,0.192,0.196,1
"Amer2",0.269103199333665,-0.0609639820925091,0.025,0.042,1
"Urgcp",0.324612926736472,-0.0609785057682444,0.005,0.013,1
"Spred2",0.270949825123559,-0.0609875163919727,0.012,0.025,1
"Papss1",0.339885576676184,-0.0610071361223459,0.006,0.015,1
"Ino80dos",0.422834633453712,-0.0610561402592215,0.002,0.006,1
"Ddx54",0.74786672272722,-0.061119384261841,0.049,0.056,1
"Nod2",0.279295047290014,-0.0611581181073328,0.017,0.031,1
"Psph",0.548742585534538,-0.0612044779944954,0.006,0.01,1
"Dpep2",0.362353297378122,-0.0612259272541772,0.014,0.025,1
"Nfat5",0.673143650282493,-0.0612457949270935,0.176,0.171,1
"Tmed2",0.953058032897415,-0.0613034780502095,0.353,0.36,1
"Tbc1d1",0.807994560511812,-0.0613060635523365,0.149,0.162,1
"Dmxl1",0.472123237592424,-0.0613260371546129,0.034,0.048,1
"Csnk1g1",0.414167995740833,-0.0613382860201751,0.04,0.044,1
"Uqcr11",0.79442676235136,-0.061411749540228,0.126,0.14,1
"Atp10a",0.0143814711966255,-0.0614509430763688,0,0.008,1
"Yipf3",0.736747037170541,-0.061492677560113,0.098,0.112,1
"Setd3",0.680804145015734,-0.0614943435426024,0.063,0.069,1
"Arl16",0.324990977221537,-0.0615089949983112,0.014,0.021,1
"Pno1",0.326660155614344,-0.0615161763285671,0.005,0.013,1
"Lars",0.47054850107394,-0.0615455675468916,0.008,0.015,1
"Frat2",0.45295338599748,-0.0615909078578416,0.023,0.035,1
"Ankrd50",0.283722677438272,-0.0617109751452235,0.014,0.027,1
"Trappc12",0.737627157975237,-0.0617543001414764,0.014,0.019,1
"Rabgef1",0.807542769323838,-0.0617774483284153,0.299,0.294,1
"Taf10",0.481908812349185,-0.0618584373332822,0.265,0.298,1
"Ak6",0.651949924575193,-0.0618857967053478,0.029,0.038,1
"4933434E20Rik",0.199363379423283,-0.0619696350194827,0.109,0.142,1
"Brf1",0.600342231897611,-0.0620438613794475,0.006,0.01,1
"Zfp53",0.312418349588137,-0.0620533006624618,0.012,0.015,1
"Ezh1",0.363374038568577,-0.0620611087964855,0.078,0.1,1
"Mindy1",0.743447804473485,-0.0620726435765223,0.083,0.096,1
"Nr2c2",0.600087706736958,-0.0620752978351614,0.06,0.075,1
"Uxs1",0.233609129483137,-0.0620887375512542,0.002,0.008,1
"Ifnlr1",0.281843220834504,-0.0621029270960981,0.035,0.054,1
"Hibadh",0.543107966848706,-0.0621138914404086,0.025,0.035,1
"Tuba1a",0.353263500899779,-0.0621496512183619,0.035,0.052,1
"Cass4",0.523424706566392,-0.0621503475234628,0.014,0.013,1
"Ocel1",0.597604106186316,-0.0621878209627515,0.029,0.04,1
"Snhg15",0.579364797640596,-0.0621941722571672,0.014,0.017,1
"Inpp5a",0.43747585621015,-0.0622315916441038,0.04,0.056,1
"Hmg20b",0.438662326105033,-0.0622353467970841,0.098,0.098,1
"Umad1",0.152114851078453,-0.0622601020199595,0.008,0.021,1
"Ifngr1",0.876933202887114,-0.0623236845636926,0.209,0.221,1
"Capn2",0.0230614027301417,-0.0624208788308141,0.014,0.035,1
"Efnb1",0.0373722831804996,-0.0624785453614706,0,0.006,1
"Impdh2",0.520408315264518,-0.0625124735368482,0.017,0.019,1
"Bhlhe41",0.598954674216381,-0.0625739996464605,0.008,0.013,1
"Ankrd44",0.160080447564349,-0.0625874846734206,0.069,0.098,1
"Emc10",0.458227100904515,-0.0626760220132421,0.023,0.035,1
"Gadd45gip1",0.46659487313738,-0.0626868567352592,0.025,0.035,1
"Gm43330",0.157928463574887,-0.0627292644607679,0.003,0.013,1
"2010016I18Rik",0.330941237727402,-0.0627326803472109,0.002,0.006,1
"Atr",0.951623433805001,-0.0627697889450954,0.06,0.062,1
"Gm15340",0.501712323973669,-0.0628239624886801,0.005,0.01,1
"Elob",0.886702529893921,-0.0628415817176271,0.699,0.706,1
"Map3k6",0.100039053426444,-0.062900435821555,0,0.004,1
"Vps72",0.356002111532944,-0.0629138242806289,0.06,0.081,1
"Ybx1",0.518815458701668,-0.0630203578165196,0.261,0.29,1
"Tmed5",0.424757218267546,-0.0630924483956098,0.1,0.123,1
"Ccno",0.0707027198152623,-0.0630998980588187,0.006,0.021,1
"Osbpl2",0.534725639661564,-0.0631774084023898,0.028,0.035,1
"Edc3",0.154135417750435,-0.0631884495715684,0.012,0.027,1
"L3mbtl3",0.375701281966136,-0.063223973501469,0.014,0.025,1
"Polr2m",0.669233915516122,-0.0632334056883598,0.026,0.025,1
"Zfp386",0.100039053426435,-0.0632344608620087,0,0.004,1
"Pid1",0.500079467471618,-0.0632523573002518,0.017,0.025,1
"Sun1",0.633682078236965,-0.0633766855806286,0.046,0.058,1
"Jun",0.653344984316478,-0.0634168541601832,0.693,0.69,1
"Lztr1",0.627923763915362,-0.063502288108321,0.009,0.015,1
"Rif1",0.257756453276897,-0.0635104922766449,0.009,0.021,1
"Naa16",0.63371034026153,-0.0636131864170797,0.018,0.025,1
"Cept1",0.488311943717448,-0.0636235817474023,0.103,0.123,1
"Dnajc11",0.23503859686846,-0.0636453713968287,0.006,0.01,1
"Erc1",0.273321120762657,-0.0636505492864711,0.025,0.042,1
"Per2",0.382620701775399,-0.063664617119988,0.017,0.029,1
"Acp1",0.813191077482648,-0.0636940277855008,0.097,0.108,1
"Ptp4a1.1",0.729518111972468,-0.0637499939865081,0.026,0.029,1
"Basp1",0.425226676054234,-0.063755787120173,0.917,0.927,1
"Ccdc58",0.338221943299231,-0.0638101073470373,0.028,0.044,1
"Tuba1b",0.250859823331094,-0.0638109246355053,0.09,0.119,1
"Apbb1ip",0.833873082014458,-0.063835942552251,0.544,0.562,1
"Safb2",0.69978428426474,-0.0638360497082611,0.267,0.29,1
"Vps4a",0.0507784250937659,-0.0639520877142359,0.006,0.023,1
"Sirpb1c",0.52421814680719,-0.0640345417717836,0.067,0.079,1
"Pik3c2a",0.482351965930967,-0.0641534850817833,0.193,0.202,1
"Dvl1",0.237394005584814,-0.0641539624052683,0.029,0.046,1
"Itpa",0.260122600152393,-0.0641568285516136,0.011,0.023,1
"Bod1l",0.683784216416489,-0.0641763575176612,0.041,0.048,1
"Pfkl",0.396929757446223,-0.0642103699047327,0.367,0.406,1
"Thap11",0.177268896229167,-0.0643066108136933,0.012,0.027,1
"Eif5b",0.726819989519385,-0.0644710887030208,0.126,0.129,1
"Dzip3",0.105728174124656,-0.0645425964176956,0.002,0.01,1
"Pbx2",0.636774858080981,-0.0645652161325207,0.072,0.088,1
"Ddx58",0.19052661107355,-0.0645711478839728,0.032,0.054,1
"Gm10138",0.758710326217616,-0.0646442126871132,0.028,0.033,1
"Gm11110",0.159648676393868,-0.0646885304485491,0.008,0.021,1
"Rabif",0.293967030217383,-0.0647101376625882,0.038,0.058,1
"D5Ertd579e",0.713031487517527,-0.0647379669763233,0.018,0.025,1
"Ube4a",0.0533321050256896,-0.0647411607991042,0.026,0.052,1
"Gm47863",0.154723276455489,-0.064937136127185,0.028,0.025,1
"Tirap",0.842860504157011,-0.0649406795824706,0.064,0.073,1
"Slco4a1",0.113960251692923,-0.0650519387617472,0.011,0.027,1
"Secisbp2",0.525315760514085,-0.0650548520090174,0.032,0.042,1
"Scaf1",0.659887963874229,-0.0650809523965294,0.095,0.108,1
"Wbp11",0.391061263609181,-0.0651114221932189,0.087,0.108,1
"Cdc73",0.688860914835761,-0.0651332566295723,0.064,0.073,1
"Il10rb",0.699211886416906,-0.0651824004597366,0.29,0.312,1
"Gm45605",0.405087024157548,-0.0652156683654166,0.002,0.006,1
"Cyb5d1",0.273144070923911,-0.0652434480426297,0.009,0.017,1
"Il13ra1",0.444366317931842,-0.0652633442472221,0.265,0.296,1
"Mbd2",0.747439075743,-0.0652636002978553,0.163,0.173,1
"Lxn",0.512150780264601,-0.0652637818000957,0.064,0.081,1
"Scp2",0.623726692840682,-0.0652764905694714,0.038,0.046,1
"Nudt5",0.138954693523008,-0.0652809471349786,0.006,0.019,1
"Tmod3",0.859740971774513,-0.0652846808182332,0.282,0.294,1
"Knop1",0.315650793358024,-0.0652881144861207,0.011,0.021,1
"Rapgef6",0.831707339956391,-0.0653638392417879,0.13,0.138,1
"Cbx1",0.788153503637478,-0.0654196230626389,0.112,0.125,1
"Acly",0.473226614801993,-0.0654267454063737,0.034,0.042,1
"Trim12c",0.256132758108004,-0.0654466918220709,0.066,0.065,1
"4932422M17Rik",0.80699733771806,-0.0654534760228362,0.038,0.046,1
"2010320O07Rik",0.100039053426441,-0.0655173384857118,0,0.004,1
"Kbtbd7",0.594494090405335,-0.0655429699819172,0.021,0.025,1
"Rnf169",0.668841176323121,-0.0656381261286871,0.041,0.052,1
"Rfxap",0.619954501503882,-0.0657347040741774,0.11,0.115,1
"Rad52",0.335424759540968,-0.0657720358518365,0.008,0.015,1
"Map4k3",0.538645277031511,-0.0658119044239664,0.009,0.01,1
"Fam104a",0.685602311355826,-0.065814235219553,0.334,0.348,1
"Runx1",0.346398781216896,-0.0658356758621779,0.146,0.177,1
"Fbxw4",0.173817545338297,-0.0658372156785917,0.009,0.023,1
"Ppp4r3a",0.598395517731039,-0.0658392469978547,0.057,0.06,1
"Phlda1",0.756340510252697,-0.0658726074505078,0.156,0.152,1
"Appl1",0.815362860195675,-0.0658877307277204,0.049,0.056,1
"Tstd2",0.5876355835334,-0.0658991464575245,0.043,0.056,1
"Slc20a1",0.17426482014855,-0.0659364662779469,0.037,0.06,1
"Mto1",0.10179805107511,-0.0659732297874909,0.002,0.01,1
"Wbp1l",0.395648948395198,-0.066054842388901,0.074,0.083,1
"Clec16a",0.33982418667804,-0.0660819627325814,0.005,0.013,1
"Mthfd1l",0.0119354521112031,-0.0660957416429024,0.003,0.021,1
"Tmem87a",0.611262920388436,-0.0662037861479698,0.029,0.04,1
"Kpna3",0.357928304708274,-0.0662275784057816,0.04,0.058,1
"Cmc2",0.419983064516556,-0.0662338884320024,0.006,0.013,1
"Sec24a",0.191122912783264,-0.066234318445439,0.012,0.027,1
"Prkacb",0.845709534507243,-0.0662343587888739,0.023,0.027,1
"Pin1",0.540742788287517,-0.0663014424749134,0.048,0.062,1
"Gle1",0.341906063454539,-0.066321146801369,0.012,0.023,1
"Rap1gds1",0.548982756554134,-0.0663234383228067,0.061,0.077,1
"Cmpk1",0.782862692178203,-0.0663278391419799,0.106,0.11,1
"Ube2e1",0.564932898732627,-0.0663491269862706,0.011,0.017,1
"Wdr89",0.484218238801794,-0.0664080235183551,0.054,0.071,1
"Hck",0.367166459312538,-0.0664225609155054,0.337,0.329,1
"Atm",0.403087793034152,-0.0664372684671783,0.005,0.01,1
"Aebp2",0.520272990741079,-0.0664436760764079,0.106,0.127,1
"Cul4a",0.404840642612433,-0.066456379551952,0.043,0.06,1
"Rwdd1",0.553562725652149,-0.0665331781521881,0.112,0.133,1
"Tmem41b",0.575720393359617,-0.0665410744493248,0.117,0.138,1
"Tsta3",0.239165585170907,-0.0665690584477719,0.015,0.027,1
"Ankrd13a",0.739864637765766,-0.0665734308702302,0.077,0.088,1
"Trabd",0.653490269140702,-0.0665833085015829,0.055,0.067,1
"BC031181",0.781454680081161,-0.0666065362243962,0.275,0.29,1
"Il23a",0.592097334731697,-0.0666276042890009,0.021,0.031,1
"Arl8a",0.319713821263206,-0.0666429644737861,0.163,0.194,1
"Cybc1",0.511551780257841,-0.0666747513803376,0.04,0.046,1
"Supt4a",0.516857334269197,-0.0667422496285008,0.35,0.381,1
"0610010K14Rik",0.668956909147454,-0.0667457935137152,0.078,0.085,1
"Nf1",0.319059580764901,-0.0668093841037529,0.032,0.05,1
"Kcmf1",0.808647384667018,-0.0668150808743884,0.209,0.21,1
"Isca1",0.699894503135585,-0.0668878578884145,0.094,0.108,1
"Nfia",0.583919411058268,-0.0668990137610564,0.015,0.021,1
"Fdft1",0.414882994209571,-0.0669120390501252,0.038,0.054,1
"Rab18",0.80774523067962,-0.0669470207329222,0.044,0.05,1
"Cct4",0.546469598759487,-0.0669627793055287,0.066,0.067,1
"Jpt1",0.805585182485929,-0.0669760085937983,0.052,0.058,1
"Golm1",0.523300850719443,-0.0670217589408444,0.018,0.025,1
