"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Slc35a2",0.445121519371469,-0.1343926569866,0,0.046,1
"Ppm1a",0.783646710855573,-0.134444041320175,0.1,0.103,1
"Mllt11",0.445121519371458,-0.134580440545619,0,0.046,1
"Zfp81",0.498791185086889,-0.134626662881779,0,0.038,1
"Hnrnpul2",0.714687502687242,-0.134729885271895,0.2,0.195,1
"Cdk5rap3",0.60007211779931,-0.134788507354747,0.2,0.179,1
"Klhdc10",0.445121519371453,-0.134792847360514,0,0.046,1
"Alyref2",0.498791185086916,-0.134798604875507,0,0.038,1
"Il23r",0.528743660985051,-0.134922160238435,0,0.034,1
"Slc25a23",0.498791185086882,-0.134926002654973,0,0.038,1
"Spsb2",0.420971615779754,-0.135049103174806,0,0.05,1
"Mtr",0.44512151937148,-0.135160062834726,0,0.046,1
"Bnip2",0.140078592610796,-0.135188848657351,0.1,0.248,1
"Epas1",0.470995899043351,-0.135230691998621,0,0.042,1
"Nudt1",0.565235565880994,-0.135241880482235,0.1,0.095,1
"Adsl",0.634647603069049,-0.135264377956271,0.1,0.088,1
"Foxk2",0.498791185086855,-0.13528128260664,0,0.038,1
"Endov",0.445121519371453,-0.135437083740968,0,0.046,1
"Polr2m",0.738196867511484,-0.135444256068977,0.2,0.282,1
"Slc25a1",0.498791185086902,-0.135464855610899,0,0.038,1
"Cox15",0.470995899043327,-0.135572889302512,0,0.042,1
"Dusp28",0.498791185086909,-0.135612353175235,0,0.038,1
"Trim25",0.810653890541736,-0.135740341541234,0.1,0.115,1
"Zfp106",0.640543244665596,-0.135820208822633,0.2,0.176,1
"Fbxw4",0.445121519371425,-0.135836649545491,0,0.046,1
"Creb3l2",0.528743660985021,-0.135854982663764,0,0.034,1
"Dync1i2",0.243807985100757,-0.135935345597504,0.6,0.466,1
"Nipal3",0.359194206878641,-0.136146411070877,0.1,0.073,1
"Actr5",0.470995899043399,-0.136171081567097,0,0.042,1
"Ikzf4",0.596349065674358,-0.136279483196991,0,0.027,1
"Prdm4",0.596349065674395,-0.136287703522077,0,0.027,1
"Lcn4",0.968820314995631,-0.136302198304594,0.1,0.126,1
"Zfp607a",0.470995899043375,-0.136322349383038,0,0.042,1
"Ext1",0.528743660984984,-0.136376040080603,0,0.034,1
"Gpn1",0.420971615779784,-0.136421668475101,0,0.05,1
"Ptges3",0.782914880362398,-0.136425528306541,0.3,0.397,1
"Slc25a4",0.812774354373106,-0.136452415504457,0.5,0.492,1
"D230025D16Rik",0.445121519371453,-0.136475484478436,0,0.046,1
"Arid3b",0.420971615779764,-0.136522016562052,0,0.05,1
"Aftph",0.356079110083339,-0.136524290372648,0.2,0.153,1
"Bop1",0.420971615779754,-0.136527625368157,0,0.05,1
"A330040F15Rik",0.498791185086862,-0.136559103214439,0,0.038,1
"Pacsin1",0.528743660985051,-0.136624804553315,0,0.034,1
"Rnft1",0.470995899043315,-0.136645497876734,0,0.042,1
"Ccdc82",0.892800162449505,-0.136656668340688,0.2,0.218,1
"Pwp2",0.470995899043345,-0.136699532358358,0,0.042,1
"Rtl8a",0.498791185086902,-0.136719161490516,0,0.038,1
"Zfp983",0.498791185086942,-0.136739194815461,0,0.038,1
"Arl5b",0.445121519371464,-0.136809780624699,0,0.046,1
"Pmepa1",0.865926710234913,-0.13684230534329,0.3,0.263,1
"Cables2",0.470995899043363,-0.136894072998561,0,0.042,1
"Rab5a",0.32323474379505,-0.136898354051496,0.3,0.244,1
"Gm19705",0.470995899043375,-0.137035579206033,0,0.042,1
"Atp8b4",0.946519063479174,-0.137037478709553,0.1,0.13,1
"D17H6S53E",0.420971615779739,-0.137067481164491,0,0.05,1
"Qpct",0.528743660985051,-0.137157646765383,0,0.034,1
"Fbxo31",0.445121519371447,-0.137257106593635,0,0.046,1
"Egr3",0.72427095257277,-0.137271806500409,0,0.015,1
"Irf8",0.315696318429098,-0.137292395196239,0.2,0.111,1
"AW554918",0.470995899043308,-0.137325837548284,0,0.042,1
"Pigh",0.498791185086916,-0.137384986867456,0,0.038,1
"Por",0.913945790640753,-0.137463449440398,0.1,0.118,1
"Eif2s3x",0.913077565492439,-0.137494242633505,0.1,0.126,1
"Mta1",0.668414927816672,-0.137686094164227,0.1,0.099,1
"Cybc1",0.922007547910992,-0.137712514665687,0.1,0.122,1
"Osbpl3",0.499794842305371,-0.137806943479976,0.1,0.092,1
"Ero1lb",0.445121519371458,-0.137905987144337,0,0.046,1
"Msh6",0.528743660984977,-0.137959442687103,0,0.034,1
"Cyb561d1",0.445121519371453,-0.137975548035126,0,0.046,1
"Gm17066",0.445121519371475,-0.137993050765951,0,0.046,1
"Fadd",0.528743660985014,-0.138044540031109,0,0.034,1
"Eif2s3y",0.777219840612582,-0.138046881889731,0.2,0.206,1
"Inpp5e",0.470995899043375,-0.138074668646883,0,0.042,1
"Pias2",0.561142510503466,-0.138098171397799,0,0.031,1
"Mdm2",0.892596754751393,-0.13815205014628,0.1,0.153,1
"Mtss1",0.498791185086842,-0.13819041622505,0,0.038,1
"Gm9993",0.271264776889881,-0.138205093259772,0.1,0.08,1
"Kcnk5",0.498791185086922,-0.138257754246987,0,0.038,1
"Adck5",0.498791185086916,-0.138272755886114,0,0.038,1
"Tcrg-V4",0.420971615779769,-0.138317536351737,0,0.05,1
"Srrd",0.498791185086835,-0.13833911994537,0,0.038,1
"Zmat3",0.470995899043339,-0.138355474998116,0,0.042,1
"Ppif",0.498791185086896,-0.138365843406688,0,0.038,1
"Mterf4",0.445121519371475,-0.138435020964656,0,0.046,1
"Tmem63a",0.470995899043375,-0.138497575545748,0,0.042,1
"Stam",0.470995899043351,-0.138509220349396,0,0.042,1
"Tk2",0.806811565157243,-0.13864640358727,0.1,0.107,1
"Mief1",0.445121519371464,-0.138783045513566,0,0.046,1
"Josd1",0.528743660985006,-0.139212105086395,0,0.034,1
"Ddit3",0.581571503173805,-0.139256497624809,0.2,0.183,1
"Slfn1",0.997129642232775,-0.139369381857448,0.5,0.489,1
"Slc5a3",0.561142510503548,-0.139382466981785,0,0.031,1
"Zbtb14",0.445121519371464,-0.139388731861579,0,0.046,1
"Desi1",0.92238736670349,-0.139442753597131,0.1,0.126,1
"Ext2",0.507871526669993,-0.139528908980497,0.1,0.092,1
"Mif4gd",0.82027511901581,-0.139562251488381,0.2,0.26,1
"Dnajb14",0.420971615779774,-0.139696509000976,0,0.05,1
"Capza2",0.697181434567698,-0.139754272920204,0.6,0.553,1
"Dand5",0.470995899043363,-0.13976433477513,0,0.042,1
"Rab33b",0.561142510503441,-0.139853758542362,0,0.031,1
"Camkk2",0.420971615779733,-0.139882487704925,0,0.05,1
"Rpl30",0.595802676001523,-0.139914081211715,1,0.996,1
"Sc5d",0.441271761768341,-0.139941030419313,0.1,0.088,1
"Rmc1",0.498791185086902,-0.140175808985755,0,0.038,1
"Eomes",0.470995899043339,-0.140325747016568,0,0.042,1
"Oxct1",0.866940159364997,-0.140424334385237,0.1,0.118,1
"Lin54",0.561142510503556,-0.140564100627367,0,0.031,1
"Ccs",0.914356573889544,-0.140658233851564,0.1,0.145,1
"Slc25a37",0.445121519371436,-0.140761429610868,0,0.046,1
"Ccdc130",0.528743660985014,-0.14077812709132,0,0.034,1
"Cep85",0.420971615779764,-0.140838816666325,0,0.05,1
"Tspyl3",0.420971615779774,-0.14091723845839,0,0.05,1
"Chpt1",0.445121519371475,-0.14124863857548,0,0.046,1
"Zfp335",0.445121519371486,-0.141273261239334,0,0.046,1
"Slc25a14",0.445121519371464,-0.141342295864493,0,0.046,1
"Tcrg-V1",0.498791185086882,-0.141367543204138,0,0.038,1
"Mta3",0.731494581485256,-0.141382204263833,0.1,0.172,1
"Sfmbt1",0.498791185086942,-0.141403813389738,0,0.038,1
"Fgfr1op",0.398380478321222,-0.14152170494415,0,0.053,1
"Khsrp",0.443825517417903,-0.141524079162089,0.1,0.099,1
"Mapk8",0.445121519371453,-0.141611190380169,0,0.046,1
"Cobll1",0.470995899043351,-0.141626147122729,0,0.042,1
"H2afj",0.478196403097468,-0.14165771972974,0.8,0.748,1
"Nt5e",0.929527327680187,-0.141677221585927,0.1,0.141,1
"Xrcc5",0.377206547481886,-0.141716464156883,0,0.057,1
"Mis12",0.69003197409079,-0.141797572369574,0.1,0.084,1
"Lmf2",0.470995899043345,-0.141807574573957,0,0.042,1
"Sgsh",0.528743660985036,-0.14181943754663,0,0.034,1
"Chp1",0.948615186615699,-0.141839141082021,0.1,0.13,1
"Smpd1",0.420971615779774,-0.141917816968747,0,0.05,1
"Pank3",0.420971615779769,-0.14192596618556,0,0.05,1
"Farsb",0.445121519371436,-0.141965328624932,0,0.046,1
"Eid1",0.973002584421701,-0.141986780910178,0.2,0.218,1
"Dcaf5",0.388840403057553,-0.14204993233743,0.1,0.088,1
"Luc7l",0.93052148062281,-0.142151178167549,0.1,0.137,1
"Slx1b",0.445121519371458,-0.142215959726956,0,0.046,1
"Chpf",0.561142510503499,-0.142262107912055,0,0.031,1
"Tbc1d7",0.420971615779764,-0.142266854598938,0,0.05,1
"Akt3",0.470995899043393,-0.142327867134776,0,0.042,1
"Pcnx",0.528743660985029,-0.142359027369237,0,0.034,1
"Dpy19l3",0.445121519371453,-0.142377770617039,0,0.046,1
"Alg11",0.470995899043345,-0.142413540458455,0,0.042,1
"BE692007",0.397879875787767,-0.14245465621151,0.5,0.385,1
"Leng9",0.445121519371453,-0.142486374337021,0,0.046,1
"Ccr3",0.677186317692239,-0.142520269893718,0,0.019,1
"1700007L15Rik",0.445121519371486,-0.142614716588974,0,0.046,1
"Kctd18",0.470995899043375,-0.142693848481982,0,0.042,1
"Rps24",0.318361585207773,-0.142703821769376,1,0.996,1
"Mtg1",0.420971615779749,-0.142709270336265,0,0.05,1
"E2f4",0.159952099600857,-0.142810886950601,0.2,0.149,1
"Trp53bp2",0.39838047832125,-0.142879883859787,0,0.053,1
"Cog6",0.470995899043375,-0.142943731417718,0,0.042,1
"1500009L16Rik",0.470995899043381,-0.142960753865967,0,0.042,1
"Chd9",0.429189879007219,-0.143118611032382,0.2,0.183,1
"Fnta",0.483912171579486,-0.143198730340162,0.1,0.103,1
"Rev1",0.445121519371475,-0.143313780425488,0,0.046,1
"Cmc1",0.915040711367793,-0.143332622422851,0.4,0.431,1
"Pin4",0.657152431469066,-0.143355806158956,0.3,0.405,1
"Syne1",0.454939268141695,-0.143385136859177,0.1,0.103,1
"L3mbtl3",0.363876750978212,-0.143388159637036,0.1,0.084,1
"Cdk6",0.955116696571076,-0.143410251388931,0.1,0.126,1
"Ankrd50",0.498791185086896,-0.143415775262537,0,0.038,1
"Zfp799",0.59634906567433,-0.143448743764391,0,0.027,1
"Stam2",0.37720654748189,-0.143471513279603,0,0.057,1
"Stat5b",0.528597247096878,-0.143490034359307,0.2,0.141,1
"Pigk",0.9245357873371,-0.143503960440458,0.1,0.141,1
"Aaas",0.445121519371497,-0.143534510487667,0,0.046,1
"Rhot2",0.470995899043369,-0.143632834203178,0,0.042,1
"Eid2",0.445121519371475,-0.143663431128666,0,0.046,1
"Prkaa1",0.420971615779754,-0.143728285197279,0,0.05,1
"Impad1",0.544969406569833,-0.143818547757637,0.1,0.092,1
"Ptges2",0.470995899043363,-0.143824605626368,0,0.042,1
"Ube3b",0.445121519371491,-0.143958596012623,0,0.046,1
"5830432E09Rik",0.377206547481886,-0.144008108144831,0,0.057,1
"Ago1",0.445121519371436,-0.144196559164447,0,0.046,1
"Map1s",0.398380478321231,-0.144248022324459,0,0.053,1
"Sco2",0.377206547481886,-0.144381111681725,0,0.057,1
"Gtf2h3",0.445121519371475,-0.144614514556821,0,0.046,1
"Slc25a45",0.420971615779764,-0.144640639287337,0,0.05,1
"Clcf1",0.445121519371458,-0.14465154834212,0,0.046,1
"Fam177a",0.398380478321245,-0.144673699683081,0,0.053,1
"Slc25a12",0.521960911181003,-0.14481284321264,0.1,0.084,1
"Capn2",0.876746686217779,-0.144847322629796,0.1,0.13,1
"Ndufa11",0.0335280675319415,-0.144863511205438,0.7,0.511,1
"Tmub2",0.44512151937148,-0.144940955909826,0,0.046,1
"Ak3",0.398380478321255,-0.14503229917041,0,0.053,1
"Chfr",0.652040478958334,-0.145107501858544,0.2,0.195,1
"Pdcd1",0.663457969836957,-0.145150678648536,0.1,0.168,1
"Pik3r4",0.398380478321208,-0.145204387678793,0,0.053,1
"Haus2",0.398380478321241,-0.145235228633504,0,0.053,1
"Wdr77",0.470995899043357,-0.145309604403962,0,0.042,1
"Wrap73",0.420971615779789,-0.14543112068568,0,0.05,1
"Ece1",0.498791185086909,-0.145479428439702,0,0.038,1
"Dap3",0.460446516086375,-0.145546345468089,0.2,0.172,1
"Senp1",0.808737438958644,-0.14572728586725,0.1,0.111,1
"Il1rap",0.561142510503499,-0.145751530177541,0,0.031,1
"Pxk",0.89035986529076,-0.145925463004033,0.1,0.122,1
"Zfp157",0.470995899043387,-0.145965012442553,0,0.042,1
"Ccdc50",0.904388786786841,-0.145965796566054,0.1,0.149,1
"A630072M18Rik",0.420971615779769,-0.146020636767086,0,0.05,1
"Zfp426",0.498791185086869,-0.14611585531644,0,0.038,1
"Elf4",0.595797204993961,-0.14615401188458,0.2,0.195,1
"Pfkfb3",0.44512151937148,-0.146232889514432,0,0.046,1
"Galm",0.420971615779764,-0.146247348914026,0,0.05,1
"Atp1b3",0.864226236835922,-0.146440442553961,0.5,0.565,1
"Dazap2",0.629027709133965,-0.146451800315963,0.4,0.382,1
"Mipol1",0.528743660985043,-0.146503226716178,0,0.034,1
"Fam102b",0.470995899043369,-0.146600109986102,0,0.042,1
"Alg14",0.445121519371464,-0.146716430534278,0,0.046,1
"Smc1a",0.680057165409758,-0.146861251156781,0.2,0.294,1
"Top3b",0.470995899043345,-0.14686630990033,0,0.042,1
"Rcl1",0.398380478321245,-0.146886715218435,0,0.053,1
"Dtnb",0.377206547481873,-0.146937735865749,0,0.057,1
"Cul3",0.880800603793881,-0.146950627147232,0.3,0.305,1
"Pex19",0.420971615779769,-0.147138164005127,0,0.05,1
"2810454H06Rik",0.420971615779764,-0.147162067761131,0,0.05,1
"Rbm14",0.44512151937148,-0.147263473935884,0,0.046,1
"Tmem14c",0.693834268357668,-0.147374971386695,0.5,0.469,1
"4833439L19Rik",0.420971615779795,-0.147551300817367,0,0.05,1
"Adck1",0.420971615779749,-0.147578818365528,0,0.05,1
"Poc1b",0.470995899043387,-0.148027303223056,0,0.042,1
"Mtrf1l",0.498791185086916,-0.148055987144904,0,0.038,1
"Alkbh8",0.470995899043333,-0.148213805471333,0,0.042,1
"Zfp60",0.470995899043363,-0.148231904734435,0,0.042,1
"9930104L06Rik",0.470995899043321,-0.148238296038099,0,0.042,1
"Eif5a",0.633784691347407,-0.148316382593773,0.8,0.748,1
"Gpalpp1",0.684627211631749,-0.148324816051092,0.1,0.095,1
"Zfp110",0.37720654748189,-0.148341373042886,0,0.057,1
"Rbbp8",0.470995899043357,-0.148356310581915,0,0.042,1
"Decr1",0.44512151937148,-0.148410565952551,0,0.046,1
"Heg1",0.498791185086916,-0.148423277027705,0,0.038,1
"Mospd2",0.561142510503507,-0.148452997860728,0,0.031,1
"Aldh3a2",0.420971615779739,-0.148486000733609,0,0.05,1
"Ampd2",0.420971615779779,-0.148536896200778,0,0.05,1
"Arid1a",0.0862627481987592,-0.148538187006604,0.4,0.275,1
"Usp19",0.486111309142994,-0.14854629133547,0.2,0.172,1
"Foxj2",0.535027344039723,-0.148733585191226,0.1,0.099,1
"Rida",0.445121519371486,-0.148836818644416,0,0.046,1
"Tmem11",0.369085190268178,-0.148924334220064,0.1,0.099,1
"Insr",0.528743660985014,-0.148952228664649,0,0.034,1
"Ilf2",0.527632506164191,-0.149007682108709,0.2,0.172,1
"Ugcg",0.317309518138011,-0.149047241006125,0.4,0.302,1
"Hint2",0.987720392448288,-0.149074279965949,0.2,0.214,1
"Acss1",0.445121519371486,-0.149135502034409,0,0.046,1
"Tsc2",0.445121519371436,-0.149227089244196,0,0.046,1
"Mtfr1",0.420971615779789,-0.1493075483304,0,0.05,1
"Poldip2",0.420971615779749,-0.149320677541389,0,0.05,1
"Trim12c",0.474538994714979,-0.149393020559151,0.3,0.248,1
"Castor1",0.420971615779795,-0.149399148449328,0,0.05,1
"Chpf2",0.528743660985029,-0.149429510877532,0,0.034,1
"Sec24b",0.429556746499197,-0.149444669430839,0.1,0.084,1
"Trio",0.59634906567433,-0.149686344563011,0,0.027,1
"Prpf40a",0.335474066367522,-0.149737362686626,0.4,0.324,1
"Ccdc90b",0.498791185086882,-0.149806192397449,0,0.038,1
"Cited4",0.445121519371458,-0.149925121427987,0,0.046,1
"Frmd6",0.470995899043381,-0.149943517562524,0,0.042,1
"Sephs2",0.445121519371447,-0.149977358944848,0,0.046,1
"A930005H10Rik",0.848175126744327,-0.150184449370425,0.2,0.221,1
"Kifap3",0.470995899043345,-0.150227636445361,0,0.042,1
"Dag1",0.498791185086889,-0.150233238172099,0,0.038,1
"Rpl34",0.732835142501188,-0.150364091559581,1,1,1
"Bcl2a1b",0.892949193136671,-0.150378705549914,0.4,0.382,1
"Oxsr1",0.470995899043327,-0.150885193604195,0,0.042,1
"Dpm1",0.919805226302989,-0.150910329196259,0.4,0.439,1
"Kmt2a",0.769074277357576,-0.150927742472477,0.4,0.378,1
"Klra6",0.498791185086896,-0.15095312042325,0,0.038,1
"Fahd2a",0.445121519371464,-0.151021058579289,0,0.046,1
"Wsb2",0.377206547481877,-0.151070326012417,0,0.057,1
"Prr3",0.420971615779718,-0.151119317702463,0,0.05,1
"Atraid",0.611480967140922,-0.151257282533441,0.2,0.198,1
"Slc39a1",0.398380478321236,-0.151309711390805,0,0.053,1
"Scpep1",0.377206547481851,-0.15132540509218,0,0.057,1
"Relch",0.914701572636321,-0.15159132220968,0.1,0.137,1
"Smim13",0.420971615779769,-0.151763466758529,0,0.05,1
"Pip5k1a",0.743124298106488,-0.151875337530167,0.1,0.172,1
"4930486L24Rik",0.420971615779754,-0.151988049866105,0,0.05,1
"Cep135",0.470995899043375,-0.152039818071425,0,0.042,1
"Mfhas1",0.526322187129692,-0.152041656074232,0.1,0.08,1
"B4galt7",0.470995899043339,-0.1521472749089,0,0.042,1
"Ndufa12",0.861025431060925,-0.152233146200929,0.4,0.431,1
"Phf20",0.398380478321217,-0.152233514372649,0,0.053,1
"4632427E13Rik",0.916975723243607,-0.152417826393659,0.1,0.134,1
"Selenoi",0.398380478321231,-0.152440819823037,0,0.053,1
"Oaz2",0.420971615779779,-0.15249106523554,0,0.05,1
"Snhg4",0.589723336749215,-0.152541353758377,0.1,0.08,1
"Tapt1",0.377206547481882,-0.152593517407102,0,0.057,1
"Gm10130",0.445121519371486,-0.152617619817336,0,0.046,1
"Ythdc2",0.420971615779749,-0.152712952575647,0,0.05,1
"Lrpprc",0.445121519371442,-0.152931688414945,0,0.046,1
"Xab2",0.445121519371453,-0.152940963269298,0,0.046,1
"Gm28112",0.420971615779774,-0.152966604115113,0,0.05,1
"Nfyb",0.609707309344895,-0.153037197598882,0.2,0.195,1
"Sla",0.709789643973492,-0.153107030525412,0.3,0.294,1
"Ptpn18",0.796436102871513,-0.153239292709065,0.9,0.95,1
"Gprasp1",0.445121519371497,-0.153295520502851,0,0.046,1
"Zkscan6",0.445121519371486,-0.153330859288991,0,0.046,1
"Pgghg",0.470995899043345,-0.153361531302648,0,0.042,1
"Peak1",0.931048390629124,-0.153410181774309,0.1,0.134,1
"Washc5",0.420971615779774,-0.153472962699678,0,0.05,1
"Phf10",0.377206547481869,-0.153553424465221,0,0.057,1
"Ndufa5",0.826795575041492,-0.153595179966053,0.4,0.492,1
"Tbl3",0.377206547481869,-0.153600491551157,0,0.057,1
"Xrcc1",0.498791185086889,-0.153608987621374,0,0.038,1
"Ano10",0.470995899043369,-0.153738175380811,0,0.042,1
"Lsm1",0.817720477658274,-0.153739693635974,0.3,0.305,1
"Tgtp1",0.420971615779749,-0.153762739805997,0,0.05,1
"Akip1",0.420971615779784,-0.153789125520672,0,0.05,1
"Birc2",0.411558469222093,-0.153852898020622,0.3,0.237,1
"Arhgef7",0.39838047832125,-0.153901616324817,0,0.053,1
"Rad54l2",0.377206547481899,-0.153903410631654,0,0.057,1
"Rpl18a",0.600357171786297,-0.153918568246433,1,1,1
"Rpl10a",0.316878638873278,-0.154034620644619,0.9,0.989,1
"mt-Nd4",0.804744016066585,-0.1542053821408,0.8,0.874,1
"Psma7",0.896095107589282,-0.154232315029423,0.6,0.672,1
"Otulin",0.891765221319921,-0.154254503019198,0.2,0.221,1
"Mrps2",0.470995899043363,-0.154361678308223,0,0.042,1
"Mex3c",0.470995899043345,-0.154456897993485,0,0.042,1
"Tnfaip8",0.541258551389841,-0.154493066248664,0.4,0.527,1
"Atp5j2",0.900048716316254,-0.154551986302857,0.9,0.901,1
"Ubr4",0.82710420152529,-0.154562511595947,0.1,0.164,1
"Uck2",0.398380478321241,-0.154564642392161,0,0.053,1
"Elmsan1",0.172038684262583,-0.154672993182819,0.2,0.13,1
"Ptbp3",0.952685861412192,-0.154846967898812,0.5,0.504,1
"Rtn4rl1",0.398380478321241,-0.154913074993394,0,0.053,1
"Rps10",0.57894472807939,-0.154940000719491,1,1,1
"Rfc5",0.470995899043351,-0.155031731990544,0,0.042,1
"Mia3",0.586615308542085,-0.155094422208503,0.2,0.164,1
"Nsun4",0.420971615779774,-0.155168899576225,0,0.05,1
"Hadhb",0.230001312099156,-0.15522281207069,0.3,0.237,1
"Mrtfb",0.445121519371491,-0.155241077932047,0,0.046,1
"Zfp65",0.420971615779759,-0.155346103105238,0,0.05,1
"Ldha",0.818979959946103,-0.155481040249934,0.6,0.691,1
"Fkrp",0.445121519371453,-0.155485159094158,0,0.046,1
"Dkkl1",0.470995899043381,-0.155497732927081,0,0.042,1
"Cpeb4",0.357327575588798,-0.155576972566989,0,0.061,1
"Gpn2",0.420971615779769,-0.155631698734146,0,0.05,1
"Uap1",0.420971615779774,-0.155691493647203,0,0.05,1
"Cnpy4",0.398380478321227,-0.155710746997786,0,0.053,1
"Slc39a10",0.420971615779759,-0.155792880071742,0,0.05,1
"Dcp1a",0.338636989670808,-0.155935240584325,0,0.065,1
"Ccr9",0.528743660985029,-0.156016063376674,0,0.034,1
"Sf3a2",0.907674419769615,-0.156062449242184,0.1,0.13,1
"Rsf1",0.842055239413763,-0.156067287109326,0.2,0.214,1
"Hyou1",0.420971615779764,-0.156071708729713,0,0.05,1
"Cyb561a3",0.445121519371458,-0.156098877769468,0,0.046,1
"Nfil3",0.470995899043357,-0.15611135667972,0,0.042,1
"Prr29",0.561142510503548,-0.156166214322326,0,0.031,1
"Rnf214",0.445121519371475,-0.156235498107114,0,0.046,1
"Frat1",0.470995899043357,-0.156242124228163,0,0.042,1
"Ppp6r1",0.733403372047413,-0.156312439311982,0.2,0.191,1
"Zw10",0.398380478321227,-0.156344877537443,0,0.053,1
"Noct",0.561142510503499,-0.156387946241789,0,0.031,1
"Ptpn4",0.65486466726905,-0.15639736856007,0.1,0.107,1
"Smad5",0.39838047832125,-0.156452457318345,0,0.053,1
"Dynll1",0.947742574337714,-0.156472554300452,0.7,0.744,1
"Btbd10",0.377206547481903,-0.156488857306221,0,0.057,1
"Fhl2",0.44512151937143,-0.156515974277741,0,0.046,1
"Chst12",0.445121519371486,-0.156572420669272,0,0.046,1
"Ppih",0.845116523813598,-0.156600636455197,0.1,0.126,1
"Scyl2",0.398380478321217,-0.156709632998497,0,0.053,1
"Rmnd5b",0.887395232265111,-0.157163483217445,0.1,0.153,1
"Secisbp2",0.554680705875188,-0.157219609581148,0.1,0.111,1
"Trim30a",0.591273436812964,-0.157272422493737,0.4,0.34,1
"Nrp1",0.423464601434458,-0.157317077969909,0.2,0.149,1
"Psph",0.77972268236641,-0.157327194840091,0.1,0.168,1
"AB124611",0.619568826069275,-0.157392054476868,0.2,0.183,1
"Twf1",0.420971615779774,-0.157394124803046,0,0.05,1
"Rbks",0.420971615779779,-0.1574972462332,0,0.05,1
"Nfia",0.596349065674283,-0.157502207360727,0,0.027,1
"Traf6",0.445121519371469,-0.157523851022821,0,0.046,1
"Zbtb5",0.470995899043387,-0.157540164154397,0,0.042,1
"Dync1li2",0.498791185086835,-0.157681181020772,0,0.038,1
"Dld",0.739746641475003,-0.157735832031685,0.1,0.115,1
"Rpl13a",0.544294605239718,-0.157786369466547,1,0.996,1
"Ankrd28",0.39838047832125,-0.157879629835351,0,0.053,1
"Zfp874b",0.445121519371475,-0.157894174965317,0,0.046,1
"Nkiras1",0.420971615779774,-0.157929076675371,0,0.05,1
"U2af2",0.772867956808172,-0.157993425163577,0.2,0.206,1
"Uck1",0.398380478321236,-0.158001569319227,0,0.053,1
"Ptpn9",0.377206547481864,-0.158044270050651,0,0.057,1
"Gstp1",0.315749692184947,-0.158178920260593,0.3,0.244,1
"Kansl1l",0.398380478321212,-0.158210288257955,0,0.053,1
"Grina",0.283381533836333,-0.158246969744208,0.2,0.149,1
"Wdr46",0.445121519371469,-0.158254045710735,0,0.046,1
"Fyb",0.932321608493298,-0.158336395784428,0.7,0.656,1
"Atg16l2",0.526821326690185,-0.158368049995086,0.1,0.073,1
"Zfp414",0.377206547481877,-0.158450392099754,0,0.057,1
"Runx2",0.827529752437497,-0.158492839679223,0.1,0.118,1
"Ndufb1-ps",0.602479667096519,-0.158551787982924,0.6,0.744,1
"Pick1",0.528743660985043,-0.158671016218756,0,0.034,1
"Hmox1",0.596349065674302,-0.158731575937238,0,0.027,1
"Mettl21a",0.4209716157798,-0.158788497965369,0,0.05,1
"Ap1g1",0.884217561879459,-0.158914678975877,0.1,0.137,1
"Kcnk1",0.561142510503573,-0.159004529338174,0,0.031,1
"Zfp287",0.420971615779744,-0.159125836256861,0,0.05,1
"Alas1",0.338636989670823,-0.159149549726898,0,0.065,1
"Uhrf1bp1l",0.92262282724797,-0.159150593251227,0.1,0.13,1
"Carmil2",0.420971615779754,-0.159248212080554,0,0.05,1
"Gm20324",0.420971615779789,-0.159291602119083,0,0.05,1
"Ctse",0.420971615779764,-0.159503098365422,0,0.05,1
"Rtraf",0.879119492202215,-0.159554357015611,0.6,0.618,1
"Tmem38b",0.420971615779779,-0.159603675506211,0,0.05,1
"Selenoo",0.398380478321212,-0.159725544793626,0,0.053,1
"Hnrnpf",0.85707095736029,-0.159739562887046,0.8,0.817,1
"Dgcr8",0.420971615779769,-0.15983724548767,0,0.05,1
"Lyrm4",0.44512151937148,-0.159861229340869,0,0.046,1
"Rngtt",0.874865989550793,-0.159873085026747,0.1,0.137,1
"Fdps",0.605999183071804,-0.159999265639596,0.1,0.107,1
"Alkbh6",0.803002366188578,-0.160079411204335,0.1,0.115,1
"Ptgr2",0.398380478321198,-0.160185449435799,0,0.053,1
"Peg13",0.445121519371475,-0.160414064653319,0,0.046,1
"Tex9",0.44512151937143,-0.160511877709579,0,0.046,1
"Pgap2",0.445121519371469,-0.16058001434222,0,0.046,1
"Rplp0",0.81027018189541,-0.160654787390661,1,0.996,1
"Golga4",0.929568819421411,-0.160800089862584,0.1,0.141,1
"Ppp4r3b",0.912886491046645,-0.160855515491828,0.3,0.328,1
"Dancr",0.398380478321217,-0.160869984795918,0,0.053,1
"Spata2",0.445121519371436,-0.160883368482711,0,0.046,1
"1700037H04Rik",0.528743660985065,-0.161135823663565,0,0.034,1
"Med11",0.824199878216167,-0.161316480714427,0.1,0.126,1
"Ddx19b",0.398380478321222,-0.161380673257407,0,0.053,1
"Hira",0.357327575588786,-0.16151282809145,0,0.061,1
"Apbb3",0.39838047832125,-0.161561751600936,0,0.053,1
"Cul4b",0.357327575588802,-0.16164490788906,0,0.061,1
"Slc28a2",0.588473476949311,-0.161647866547053,0.1,0.099,1
